,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023112700309,2023-11-28 06:54:33.766998016,15.183128536018224,14.454496317609092,0.0048984920321359,0.0039335475319768,15.195798941367116,14.457305667646326,0.0058003850732523,0.0032747345662169,r,2023112700310,2023-11-28 06:55:20.319507968,14.742069284489048,14.247677169746124,0.0037552442490714,0.0031119863687759,14.710675959303334,14.143748104859714,0.0044561816355047,0.0029339135754423,46.552509,1.0642827790257443,1.063246029266322,3627.773862473264,1608.376580708642,3930.9236135193487,1368.2249708626534,3626.29251865208,1608.551218040579,3929.602485455707,1368.4711075315126,0.7286322184091318,0.006282357867490491,0.7384932737207901,0.006660957399442206,0.494392114742924,0.004877121951482332,0.5669278544436196,0.0053352978957855735,0.44105925152917536,0.006172283496331217,0.4851229820637819,0.0073145076229789675,0.2068191478629675,0.0050157008828046945,0.3135575627866114,0.0043967869344943705,0.23424010366620784,0.00795325964022617,0.1715654192771705,0.008534269571202789,15.183128536018224,14.742069284489048,15.195798941367116,14.710675959303334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,g,2023112900539,2023-11-30 06:36:20.468989952,15.210753057683362,14.498753895910635,0.0048186120686065,0.0038064035707135,15.21054238593714,14.485665324282074,0.0054885265783999,0.0032119913012069,r,2023112900540,2023-11-30 06:37:07.221497088,14.74398758076757,14.240588778036631,0.0038779578906486,0.0032284208153859,14.72062939516154,14.194695142751376,0.0042598203762149,0.0029526190471927,46.752507,1.079223240449292,1.0780377824852505,3326.7385175206223,2190.626388073147,3629.8895004311553,1950.4015407374288,3327.7553063869623,2191.6845961727536,3630.972369500004,1951.4801915830176,0.7119991617727273,0.006140662049881975,0.7248770616550662,0.006359309091468263,0.5033988027309384,0.005045915017403751,0.5259342524101633,0.005183052081106342,0.46676547691579273,0.0061852711880211,0.4899129907756006,0.006947661019322817,0.25816511787400387,0.004991133048152237,0.29097018153069776,0.004362894378377034,0.20860035904178886,0.007947892096255548,0.19894280924490282,0.008203952766580978,15.210753057683362,14.74398758076757,15.21054238593714,14.72062939516154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023120400543,2023-12-05 06:39:07.954502912,15.197175073880231,14.496808817867244,0.0041157554569326,0.0031698142959029,15.22064703820072,14.489697444859384,0.005051371028137,0.0029186194955622,r,2023120400544,2023-12-05 06:39:54.688505088,14.739058873979053,14.253084528579372,0.0036247582831933,0.0030225835155411,14.710417147159433,14.187352499352286,0.0040634849364534,0.002778979221376,46.734002,1.0493794619080228,1.048495399789347,3170.7737548685777,2331.467182567247,3473.807180895373,2091.4328434472727,3171.5093246572383,2331.800867153532,3474.613017698646,2091.6943866363185,0.7003662560129875,0.005194917290177089,0.7309495933413359,0.00583392569577104,0.485974345399681,0.004719627498012871,0.5230646478071463,0.004922868609014794,0.4581161999011787,0.005484370118149296,0.5102298910412877,0.006482920568130196,0.24372428928787215,0.004379923946706289,0.3023449455070981,0.004030020505247499,0.21439191061330654,0.00701869285350058,0.20788494553418957,0.007633434637527255,15.197175073880231,14.739058873979053,15.22064703820072,14.710417147159433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,g,2023120400593,2023-12-05 07:22:23.009996032,15.20595427011694,14.489539622934132,0.0042601998559522,0.0032590139700267,15.216263586007324,14.500323895531116,0.0057168887330878,0.003263673914718,r,2023120400594,2023-12-05 07:23:09.552494080,14.702203028345552,14.21384619345594,0.003694816128261,0.0030471249387186,14.701229542480604,14.174571221517686,0.00460319187591,0.0030663200674433,46.542498,1.014326793521224,1.0139488625744604,3120.3415042388738,814.571142771861,3423.4738509798976,574.3942849451163,3119.438447319349,818.624462090613,3422.5908537574032,578.4268029636793,0.716414647182809,0.0053638115989923,0.7159396904762083,0.006582885705229657,0.488356834889613,0.004789220877535138,0.5266583209629179,0.005530975881564601,0.5037512417713881,0.005639234791557517,0.51503404352672,0.007339767859609054,0.2756934294781921,0.004461630021526888,0.32575267401342956,0.004478156560194853,0.228057812293196,0.0071907657091093416,0.18928136951329044,0.008598027588381317,15.20595427011694,14.702203028345552,15.216263586007324,14.701229542480604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,g,2023121100543,2023-12-12 06:45:57.241003008,15.211104449445166,14.4868589267894,0.0041642802836659,0.0031962590125551,15.228682618319697,14.504670841580062,0.0049449050276014,0.0028116727771054,r,2023121100544,2023-12-12 06:46:43.820502016,14.762159482864032,14.286597739086604,0.0035141259074222,0.0029060190455377,14.72579824658885,14.185304576349177,0.0040481513175892,0.0026733661209918,46.579499,1.019327127152331,1.0188511056120382,3457.6111960785065,2390.2476596013644,3760.784006843148,2150.0471557314886,3459.57406325639,2388.921803979278,3762.7148616091367,2148.749009106439,0.7242455226557656,0.005249504924873226,0.7240117767396352,0.0056883731890157475,0.475561743777428,0.004560046884215528,0.5404936702396732,0.004851228247255114,0.44894496658113425,0.005448881644350926,0.5028843717308469,0.0063905879871962315,0.20026118770279666,0.004319840085971649,0.31936626523088485,0.0038797409993944613,0.2486837788783376,0.006953512029364155,0.18351810649996203,0.007476095574862531,15.211104449445166,14.762159482864032,15.228682618319697,14.72579824658885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,g,2023121100593,2023-12-12 07:28:43.113501952,15.226762959849594,14.504830889850773,0.0043084178908634,0.0032729361612938,15.217887667025622,14.479189899963202,0.0054760786246417,0.0029271856191419,r,2023121100594,2023-12-12 07:29:29.975492096,14.707578172952513,14.198572853702776,0.003740960922742,0.0030592709128242,14.710173173275756,14.162923624926307,0.0044700448534775,0.0028049508072183,46.86199,1.0055369937717171,1.0055183029695087,3554.00896031693,1003.770024386738,3857.0955788240326,763.5430050982548,3553.161544345522,1002.5478346213766,3856.393757980322,762.3131136967436,0.7219320699988216,0.0054105984732020565,0.7386977670624191,0.006209335934878132,0.5090053192497361,0.004832590107130429,0.5472495483494484,0.005277219914217644,0.5191847868970818,0.005705896366724032,0.5077144937498659,0.0070688569157508355,0.3062580361479963,0.0044800948242148635,0.3162662750368952,0.004054154002973462,0.2129267507490855,0.007254550501702453,0.19144821871297069,0.008148920344142784,15.226762959849594,14.707578172952513,15.217887667025622,14.710173173275756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,g,2023122000209,2023-12-21 05:27:48.738993920,15.199981691576363,14.490369788113597,0.0043604467335208,0.0033078369147592,15.217241430040024,14.476869011014948,0.0058811039416867,0.0032781509486922,r,2023122000210,2023-12-21 05:28:35.519998976,14.696928019949036,14.194822326162257,0.0037225639026269,0.0030683840045348,14.724766217700644,14.189824361622172,0.0047022716094613,0.0031292490074875,46.781005,1.0595541123262937,1.058560216432047,3197.228918701362,1962.1375454372449,3500.3872014229664,1721.993737662443,3198.165270211973,1962.943623637199,3501.370293030652,1722.7127356187382,0.7096119034627666,0.0054731417641530064,0.7403724190250767,0.006733027344020996,0.5021056937867794,0.004824154061431479,0.534941856078472,0.005648323436207178,0.5030536716273275,0.005733321700812978,0.4924752123393805,0.007529856695984898,0.2955474619513403,0.00451184723299988,0.28704464939277585,0.0045319392089119065,0.2075062096759872,0.0072957345880275614,0.20543056294660467,0.008788470564059578,15.199981691576363,14.696928019949036,15.217241430040024,14.724766217700644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,g,2024030400125,2024-03-05 04:40:37.918509056,15.207076567303115,14.505318488937265,0.0051000397670511,0.0038535663541049,15.204598263540648,14.480516693760965,0.0063265590990517,0.003511961386823,r,2024030400126,2024-03-05 04:41:24.676504064,14.707633181315895,14.21386691851814,0.004201314558578,0.0034348651357631,14.7131197056736,14.189100304620377,0.00499932807697,0.0032730568448467,46.757995,1.2037046772071898,1.2059282905540176,2985.1724993785774,732.8945821452544,3288.5213848133512,492.8536257331298,2979.902910061773,734.2208309128155,3282.96019746166,494.1112017192693,0.7017580783658506,0.006392212392512624,0.724081569779683,0.00723596730343149,0.49376626279775593,0.005426724842941672,0.5240194010532235,0.005975465030504186,0.49944338598722027,0.0066076811095589424,0.4914785578670475,0.008063413126894493,0.2914515704191256,0.005162196445929793,0.2914163891405881,0.004800705561907912,0.20799181556809465,0.008385089253668817,0.20006216872645943,0.009384316978188024,15.207076567303115,14.707633181315895,15.204598263540648,14.7131197056736,2976.0,2024-03-05 04:16:18.070000869+00:00,2024030400108.0,-64.0,2.0,1137.0,3.0,True,HD38666,0.000364,holo4_003,0.1109957561741945,187.95233398991985,0.0,108.22987890053183,93.7562478368013,868.5968240500488,507.1250537007472,9.735205323775558,118.07508189376904,6.744680110133173,1.9487286763824425,144.94518503043867,0.0,1.91582021693512,3.1.0,2.0,,30.0,1.91582021693512,-32.3125842245712,69.93427776948931,14.6999998092651,743.15,22.1499996185303,empty,72.01884542247501,-415.1412095159636,17.59682405004874,505.0,1642.0,851.0,896.0,1137.0,45.0,2.0,22666.666666666668,1.0,0.7546790538681977,0.000498129884814971,1.0,0.0,0.0,0.0,0.044408350865709184,0.00038495126707957294,1.9434919607089687,0.018844335082581463,413.8482134048506,0.8277059956057277,3.821712596432833,0.011020812976430646,1.0,0.0,1.0,0.0,187.32804753562726,0.0024229084200611526,0.6140921773796612,0.008529575407439687,-2.041989315810443,0.0,0.15962043042677537,0.0,985.1035591022002,0.0,568.0148104250528,0.0,-0.015088112676355939,0.0,-0.6415780393629068,0.00028226586867852285,-0.5714285056724642,0.0010162318755359068,1.4031729455898054,0.0015916608652585555,5.542571066207482,0.0014984066661927744,-2.7429205603852775,0.004001960209094033,1.2887858371202128,0.008019485694315948,2.335868996089499,0.0005150873195212091,-0.7291334218529351,0.0014337633761969182,0.04928242487628108,0.002790119203725041,22666.666666666784,0.0,985.1035591022002,0.0,568.0148104250528,0.0,-0.015088112676355939,0.0,-1.1310212571875127,0.023020598178649473,-5.513652878328607,0.0746165993429087,-3.7683830335110216,0.05961620882782684,6.134320462503308,0.004933165701701,0.0,0.0,0.0,0.0,2.364129974493184,0.0017809583734831043,0.0,0.0,0.0,0.0,22666.666666666784,0.0,985.1035591022002,0.0,568.0148104250528,0.0,-0.015088112676355939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97118326120747,0.0,0.0,0.0,0.0,0.0,2.4790660044248014,0.0,0.0,0.0,0.0,0.0,22666.666666666784,0.0,0.8441715755559909,0.04894594073930241,0.0,0.0,0.1,0.03056547063294822,0.7463121373061371,0.26754955488013565,414.7077809225343,9.565942633139937,3.4083852909445698,0.04156053630019014,4.76062292975181,0.07012365344621072,187.10880484875045,0.01420029547547136,1.9487286763824425,0.0,0.0,0.0,2024-03-05 04:16:18.070000869+00:00,1459.848509,-1459.848509
8,g,2024030700230,2024-03-08 04:30:01.187500032,15.20954610124161,14.515183376049633,0.0047269675109141,0.0037368735135178,15.198761401844456,14.490333142532387,0.0052378187540196,0.0031042970607956,r,2024030700231,2024-03-08 04:30:47.853997056,14.738390120667528,14.239132415288672,0.0038959301948605,0.0032116262897091,14.730263346445811,14.197103482352432,0.0042862090779501,0.0029243551900018,46.666497,1.2071445371387683,1.209389747247954,3183.4662313994686,2266.0544731326218,3486.757969903133,2025.979724625507,3179.57944156825,2266.413420347577,3482.733107790686,2026.2914043135868,0.6943627251919775,0.0060256489696354125,0.7084282593120683,0.006088629200536327,0.49925770537885583,0.005049041048355263,0.5331598640933795,0.005188780351604056,0.4711559805740819,0.006125560703516309,0.4684980553986442,0.0067680376446841144,0.27605096076096025,0.0049273488896953,0.29322966017995533,0.004264799352719265,0.19510501981312167,0.007861377806291002,0.17526839521868887,0.007999677935943169,15.20954610124161,14.738390120667528,15.198761401844456,14.730263346445811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,g,2024040900494,2024-04-10 03:06:58.461498112,15.2033001948984,14.501901117117146,0.004413750182886,0.0032467138726271,15.204174622235376,14.476940253772836,0.0061600342866912,0.0034667978998985,r,2024040900495,2024-04-10 03:07:45.351010048,14.711966171161944,14.207897382843644,0.0038420655323092,0.0031512706752312,14.705424463365928,14.182911027400776,0.0048698518708489,0.0032642609802224,46.889511,1.3778872510738784,1.3814667346709986,3158.4280897396625,1859.4824104154056,3461.795615060014,1619.4448583181131,3154.0846071943506,1860.621214401707,3457.34803855482,1620.5775385568952,0.7013990777812538,0.005479264699540939,0.7272343684625397,0.007068571998073714,0.5040687883182997,0.004969101973508944,0.522513435965152,0.0058626663721393045,0.4913340237364565,0.005851722672126951,0.4987501588694485,0.007852482388214678,0.29400373427350246,0.004524561618464418,0.29402922637206075,0.004761731557505437,0.19733028946295406,0.007396912603969709,0.20472093249738776,0.009183439828461057,15.2033001948984,14.711966171161944,15.204174622235376,14.705424463365928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
