,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023111500509,2023-11-16 07:39:50.765491968,15.77676489235844,12.891793802613684,0.0063195487633651,0.0024650294728613,-12.277635368586324,-15.13420013928955,0.009518356603448318,0.000685387316432504,r,2023111500510,2023-11-16 07:40:37.229491968,15.311147464120973,12.723329607424835,0.0052979806737077,0.0022760446482994,-12.5479435608889,-15.122693294539275,0.007611374011724813,0.0007104985068924728,46.464,1.066188800411184,1.0651343796204062,2.884971089744756,0.0067832932175031484,2.8565647707032262,0.00954300100617907,2.5878178566961374,0.005766192717906039,2.574749733650375,0.007644463517779145,0.46561742823746677,0.008246532349510893,0.27030819230257563,0.01218737571328496,0.16846419518884836,0.0033551079778640805,-0.011506844750275746,0.000987200031312288,0.2971532330486184,0.0089029234150731,0.2818150370528514,0.012227292859770353,15.77676489235844,15.311147464120973,-12.277635368586324,-12.5479435608889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,g,2023120400523,2023-12-05 06:19:38.882993920,15.779657629667284,12.945333499593904,0.0053772571674364,0.0020504320312904,-12.306767978501071,-15.128553289576995,0.008135126468342503,0.0006048534810197037,r,2023120400524,2023-12-05 06:20:25.522501888,15.282399198074677,12.744873426919384,0.0046180627630718,0.0019387652442367,-12.587116168850445,-15.119994557915607,0.006447369028854933,0.0006255055580635701,46.639507,1.0742732078196744,1.0731372435576736,2.83432413007338,0.005754925382634236,2.8217853110759243,0.008157581160456109,2.537525771155293,0.005008524169446579,2.5328783890651625,0.0064776403572139,0.4972584315926074,0.00708811669827864,0.28034819034937364,0.01038021435473105,0.20046007267452026,0.0028218933692118605,-0.008558731661388208,0.0008701177717240761,0.29679835891808715,0.007629186097849387,0.28890692201076185,0.010416619172593122,15.779657629667284,15.282399198074677,-12.306767978501071,-12.587116168850445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023120400559,2023-12-05 06:54:32.381990912,15.77452097302289,12.938249208197345,0.0059359334585646,0.0027842095815096,-12.321801216285435,-15.160170246796653,0.009059433264879527,0.00066336631990017,r,2023120400560,2023-12-05 06:55:19.155506944,15.28365204847576,12.719725190439966,0.0047556631433302,0.0020996936376567,-12.597048878649291,-15.155203206828368,0.007141665801751942,0.0006769206955305106,46.773516,1.03335985037103,1.0326669722483204,2.836271764825545,0.006556457047695544,2.8383690305112186,0.009083687904985708,2.563926858035794,0.00519856184967009,2.558154328179077,0.007173674933529587,0.4908689245471294,0.007606026423654862,0.27524766236385645,0.011535888414193288,0.21852401775737818,0.0034871960607034827,-0.004967039968285292,0.0009477744997705967,0.2723449067897512,0.008367327788674342,0.28021470233214174,0.01157475693080137,15.77452097302289,15.28365204847576,-12.321801216285435,-12.597048878649291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,g,2023120500473,2023-12-06 06:11:46.463995904,15.787773504640462,12.942000921522553,0.0054576277407427,0.0023188197160299,-12.299928859830796,-15.129052010835464,0.008057455341105432,0.0005950434057054022,r,2023120500474,2023-12-06 06:12:33.242505984,15.322549033163517,12.751053080446242,0.0049254599469513,0.0025991089644516,-12.596538055546551,-15.128850850188583,0.006383317065734063,0.0006196141098463935,46.77851,1.0802574698069531,1.079061762898767,2.8457725831179097,0.005929808212073411,2.8291231510046675,0.008079397454549561,2.5714959527172745,0.005569158203724704,2.5323127946420314,0.006413318829343545,0.46522447147694557,0.007351588688545203,0.29660919571575484,0.010279558518516259,0.19094784107631035,0.0034831440229398576,-0.0002011606468812488,0.0008590682742333245,0.2742766304006352,0.008134995299942552,0.2968103563626361,0.010315392461530215,15.787773504640462,15.322549033163517,-12.299928859830796,-12.596538055546551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,g,2023120600228,2023-12-07 06:12:52.617496064,15.782853750500973,12.974386941937484,0.0058849711004932,0.0026202615038964,-12.285392862926631,-15.123501382106735,0.007885186735953042,0.0005775220561420252,r,2023120600233,2023-12-07 06:17:30.376998912,15.31491523005198,12.79279248054462,0.0049342334356146,0.0024070429558357,-12.600607782314892,-15.106810868963208,0.006227010348893473,0.0006191535292988098,277.759502,1.0724337030367035,1.0660312443599342,2.808466808563489,0.0064419449859837805,2.8381085191801034,0.007906307708796837,2.5221227495073606,0.005490037831233526,2.5062030866483163,0.006257715955368187,0.46793852044899253,0.007679814089597299,0.31521491938826074,0.010047478676069742,0.18159446139286395,0.003558036837926174,-0.01669051314352643,0.000846689328014523,0.2863440590561286,0.008463992591609286,0.33190543253178717,0.010083090328081459,15.782853750500973,15.31491523005198,-12.285392862926631,-12.600607782314892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,g,2023121100519,2023-12-12 05:54:15.167492096,15.806397160971244,12.957576828501184,0.0055471693884006,0.0024630755116072,-12.314949565070881,-15.120433930336528,0.007765252202994422,0.000586086636952738,r,2023121100520,2023-12-12 05:55:01.838505984,15.32444471569984,12.80833789559191,0.0046782112511094,0.0020038097977847,-12.580007992977333,-15.113482681070069,0.006333439388345853,0.0006141150538764521,46.671013,1.071066122778468,1.0699602340050265,2.8488203324700603,0.006069417533790846,2.805484365265647,0.007787338397817594,2.5161068201079306,0.005089294078328008,2.5334746880927366,0.006363143231552183,0.48195244527140346,0.0072564970015576566,0.2650584279064514,0.010020558680131584,0.1492389329092738,0.0031752156905597816,-0.006951249266458959,0.0008489021412461204,0.33271351236212965,0.007920779217677532,0.27200967717291036,0.010056452212752401,15.806397160971244,15.32444471569984,-12.314949565070881,-12.580007992977333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,g,2023121400274,2023-12-15 06:07:54.711503104,15.788754908277676,12.956113727500844,0.0054751441820712,0.0020494342511219,-12.301061546683655,-15.1195877557733,0.007941739573647364,0.0005922501206890097,r,2023121400275,2023-12-15 06:08:41.549509888,15.295762650393812,12.730972648531324,0.0047274778365915,0.0018447647855093,-12.582149850118522,-15.118454551204369,0.006333699081778195,0.0006125415391643254,46.838006,1.0404419047337925,1.0396593884654013,2.8326411807768324,0.005846142708157208,2.8185262090896437,0.00796379229143332,2.5647900018624874,0.005074662925684722,2.5363047010858466,0.006363250049756001,0.4929922578838646,0.007233688582592698,0.281088303434867,0.010158098813958967,0.22514107896951963,0.0027574150691411616,-0.0011332045689300685,0.0008520371721104351,0.26785117891434496,0.00774142030724716,0.2822215080037971,0.01019376960975735,15.788754908277676,15.295762650393812,-12.301061546683655,-12.582149850118522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,g,2023122200473,2023-12-23 05:33:44.672005888,15.776458674959098,12.898659909622276,0.0058161005503263,0.0031165633978269,-12.295105843659622,-15.136836020578606,0.00848636223874696,0.0006194831454547409,r,2023122200474,2023-12-23 05:34:31.479500032,15.31098748905071,12.742857693441623,0.0046369022575554,0.0021204308047547,-12.592617737090642,-15.121732933546383,0.006563674263254946,0.0006390001226490187,46.807494,1.043023242084094,1.0422103910234837,2.8777987653368218,0.006598484145936872,2.8417301769189844,0.008508942555613642,2.568129795609087,0.00509873409228948,2.5291151964557415,0.006594705527228704,0.4654711859083882,0.007438271852898915,0.2975118934310199,0.01072847444333749,0.15580221618065337,0.003769508483930898,-0.015103087032223073,0.0008899890584990136,0.30966896972773483,0.008338889756319799,0.312614980463243,0.01076532602411992,15.776458674959098,15.31098748905071,-12.295105843659622,-12.592617737090642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,g,2023122200477,2023-12-23 05:37:44.271496960,15.76605886893725,12.949583788033037,0.0055053612384192,0.0024731276328959,-12.315886398902782,-15.142956298523067,0.008227310934615678,0.0006087373523647923,r,2023122200478,2023-12-23 05:38:31.089494016,15.293174560268314,12.76371425838254,0.0046081762532627,0.0020681470360658,-12.590256240652815,-15.129471250868487,0.006485783650359249,0.000625570777970244,46.817997,1.0390357037531313,1.03827044663806,2.8164750809042136,0.006035342795076503,2.8270698996202857,0.008249800384191777,2.5294603018857735,0.005050992035622508,2.5392150102156723,0.0065158827765328655,0.47288430866893627,0.007179435266552853,0.2743698417500333,0.010476355987370517,0.1858695296504962,0.0032239094980134027,-0.013485047654580029,0.0008728688116861512,0.2870147790184401,0.007870062464682467,0.28785488940461335,0.0105126559316154,15.76605886893725,15.293174560268314,-12.315886398902782,-12.590256240652815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,g,2023122200481,2023-12-23 05:41:44.167991040,15.773683683093616,12.955095289820706,0.0054058144000092,0.0021242263383411,-12.323611680370787,-15.145063080384444,0.00824872188031742,0.0006134880404656818,r,2023122200482,2023-12-23 05:42:30.897001984,15.304989219512116,12.749535399595814,0.0047055930474754,0.0021880635652787,-12.611699330784274,-15.14473201110296,0.006438547543211359,0.0006245609613068019,46.72901,1.03528328217331,1.0345667669986671,2.8185883932729094,0.005808198245914895,2.8214514000136575,0.008271504109569297,2.555453819916302,0.005189434274961863,2.5330326803186853,0.006468768882915937,0.4686944635814996,0.007166968344830027,0.2880876504134875,0.010464048314348533,0.20555989022489207,0.003049583529303989,-0.00033106928148463055,0.0008754678578810867,0.2631345733566075,0.007788799327110555,0.2884187196949721,0.010500607177454229,15.773683683093616,15.304989219512116,-12.323611680370787,-12.611699330784274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
