,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
209,212.0,141.0,721.0,122.0,0.18977729473062332,3.0,0.20535884997612897,3.0,0.20530634593692199,0.006054822332901449,3.0,15.678115872348588
210,213.0,131.0,433.0,123.0,0.21261837763508318,31.0,0.22156315992721076,31.0,0.22293536876431722,0.01335934756822034,31.0,15.20252790584879
211,214.0,257.0,824.0,123.0,1.0098953999877374,37.0,1.0268069179519106,37.0,1.0248363744817464,0.012634071632207615,37.0,15.804622504490816
212,215.0,64.0,618.0,123.0,0.11424539150221769,13.0,0.10786756359967065,13.0,0.10886998497447223,0.027104362390282122,13.0,15.778911590014555
213,216.0,108.0,470.0,123.0,0.4207164101072358,18.0,0.4320586038957259,18.0,0.4325308381460218,0.006826840372052927,18.0,14.543987394037167
214,217.0,648.0,653.0,123.0,0.445766985827019,29.0,0.4607336902338819,29.0,0.46062735176876884,0.011346145829851606,29.0,15.36662808874116
215,218.0,180.0,621.0,123.0,0.6759545880039273,6.0,0.6896960413442441,6.0,0.6894871358820686,0.004812367929070584,6.0,15.470678564693456
216,219.0,123.0,346.0,123.0,0.8534710021654917,33.0,0.8695162494287807,33.0,0.8685545876209156,0.014788905342053715,33.0,15.408563233105037
217,220.0,244.0,369.0,123.0,0.23833125989995452,27.0,0.2376183016997242,27.0,0.23699405691439818,0.011994585922552408,27.0,15.307542238254378
218,221.0,217.0,669.0,123.0,0.027213625849988432,20.0,0.01665694383635241,20.0,0.015462778228662887,0.010269085853611542,20.0,15.579565218185502
219,222.0,244.0,551.0,124.0,0.08334203080444524,57.0,0.07921421978097953,57.0,0.0793264415773927,0.015529729714283885,57.0,15.307076440976598
220,223.0,523.0,558.0,124.0,0.193398903625555,17.0,0.20169296275848048,17.0,0.2008203135303263,0.00355413817347797,17.0,14.639082421640854
221,224.0,108.0,262.0,124.0,0.5770707299345208,31.0,0.5793835052939258,31.0,0.5789667992286333,0.006718629843049064,31.0,13.849386499573374
222,225.0,101.0,478.0,124.0,0.5685501918103366,63.0,0.5644807417006206,63.0,0.5641015174021007,0.009549314200848659,63.0,15.116793742469731
223,226.0,159.0,433.0,124.0,0.13517069021873418,36.0,0.13057046523455362,36.0,0.1330178027016576,0.01646700896341321,36.0,15.831566270490779
224,227.0,545.0,550.0,124.0,0.11687842234753987,19.0,0.1424090817578918,19.0,0.14264100377236244,0.010045096150437492,19.0,14.91746313040656
225,228.0,201.0,648.0,125.0,0.0836816580852684,91.0,0.09177509730126232,91.0,0.090686424887909,0.017675573292645845,91.0,15.740458035186508
