,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023112000316,2023-11-21 07:25:50.567501056,15.390719938854785,14.260127118958131,0.0051764290736409,0.0033713026945883,-12.62838243419351,-13.769845272604677,0.006653667085465728,0.0023252836177539327,r,2023112000317,2023-11-21 07:26:37.292496896,14.146326923793058,13.991970030660037,0.0030975029857278,0.0028668951061602,-13.687108216929731,-13.89535699523507,0.0029471396985901203,0.002432770893883354,46.724995,1.0593728042227186,1.058382093872839,1.1305928198966537,0.0061774671033501365,1.141462838411167,0.007048278483942359,0.1543568931330217,0.004220617525471592,0.2082487783053395,0.003821518889804403,1.2443930150617266,0.006032407703481872,1.0587257827362215,0.007277150409824979,0.2681570882980946,0.004425468269942023,0.12551172263039412,0.0033653109997622555,0.976235926763632,0.00748162496449074,0.9332140601058274,0.008017620358456535,15.390719938854785,14.146326923793058,-12.62838243419351,-13.687108216929731,2450.0,2023-11-21 06:25:52.367006633+00:00,2023112000274.0,-64.0,2.0,1137.0,3.0,True,HD2811,0.0,holo4_003,0.123222597533869,187.06999347421606,0.0,105.67316372942263,98.37550154564313,873.274679431128,558.3381627049305,7.381166466068686,52.681159090678186,10.297915504018917,0.9755353014890399,5.8278500109407405,0.0,2.06156840186048,3.1.0,2.0,,60.0,2.06156840186048,-43.6122718354808,77.60074967721332,10.0,743.0,,empty,74.693322916049,-416.80351168840446,18.27467943112795,512.0,1649.0,855.0,900.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.727468786498514,0.00018909354718446062,1.0,0.0,0.0,0.0,0.006916099496597407,0.00011548156713452588,3.0,0.0,287.6603144429303,0.9758321789045974,3.055038019325557,0.012562380319441886,1.0,0.0,1.0,0.0,187.03399350664887,0.00401996135468237,0.861126723594091,0.017557978283742694,-1.047009281968574,0.0,0.13530458957390348,0.0,985.7889881660736,0.0,568.0192094679458,0.0,-0.019097427628115577,0.0,-0.29534626474265757,0.0005834848575853023,-0.1789028379985691,0.00186134563903784,1.1933507432512092,0.003193563694231697,9.059150115331153,0.004861890142562637,-2.482805650457719,0.012498528266532026,2.452299573457161,0.02678099696577869,2.685099302935422,0.0014728685608705787,-0.18804448884047606,0.004303613847240485,0.5099276022846576,0.008652488361394473,11333.33333333339,0.0,985.7889881660736,0.0,568.0192094679458,0.0,-0.019097427628115577,0.0,1.9841211496599898,0.07166461434196812,3.6794911621845805,0.23783882447298432,3.1253760884475983,0.19408362331236276,9.750671695106908,0.02525872211986374,0.0,0.0,0.0,0.0,2.5271837174835734,0.007058654924382163,0.0,0.0,0.0,0.0,11333.33333333339,0.0,985.7889881660736,0.0,568.0192094679458,0.0,-0.019097427628115577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11204026904666,0.0,0.0,0.0,0.0,0.0,2.699374323532788,0.0,0.0,0.0,0.0,0.0,11333.33333333339,0.0,0.7241930005555368,0.0007036138273820525,0.0,0.0,0.0050856497234736875,0.000561119989010674,3.0,0.0,272.76045709290867,5.4984873846178095,3.1448303983101162,0.030258250981214027,3.6712704175806596,0.036431265354208736,186.93831802566322,0.008152022736853906,0.9755353014890399,0.0,0.0,0.0,2023-11-21 06:25:52.367006633+00:00,3598.200495,-3598.200495
1,g,2023112000319,2023-11-21 07:28:58.333989888,15.405211989204084,14.30948465292954,0.0053521898251185,0.0035901987680206,-12.631586398508922,-13.763419741123586,0.006950120161723688,0.0024505240898399184,r,2023112000320,2023-11-21 07:29:44.874492928,14.16473000537119,13.96644372251173,0.0029470141769928,0.0027399300582866,-13.694872287498303,-13.899320816581465,0.003019147211355594,0.0025009492430403094,46.540503,1.055543791909472,1.0545964762158715,1.0957273362745443,0.006444801247361988,1.131833342614664,0.007369480210793965,0.19828628285945982,0.004023942007994022,0.20444852908316236,0.003920458774187041,1.2404819838328933,0.006109895947027129,1.0632858889893804,0.007577560303041762,0.3430409304178088,0.00451627544755621,0.13590107545787866,0.00350140192367995,0.8974410534150845,0.007597866305858348,0.9273848135315017,0.008347408913991456,15.405211989204084,14.16473000537119,-12.631586398508922,-13.694872287498303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023112100526,2023-11-22 07:21:29.980495104,15.41088106666598,14.34390224046063,0.0049730252384547,0.0032788876317922,-12.631803526617798,-13.752466392172169,0.006029034848243159,0.002147744659967544,r,2023112100527,2023-11-22 07:22:16.496008960,14.177007908978004,14.00345035512431,0.0031091971287015,0.0028750088890967,-13.675411045088538,-13.875282194738677,0.0027762811631553337,0.0023094841529651506,46.515513,1.0599854911078537,1.0589934395029497,1.0669788262053501,0.005956683987272389,1.1206628655543707,0.006400161585909336,0.1735575538536942,0.004234711666396036,0.1998711496501393,0.003611295356196761,1.2338731576879756,0.005864988218865668,1.0436075184707398,0.006637544598586253,0.34045188533631965,0.004360823341331876,0.12281580256650848,0.003153811056042556,0.8934212723516559,0.007308547531605577,0.9207917159042314,0.007348708898537062,15.41088106666598,14.177007908978004,-12.631803526617798,-13.675411045088538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,g,2023112700353,2023-11-28 07:32:33.813998080,15.443367722091946,14.235830246676311,0.0048461471429326,0.00320450236401,-12.667966957695889,-13.788685892491543,0.007214837963483881,0.0025700348229758855,r,2023112700354,2023-11-28 07:33:20.533491968,14.15793803199055,13.957975039777107,0.0030683305753736,0.0028314407992104,-13.708185948477134,-13.906572975816442,0.0030350995296535856,0.0025282390006465356,46.719493,1.0249539320713663,1.0243814018625468,1.2075374754156343,0.005809817340665667,1.1207189347956543,0.007658914141746004,0.19996299221344316,0.004175129880519373,0.19838702733930802,0.003950167287507405,1.2854296901013953,0.005735834259349401,1.040218990781245,0.007827241914891328,0.2778552068992042,0.004276200696924655,0.11788708332489861,0.0036051451337912716,1.0075744832021911,0.0071544173103828095,0.9223319074563463,0.008617585939805331,15.443367722091946,14.15793803199055,-12.667966957695889,-13.708185948477134,2480.0,2023-11-28 08:20:11.280997722+00:00,2023112700403.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.11855094845726395,186.97134699271402,0.0,174.01415461812365,106.67346446036699,871.51612378228,619.6434547793207,7.993739658934857,57.82771397513427,7.1929882915945,0.9557731911820952,8.266059085778078,0.0,2.14256249399399,3.1.0,2.0,,60.0,2.14256249399399,-87.4705010256381,-186.13380782091352,10.0,743.0,,empty,6.500497873956988,-416.41542535074683,19.516123782280005,520.0,1657.0,852.0,897.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7122851671451486,0.00023564050997184163,1.0,0.0,0.0,0.0,0.0,0.00019661398031804166,1.7382674670446336,0.0,304.16623343381355,1.0378703644584957,2.9218094815230256,0.009240907451960061,1.0,0.0,1.0,0.0,186.91009772652677,0.003240188293948713,1.0793349800975127,0.014298297696479787,0.03038974019001368,0.0,0.1212381401560068,0.0,985.3752662072019,0.0,568.0198940124912,0.0,-0.019620927840374447,0.0,-0.15226757070739422,0.0003898743794546026,-0.05570602873175809,0.0009451846272283972,1.0707508861316966,0.002310364076619562,6.674170874927489,0.0033656097357103285,-2.707260382991236,0.007624377674828123,0.7494259917304923,0.0203007778331923,2.9023381915256072,0.0015249197357715969,-0.5891457334560862,0.003434856570745761,-0.07947239790083829,0.00913486714841751,11333.333333333392,0.0,985.3752662072019,0.0,568.0198940124912,0.0,-0.019620927840374447,0.0,0.1559401777005873,0.07967548384781019,-5.243971763993837,0.26827887384294336,-5.574889929295634,0.2225855780521035,6.493064742416404,0.021359470918356424,0.0,0.0,0.0,0.0,2.541475514629294,0.008337830552033524,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.3752662072019,0.0,568.0198940124912,0.0,-0.019620927840374447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77740876922266,0.0,0.0,0.0,0.0,0.0,2.9484029210663047,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.7191383563696375,0.0006620578308848829,0.0,0.0,0.001973449470214679,0.0005035441390393749,3.0,0.0,312.3525893118511,5.276552213207343,2.9828201619064973,0.02889327417624834,2.3873888242512336,0.03117817576424022,186.84677406690227,0.006346091540750601,0.9557731911820952,0.0,0.0,0.0,2023-11-28 08:20:11.280997722+00:00,2857.466999,2857.466999
4,g,2023112700357,2023-11-28 07:36:23.772502016,15.432567785971328,14.291772020610662,0.005195485581201,0.003489789532986,-12.63738552274889,-13.756748574594035,0.007637190018583078,0.002723882537907985,r,2023112700358,2023-11-28 07:37:10.383496960,14.201922671114346,13.98974453835153,0.0032546531406221,0.0030315008033668,-13.694501460055035,-13.872823696655692,0.0031455167190145724,0.0026690892937156962,46.610994,1.0222720071953,1.0217434161050496,1.1407957653606662,0.0062587300156666074,1.119363051845145,0.008108403508722604,0.2121781327628156,0.004447781940088212,0.17832223660065694,0.004125325815911751,1.2306451148569817,0.006130728952598442,1.0571159373061452,0.008259597254681684,0.3020274822591311,0.004622621345660079,0.11607512206165715,0.003813603773092821,0.9286176325978506,0.007678181138497645,0.941040815244488,0.009097500785803373,15.432567785971328,14.201922671114346,-12.63738552274889,-13.694501460055035,2480.0,2023-11-28 08:20:11.280997722+00:00,2023112700403.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.11855094845726395,186.97134699271402,0.0,174.01415461812365,106.67346446036699,871.51612378228,619.6434547793207,7.993739658934857,57.82771397513427,7.1929882915945,0.9557731911820952,8.266059085778078,0.0,2.14256249399399,3.1.0,2.0,,60.0,2.14256249399399,-87.4705010256381,-186.13380782091352,10.0,743.0,,empty,6.500497873956988,-416.41542535074683,19.516123782280005,520.0,1657.0,852.0,897.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7122851671451486,0.00023564050997184163,1.0,0.0,0.0,0.0,0.0,0.00019661398031804166,1.7382674670446336,0.0,304.16623343381355,1.0378703644584957,2.9218094815230256,0.009240907451960061,1.0,0.0,1.0,0.0,186.91009772652677,0.003240188293948713,1.0793349800975127,0.014298297696479787,0.03038974019001368,0.0,0.1212381401560068,0.0,985.3752662072019,0.0,568.0198940124912,0.0,-0.019620927840374447,0.0,-0.15226757070739422,0.0003898743794546026,-0.05570602873175809,0.0009451846272283972,1.0707508861316966,0.002310364076619562,6.674170874927489,0.0033656097357103285,-2.707260382991236,0.007624377674828123,0.7494259917304923,0.0203007778331923,2.9023381915256072,0.0015249197357715969,-0.5891457334560862,0.003434856570745761,-0.07947239790083829,0.00913486714841751,11333.333333333392,0.0,985.3752662072019,0.0,568.0198940124912,0.0,-0.019620927840374447,0.0,0.1559401777005873,0.07967548384781019,-5.243971763993837,0.26827887384294336,-5.574889929295634,0.2225855780521035,6.493064742416404,0.021359470918356424,0.0,0.0,0.0,0.0,2.541475514629294,0.008337830552033524,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.3752662072019,0.0,568.0198940124912,0.0,-0.019620927840374447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77740876922266,0.0,0.0,0.0,0.0,0.0,2.9484029210663047,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.7191383563696375,0.0006620578308848829,0.0,0.0,0.001973449470214679,0.0005035441390393749,3.0,0.0,312.3525893118511,5.276552213207343,2.9828201619064973,0.02889327417624834,2.3873888242512336,0.03117817576424022,186.84677406690227,0.006346091540750601,0.9557731911820952,0.0,0.0,0.0,2023-11-28 08:20:11.280997722+00:00,2627.508495,2627.508495
5,g,2023120400543,2023-12-05 06:39:07.954502912,15.43757103114073,14.276891791718777,0.0046079699364601,0.0029860933256422,-12.650246125126852,-13.766648101000616,0.006104048540792003,0.002183017354265361,r,2023120400544,2023-12-05 06:39:54.688505088,14.159928432554254,14.012272148556814,0.0030017432707342,0.0027889082945965,-13.694788783708706,-13.880867314493766,0.002783383067412716,0.00234499309685432,46.734002,1.0493794619080228,1.048495399789347,1.1606792394219525,0.005490914339594545,1.1164019758737638,0.006482667148432713,0.14765628399744024,0.004097373810023588,0.18607853078506054,0.003639534849984849,1.2776425985864748,0.00549944084418754,1.0445426585818538,0.006708698076997116,0.2646196431619625,0.004085922518246528,0.11421921349315056,0.0032038347949477908,1.0130229554245123,0.006851175988385658,0.9303234450887032,0.007434459447843061,15.43757103114073,14.159928432554254,-12.650246125126852,-13.694788783708706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,g,2023120500489,2023-12-06 06:27:18.159996928,15.455892568685837,14.304631697404837,0.0047770512603107,0.0029719163312026,-12.635507798823674,-13.756138499822812,0.006661022599334724,0.002372950214998628,r,2023120500490,2023-12-06 06:28:04.872001024,14.169543790988191,13.990897763345403,0.0030241523114027,0.0027598897008901,-13.680868484102886,-13.875419651942929,0.0029601923209553118,0.0024745683875978175,46.712004,1.058859246861635,1.0578738941992123,1.151260871281,0.0056260559385154325,1.120630700999138,0.00707107592886047,0.17864602764278814,0.0040942017981093135,0.1945511678400429,0.00385826739378458,1.2863487776976452,0.005653823126539982,1.0453606852792117,0.007289167349285563,0.3137339340594334,0.0040557709305072895,0.11928115212011647,0.0034284663375568525,0.9726148436382118,0.006958088371596491,0.9260795331590952,0.008055205898898627,15.455892568685837,14.169543790988191,-12.635507798823674,-13.680868484102886,2608.0,2023-12-06 05:37:02.519498432+00:00,2023120500442.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.1229793292713526,186.90039482427105,0.0,141.7976514112199,102.64706035115111,874.496260726393,619.6434547793207,3.412420167622515,57.69562327593978,6.417841971835235,0.9471660625350057,7.822358175201507,0.0,2.10003292480613,3.1.0,2.0,,60.0,2.10003292480613,-87.4739009596576,-219.0862385619985,7.875,741.05,40.5374984741211,empty,39.10205315508199,-416.32684591598365,19.496260726393018,516.0,1653.0,855.0,900.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7158511868644748,0.00022060228124090914,1.0,0.0,0.0,0.0,0.0,0.00018513852812844715,1.8551793153458553,0.0,311.0086531843734,1.0528425228836582,2.4407841226807236,0.008357646143193294,1.0,0.0,1.0,0.0,186.98182895481472,0.0031482062674944434,0.6536743941461985,0.014718160202632252,-0.3290529813704921,0.0,0.12821355699586373,0.0,985.278895776158,0.0,568.020202222258,0.0,-0.019953345773348202,0.0,-0.14870934578439657,0.0003613014389353448,-0.057373220717961936,0.0008570778813588448,1.0368141451583226,0.0020976256620853346,5.5318906498067495,0.0024146927360443847,-1.8840125599569923,0.005418988685478355,0.366355938805089,0.014135054069590175,2.5663397458094948,0.0010314607872900215,-0.34865816870016175,0.002307869423345577,-0.22100661709150332,0.005956287561563364,11333.33333333339,0.0,985.278895776158,0.0,568.020202222258,0.0,-0.019953345773348202,0.0,-0.22872324227881916,0.07719244704094752,-6.1276107029100615,0.25787063209241884,-5.706422112838249,0.21246011587300523,6.135715391133871,0.018832801577350965,0.0,0.0,0.0,0.0,2.50725935644667,0.007517667747954924,0.0,0.0,0.0,0.0,11333.33333333339,0.0,985.278895776158,0.0,568.020202222258,0.0,-0.019953345773348202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.620947694950983,0.0,0.0,0.0,0.0,0.0,2.6026442725291306,0.0,0.0,0.0,0.0,0.0,11333.33333333339,0.0,0.7216605693010824,0.0006609747746167899,0.0,0.0,0.002693647975347131,0.0004989169459370527,3.0,0.0,333.75379549611876,5.385252039946676,2.5239411328196875,0.029335534067908342,1.8652101698418149,0.03344635887128149,186.84845259577503,0.006500296897448406,0.9471660625350057,0.0,0.0,0.0,2023-12-06 05:37:02.519498432+00:00,3015.640499,-3015.640499
7,g,2023120600315,2023-12-07 07:27:07.101494016,15.429245005703656,14.323471326660258,0.004637705177793,0.0030337265710171,-12.642030582306399,-13.765992700522382,0.006643094238712266,0.0023593130292278355,r,2023120600316,2023-12-07 07:27:53.827493888,14.147814693342983,14.032422229081533,0.0028388623252929,0.0026256384359082,-13.702186416446754,-13.885221716005535,0.002925338877634134,0.002471508242237168,46.725999,1.0092167684701536,1.0089731861651017,1.1057736790433985,0.00554182336635003,1.1239621182159834,0.007049614105346215,0.11539246426145056,0.003866925975252936,0.18303529955878162,0.0038296162393174583,1.2814303123606727,0.005437595849095022,1.060155834140355,0.007258671270515688,0.29104909757872477,0.004012165762255297,0.11922901548315323,0.0034168276165663495,0.990381214781948,0.006757582609329245,0.9409268186572017,0.008022656640710751,15.429245005703656,14.147814693342983,-12.642030582306399,-13.702186416446754,2621.0,2023-12-07 08:20:16.278501082+00:00,2023120600357.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.12835905012565377,186.99210086694313,0.0,-177.17273181908743,102.5552953913237,881.2534924667555,619.6434547793207,1.7318090307501153,56.15898388275834,7.452578489290184,0.9726699394177506,5.826814869292362,0.0,2.14424818945613,3.1.0,2.0,,60.0,2.14424818945613,-87.4742858354795,-177.10285931094646,10.9250001907349,741.05,22.1749992370605,empty,-2.115650091409009,-416.5145502219077,19.253492466755475,516.0,1653.0,862.0,907.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7078519213715571,0.00033779572792950563,1.0,0.0,0.0,0.0,0.0,0.0002920292544440833,1.3187643809558602,0.0,302.99028515023224,1.0860810937142529,2.0850906800878763,0.008309444893405663,1.0,0.0,1.0,0.0,186.83240775132475,0.003571150182872403,1.7867690180693019,0.01660062807640896,0.09544478848944948,0.0,0.1305357229558458,0.0,985.4914654100489,0.0,568.0214692112473,0.0,-0.02117520110764175,0.0,-0.14898111480414197,0.0004337215526643621,-0.03430967667815139,0.0011260787991748472,1.1146711974974375,0.0026395328074527388,6.225232098163187,0.0029015012644054644,-1.8323888463714098,0.006800550305693667,0.3750077022483162,0.017312868496251466,2.4024938691515394,0.001005508619565481,-0.24099401411230617,0.0024139839732426737,-0.15845744891377556,0.00603668473386129,11333.333333333392,0.0,985.4914654100489,0.0,568.0214692112473,0.0,-0.02117520110764175,0.0,-0.13108907267795622,0.0969272036295234,-4.85450278415364,0.3267176770989263,-4.158592052809269,0.27114813746859384,7.447764427352475,0.03041162760689906,0.0,0.0,0.0,0.0,2.598658326212757,0.011021528759391306,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.4914654100489,0.0,568.0214692112473,0.0,-0.02117520110764175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2590380189577095,0.0,0.0,0.0,0.0,0.0,2.4103398583959446,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.7128587764088133,0.0008635288216460343,0.0,0.0,0.0012063071667908632,0.0007243132731227983,1.8385298783090964,0.0,318.1166642460275,5.277358373038144,1.7349751733423207,0.021862030074307853,1.8924744657586883,0.031017039897348938,186.8711725405696,0.005575763103483735,0.9726699394177506,0.0,0.0,0.0,2023-12-07 08:20:16.278501082+00:00,3189.177007,3189.177007
8,g,2023121100593,2023-12-12 07:28:43.113501952,15.44934919906922,14.353291666915338,0.0047630362802779,0.0030933486882997,-12.647100835614616,-13.76932695469766,0.006617925303505986,0.002354135266189744,r,2023121100594,2023-12-12 07:29:29.975492096,14.167497844640334,13.974875046481896,0.0030710865950217,0.0028247370198605,-13.693640654266765,-13.88739179966617,0.002946112454136706,0.002464613720308337,46.86199,1.0055369937717171,1.0055183029695087,1.096057532153882,0.005679376789283223,1.1222261190830451,0.007024164589067019,0.1926227981584372,0.004172614540727715,0.1937511453994052,0.003841080496781017,1.2818513544288859,0.005667282195317745,1.0465398186521497,0.007244067497974063,0.37841662043344115,0.004189026777042116,0.11806484496850977,0.0034082654887567605,0.9034347339954447,0.007047413200610659,0.92847497368364,0.008005797121902013,15.44934919906922,14.167497844640334,-12.647100835614616,-13.693640654266765,2663.0,2023-12-12 08:02:02.228497534+00:00,2023121100620.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.1256539211293372,186.96324826932482,0.0,-176.71739835073575,104.57504093608281,880.5080557199749,619.6434547793207,1.7556482179296153,57.41494164929453,7.168684568245456,1.0326461818457875,4.8987475382008245,0.0,2.14408320474831,3.1.0,2.0,,60.0,2.14408320474831,-87.477045886347,-176.63636797316954,13.4499998092651,741.05,30.9750003814697,empty,-2.4873336799719823,-416.6307364392981,19.50805571997489,518.0,1655.0,861.0,906.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7050437972055783,0.00025166852695979056,1.0,0.0,0.0,0.0,0.0,0.00021964647886304353,1.6858805158055912,0.0,300.2793171666427,1.0492056279493664,2.9213689885261185,0.00935550258426756,1.0,0.0,1.0,0.0,186.843196162392,0.0036403714916978178,1.641645488580654,0.01646794161080668,-0.007578242989542373,0.0,0.12743707605820198,0.0,985.6677497634172,0.0,568.0208275027395,0.0,-0.020542271132780853,0.0,-0.14443634984016934,0.0003909548402438204,-0.0446261802052945,0.0009656154835816267,1.0485774605556195,0.0023378578970827814,6.337316754530438,0.0029493310692027927,-1.9484820867872499,0.006868236183063441,0.8498187027750165,0.017971333118446887,2.6863353125484815,0.0012160933108293845,-0.3311852702950545,0.0028896808390721446,0.013861822777929954,0.007495919723007181,11333.333333333392,0.0,985.6677497634172,0.0,568.0208275027395,0.0,-0.020542271132780853,0.0,-0.09880732139150389,0.08113104682625931,-5.312141672645091,0.27310759129480494,-5.030329455948366,0.22645310290299916,6.677687371920904,0.022258493372175423,0.0,0.0,0.0,0.0,2.5369159427645074,0.008458368069242758,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.6677497634172,0.0,568.0208275027395,0.0,-0.020542271132780853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.381942412732707,0.0,0.0,0.0,0.0,0.0,2.7022007552488763,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.7128049942259858,0.0006431758405384241,0.0,0.0,0.002467369242491775,0.00047827209009168164,3.0,0.0,303.50189373694667,5.2621956393819085,2.9227382879665,0.027004423178846628,1.7055396248108088,0.025865215249162767,186.8621582022482,0.004352830251594471,1.0326461818457875,0.0,0.0,0.0,2023-12-12 08:02:02.228497534+00:00,1999.114995,1999.114995
9,g,2023121400286,2023-12-15 06:19:20.202999040,15.417963873485268,14.333288812778909,0.0048873275453397,0.0033295419129001,-12.633714489848888,-13.748534390929796,0.006140198399636836,0.002199147928336582,r,2023121400287,2023-12-15 06:20:06.987997952,14.158149063777136,13.97411299429076,0.0031020039355578,0.0029064908960076,-13.679513487693635,-13.868735970085943,0.002803218166930502,0.0023548752546374676,46.784998,1.0301135319281745,1.0294660771210336,1.0846750607063598,0.00591369764911892,1.1148199010809083,0.006522138299485058,0.18403606948637652,0.004250896110797244,0.18922248239230832,0.003661074918150827,1.259814809708132,0.005788643964837728,1.0457989978447468,0.006749819884879297,0.35917581848814883,0.0044196763092259955,0.12020157915614682,0.003222062860282362,0.9006389912199833,0.007282989607982821,0.9255974186886,0.007479422274074578,15.417963873485268,14.158149063777136,-12.633714489848888,-13.679513487693635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
