,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023113000619,2023-12-01 07:46:30.040007936,15.281443612992796,16.286788903439465,0.0050939640634507,0.0085218063539819,15.284416382663498,16.290359463527214,0.006090814999146,0.0132944754918852,r,2023113000620,2023-12-01 07:47:16.705999104,14.72053336922075,15.612594547256917,0.0039324782428555,0.005937144521285,14.679343384216608,15.588886277009202,0.0044065090352058,0.0085676748743753,46.665991,1.0105078599709545,1.010222193329323,2294.7061854528138,1999.1285448081117,2427.90245931606,2855.701265921289,2295.697475160007,1997.900314187565,2428.75998661581,2854.4690933401034,-1.0053452904466695,0.009928225088831006,-1.005943080863716,0.014623306943306567,-0.8920611780361671,0.00712138120010131,-0.9095428927925937,0.009634436912988334,0.5609102437720459,0.006435282045898148,0.6050729984468894,0.007517669135521478,0.6741943561825483,0.0103860901498779,0.7014731865180117,0.015816071931972805,0.1132841124105024,0.012218171860456449,0.09640018807112227,0.017511809746240115,16.286788903439465,15.612594547256917,16.290359463527214,15.588886277009202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,g,2024030400170,2024-03-05 05:21:08.180495872,15.299984687470838,16.2659772290736,0.006000774410626,0.0095343405837654,15.294394058348706,16.257134323828417,0.0061495730307159,0.0137595535397731,r,2024030400171,2024-03-05 05:21:54.896500992,14.697408143576798,15.591278300392668,0.0043143388930623,0.0065029004030508,14.676019775802684,15.579418835120109,0.0044706399218197,0.0092342388937183,46.716005,1.346394367266945,1.349715889633186,1795.7734440525692,2047.5801328438763,1928.436760509828,2904.268702153848,1789.4376097433608,2047.7899148517888,1921.985153006969,2904.618588853712,-0.9659925416027608,0.011265564517344869,-0.9627402654797113,0.015071249519332855,-0.8938701568158702,0.0078039242523353786,-0.9033990593174241,0.01025952188246742,0.60257654389404,0.007390724836672913,0.6183742825460214,0.007602885621306977,0.6746989286809306,0.011540856294887056,0.6777154887083086,0.01657095294665163,0.07212238478689059,0.01370453128095405,0.05934120616228711,0.018231849915212078,16.2659772290736,15.591278300392668,16.257134323828417,15.579418835120109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2024030400176,2024-03-05 05:33:41.129998080,15.29273560288154,16.30791853126976,0.0058319775975961,0.0095034051705807,15.288814073562577,16.30922007161763,0.0061368493937129,0.014431513384118,r,2024030400181,2024-03-05 05:38:33.271004928,14.687680248028164,15.586717202539916,0.0042018264018928,0.0063712222541873,14.67564386602102,15.60298475594763,0.004355773266038,0.0091347150669634,292.141006,1.403273932036457,1.4266098484696597,1794.0201472364731,2049.9353471591044,1926.5417566635333,2906.822299967125,675.3943244521745,2066.9320691170687,807.4961634904924,2923.8294898392896,-1.015182928388219,0.011150187107626615,-1.020405998055054,0.015682139491698555,-0.899036954511752,0.007632025820442099,-0.9273408899266098,0.010120068186516309,0.605055354853377,0.007187997482644674,0.6131702075415575,0.007525535278386896,0.721201328729844,0.011441467687690748,0.7062353156700016,0.01707956667806842,0.11614597387646697,0.0135120128278128,0.09306510812844415,0.018664010264057153,16.30791853126976,15.586717202539916,16.30922007161763,15.60298475594763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,g,2024040400389,2024-04-05 03:49:20.605498880,15.30630760792977,16.264341134624114,0.0053507042538572,0.0077062698348128,15.297085865686071,16.267194113966006,0.0060402839629377,0.0128631567578489,r,2024040400390,2024-04-05 03:50:07.460992000,14.707857466938057,15.576766420008216,0.0037897565032368,0.0054562328514316,14.68356269441391,15.570885853949004,0.0042874492079396,0.0083734129927423,46.855493,1.4949347980391268,1.499453072218059,326.0797046035141,1992.627390143001,458.2611706162073,2849.240143150232,321.1359343356655,1994.0179425021452,453.0012776760854,2850.860505234292,-0.9580335266943436,0.00938171790127966,-0.970108248279935,0.014210764656763415,-0.868908953070159,0.006643247043642666,-0.8873231595350948,0.009407245391595112,0.598450140991714,0.00655685064387402,0.6135231712721616,0.0074072431486744295,0.6875747146158986,0.009442302245532446,0.6963082600170019,0.01534844770405201,0.08912457362418458,0.011495623604748819,0.08278508874484025,0.01704236186646686,16.264341134624114,15.576766420008216,16.267194113966006,15.570885853949004,3289.0,2024-04-05 04:42:15.106004607+00:00,2024040400441.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.12756200068961426,186.94690936662488,0.0,-114.75330291413736,102.97725025840305,880.3693744974139,619.6434547793207,5.432503314924341,58.32410889917845,7.272628612889926,1.0328717386605952,23.646348641929944,0.0,2.04853545977894,3.1.0,2.0,,60.0,2.04853545977894,-87.4675791510415,-113.43295030941843,12.5,745.55,13.0249996185303,empty,-64.62892746728,-416.3591820426228,19.369374497413872,516.0,1653.0,861.0,906.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.671742835328447,0.00035538812649929833,1.0,0.0,0.0,0.0,0.0,0.00032771174306137925,1.1182651318999781,0.0,279.8906993653453,1.160105478043407,2.5707052668159003,0.009354981434554781,1.0,0.0,1.0,0.0,186.9708720828931,0.0035162291126516853,1.0271372734564332,0.01714427194001534,0.12340481204538115,0.0,0.1301912797619047,0.0,985.3958582588851,0.0,568.020185715303,0.0,-0.01991665224636931,0.0,-0.10166064354237002,0.0003652926672436178,-0.0025562995659502144,0.0008289296254980711,0.8103586757161153,0.002088705487484033,7.090216233978816,0.003593799757147971,-1.4568571476509256,0.008639524154344073,2.0584747015620857,0.021591282722396937,3.272886455987069,0.0018559756543277412,-0.0763159561199564,0.004752144778649018,0.6149812331621975,0.011549520016688896,11333.333333333392,0.0,985.3958582588851,0.0,568.020185715303,0.0,-0.01991665224636931,0.0,0.5294432248803049,0.06260302819771735,-1.7644656480563286,0.21399575371455715,-1.948804409161669,0.18012966479156378,9.120289907209097,0.03446688561326577,0.0,0.0,0.0,0.0,3.876850294676796,0.01892288935263467,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.3958582588851,0.0,568.020185715303,0.0,-0.01991665224636931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31915195026423,0.0,0.0,0.0,0.0,0.0,3.3798278577029994,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.6991289189887739,0.0006687398355115707,0.0,0.0,0.0,0.0006015715145008298,3.0,0.0,242.27003203761973,5.766643639948097,3.1520698856814624,0.03461539989852752,2.16227206524375,0.0447143019808915,186.8937861375382,0.006418319282929679,1.0328717386605952,0.0,0.0,0.0,2024-04-05 04:42:15.106004607+00:00,3174.500505,3174.500505
4,g,2024041700357,2024-04-18 01:46:06.885491968,15.325576988459185,16.29815034438536,0.0046811825445915,0.0071067996869784,15.293732836191545,16.29615517135861,0.0060126966071296,0.0129027227624906,r,2024041700358,2024-04-18 01:46:53.812498944,14.705546509416653,15.603593168029374,0.0036932178053657,0.0053368244419189,14.691413485172152,15.564042166081885,0.0043016074471422,0.0080856319215061,46.927006,1.2008152874610842,1.2030257082171152,3687.2274318466,1915.7853974067275,3820.4397825204255,2772.315641991921,3682.9288961819834,1916.0623276643532,3816.1521168904064,2773.0201840032832,-0.9725733559261744,0.008509998343514787,-1.002422335167065,0.014234913950392565,-0.8980466586127207,0.006490111931371694,-0.8726286809097328,0.009158671857828931,0.6200304790425317,0.005962661131882173,0.6023193510193927,0.0073929931096070305,0.6945571763559855,0.008887536042947971,0.7321130052767248,0.015226874211596138,0.07452669731345374,0.010702412096735841,0.12979365425733214,0.016926725772412943,16.29815034438536,15.603593168029374,16.29615517135861,15.564042166081885,3349.0,2024-04-18 01:04:09.951993154+00:00,2024041700317.0,-64.0,2.0,1136.0,3.0,True,HD38666,0.000364,holo4_003,0.1356124177769829,187.11096762831764,0.0,106.44987500410699,98.56395656786033,869.8055126694143,507.1250537007472,2.9278251800795445,158.43374804846542,4.462280800225909,1.1144754395174694,163.35286398324453,0.0,1.72934116780072,3.1.0,2.0,,30.0,1.72934116780072,-32.3120776814836,65.1161715446967,17.2250003814697,745.4,6.5,empty,73.684905253104,-417.7819686242987,16.8055126694143,513.0,1649.0,853.0,898.0,1136.0,45.0,2.0,22666.666666666668,1.0,0.757091140298592,0.0002451901681524444,1.0,0.0,0.0,0.0,0.025576010095743076,0.00021973737880469973,3.0,0.025403143768811167,462.7926134236029,0.9603139232474802,4.401564453654211,0.012976879579042916,1.0,0.0,1.0,0.0,187.018239577096,0.0017238221616469153,0.5411279431736854,0.005981138252104701,-2.3278244298737314,0.0,0.1736990117366586,0.0,986.4129558802816,0.0,567.5146764615364,0.0,-0.015076168082977574,0.0,-0.5558680626387179,0.0002114507042262363,-0.506030560575373,0.0006668922085987382,1.3347777916592398,0.001139145134183905,3.6702066500542414,0.0008667838407745048,-1.743829765597374,0.0017514111933356945,-0.22965497324521297,0.003719223799132131,2.1375035760626413,0.0003380235798451327,-0.6538250050524196,0.0006507129040605851,-0.4741100460360498,0.001327512788634634,22666.666666666737,0.0,986.4129558802816,0.0,567.5146764615364,0.0,-0.015076168082977574,0.0,-6.39372160412291,0.014151162654022352,-21.99884527458242,0.04601833014222175,-16.135185577918644,0.03689056517268737,4.916584274098491,0.002952713445576988,0.0,0.0,0.0,0.0,2.5256397276479694,0.0013547213681572759,0.0,0.0,0.0,0.0,22666.666666666737,0.0,986.4129558802816,0.0,567.5146764615364,0.0,-0.015076168082977574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.020259521424511,0.0,0.0,0.0,0.0,0.0,2.2476835384918648,0.0,0.0,0.0,0.0,0.0,22666.666666666737,0.0,0.8744953328856727,0.0013962419757158708,0.0,0.0,0.1,0.0,1.8013304793910792,0.047586888090229575,600.0,25.486071499703705,0.0,0.020694929594431366,0.6882088924263917,0.14089037610981886,186.91166118215054,0.023375028219928796,1.1144754395174694,0.0,0.0,0.0,2024-04-18 01:04:09.951993154+00:00,2516.933499,-2516.933499
