,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023120400547,2023-12-05 06:42:58.710501120,16.521947107458747,15.209306614546795,0.0083225548288283,0.0043770651129622,-11.551579819614751,-12.869199054710398,0.0165550412527091,0.0049190651351312415,r,2023120400548,2023-12-05 06:43:45.505991936,14.739074588186408,14.739146137477892,0.0036465617913965,0.0036746730721774,-13.135615066329704,-13.138658979995162,0.0043794599606989774,0.004367199129027746,46.79549,1.0445015307231855,1.043670538111486,1.3126404929119513,0.009403383321016114,1.3176192350956466,0.01727039642517113,-7.154929148356359e-05,0.005176932980622653,0.0030439136654578647,0.006184828031558048,1.7828725192723383,0.009086381665840705,1.5840352467149525,0.01712451635598114,0.4701604770689034,0.005715060908730238,0.2694599252847638,0.0065779654936951775,1.3127120422034348,0.010734256050971702,1.3145753214301887,0.01834444576602166,16.521947107458747,14.739146137477892,-11.551579819614751,-13.135615066329704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,g,2023121100547,2023-12-12 06:49:42.812996096,16.52754508414166,15.2246162914659,0.0087209553840058,0.0043734677358916,-11.556788139998993,-12.852085748301732,0.01753594514777346,0.005318756828723195,r,2023121100548,2023-12-12 06:50:29.659500032,14.81864080188936,14.81410720036093,0.0038652991685534,0.0038495582020381,-13.129290214261806,-13.129630597556963,0.004645113133242556,0.004643657097154222,46.846503,1.0167457014752566,1.0163143227747131,1.3029287926757611,0.0097561407762857,1.2952976083027394,0.01832480685924982,0.004533601528430964,0.005455239317692526,0.0003403832951569541,0.006568152499491257,1.7089042822523002,0.00953916141347023,1.5725020742628129,0.018140740013746465,0.41050909110497,0.005826346916187159,0.2775448492552304,0.007060646247974783,1.2983951911473302,0.011177742118156196,1.2949572250075825,0.019466360052289758,16.52754508414166,14.81864080188936,-11.556788139998993,-13.129290214261806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023121400290,2023-12-15 06:23:08.648504064,16.515713486567098,15.223970186646412,0.0088743273434987,0.0044591864334924,-11.547442319460242,-12.85821082156845,0.016366785006998126,0.004893909982195632,r,2023121400291,2023-12-15 06:23:55.368504064,14.734605587749789,14.735374329682278,0.003675575242931,0.0036872696373434,-13.119755160705965,-13.13473255431295,0.004410981082593837,0.004350550736263441,46.72,1.0265752362311618,1.0259783981403734,1.291743299920686,0.00993166800936335,1.3107685021082087,0.017082798552319603,-0.0007687419324895473,0.005206324110629476,0.014977393606985245,0.006195485922815341,1.781107898817309,0.009605391151120081,1.572312841245724,0.016950764159066673,0.48859585696413355,0.0057862164690855806,0.2765217327445004,0.006548102520779315,1.2925120418531755,0.011213556090426138,1.2957911085012235,0.018171572639673644,16.515713486567098,14.735374329682278,-11.547442319460242,-13.119755160705965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,g,2023122000213,2023-12-21 05:31:41.276505088,16.571490762672372,15.246681618792524,0.0084582048361404,0.0042060985279018,-11.546083096072334,-12.858624113007801,0.01644272978473386,0.004908598530183962,r,2023122000214,2023-12-21 05:32:28.094999040,14.76398613317491,14.755303552743026,0.00357268353167,0.0036006652446503,-13.12997086429827,-13.121885138861467,0.00439593305751768,0.004428792779834199,46.818493,1.0540405117763167,1.0531032784268952,1.3248091438798486,0.009446295246101858,1.3125410169354677,0.017159769879118374,0.00868258043188419,0.005072362154016473,-0.008085725436803415,0.006240066741060408,1.807504629497462,0.009181791582669194,1.583887768225937,0.017020211227242475,0.4913780660494975,0.005536791040887338,0.26326102585366584,0.006611243832837788,1.3161265634479644,0.010722003156967691,1.320626742372271,0.018259138403473107,16.571490762672372,14.76398613317491,-11.546083096072334,-13.121885138861467,2757.0,2023-12-21 04:40:41.695490283+00:00,2023122000166.0,-64.0,2.0,1137.0,3.0,True,HD2811,0.0,holo4_003,0.13808237906425663,187.1791032490364,0.0,107.52895304449909,100.88262206188934,869.7619232482169,558.3381627049305,27.83315896387767,51.997675913347365,6.434273247106611,1.0988906277772363,9.586262599154937,0.0,2.21743497268315,3.1.0,2.0,,60.0,2.21743497268315,-43.6106722214796,80.79193596466224,13.5500001907349,741.8,23.3500003814697,empty,72.987571115697,-416.73636389165716,16.76192324821693,514.0,1651.0,853.0,898.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.6827681415431175,0.00019972449132751402,1.0,0.0,0.0,0.0,0.012843976351814553,0.00013650453496274372,2.2534021791702856,0.0,315.9894232948054,0.8980029328326132,4.630582442999869,0.014069952364418738,1.0,0.0,1.0,0.0,187.06074632393697,0.0027253668637013673,0.9734284838522733,0.012422358190801222,-2.0043881344060743,0.0,0.13848961031838564,0.0,985.8517182338184,0.0,568.0219968502281,0.0,-0.022360082509865407,0.0,-0.2738119965101368,0.0003764932866778819,-0.03431484121272721,0.0011692577485536532,1.3701067145606163,0.002268041253529626,6.037263701057413,0.0023797155885983065,-2.578070640401585,0.0046143153513053215,-0.5328497907217141,0.010884913890160414,2.4545060029556045,0.0008625451533340946,-0.7016555567729509,0.0015610514479308414,-0.5406122826546212,0.003719936478246756,11333.333333333392,0.0,985.8517182338184,0.0,568.0219968502281,0.0,-0.022360082509865407,0.0,0.9755855423379248,0.046513913087008266,-1.1895449936289855,0.15330989051480076,-0.6009711643842601,0.12468320791850292,10.592778491771874,0.033820564302717744,0.0,0.0,0.0,0.0,4.274161740657934,0.018975275758731733,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.8517182338184,0.0,568.0219968502281,0.0,-0.022360082509865407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607735963932521,0.0,0.0,0.0,0.0,0.0,2.6416447024282084,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.8836110925229779,0.7366144175526054,0.0,0.0,0.1,0.379668046918942,0.43263566605231457,1.78240962922104,378.23594963472976,113.86983036221932,4.909057367351314,0.11014371890697165,1.032512806995743,0.04757753108918937,187.17786367835677,0.00723667629738574,1.0988906277772363,0.0,0.0,0.0,2023-12-21 04:40:41.695490283+00:00,3059.581015,-3059.581015
4,g,2023122200469,2023-12-23 05:29:44.604004096,16.503215374743792,15.21147798663514,0.0081956762162965,0.0043567306462872,-11.574131714605949,-12.85478516807329,0.015695601513355445,0.00482521403898989,r,2023122200470,2023-12-23 05:30:31.418001920,14.747219671542748,14.75199673218822,0.0035856209394395,0.0036327607143371,-13.148529844482486,-13.134413041451973,0.004172068642741537,0.0042266682979388145,46.813997,1.0472634451738827,1.046401292701768,1.2917373881086522,0.009281713773149127,1.280653453467341,0.016420554113309054,-0.004777060645471565,0.005104275455828966,-0.01411680303051277,0.0059389293362144165,1.7559957032010445,0.008945713284233691,1.5743981298765366,0.016240630025519114,0.4594812544469207,0.005672570169855026,0.2796278733786828,0.006414625119433412,1.2965144487541238,0.010592631330110769,1.2947702564978538,0.017461542859915302,16.503215374743792,14.75199673218822,-11.574131714605949,-13.134413041451973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,g,2024030400188,2024-03-05 05:45:45.267000064,16.479489579096313,15.222831415328407,0.0105466312634969,0.0054226782791245,-11.450184395270535,-12.703185642859298,0.01656007570571073,0.00522230002604502,r,2024030400189,2024-03-05 05:46:32.088997120,14.70095244509849,14.731393149125228,0.0039926159674914,0.0040539552683828,-13.0404804041041,-13.026166488639998,0.004478106451331545,0.004537534910395671,46.821997,1.4664710106487566,1.4707507324529348,1.2566581637679057,0.011859041728869112,1.253001247588763,0.017364000833359244,-0.03044070402673782,0.005689950402412656,-0.014313915464102323,0.006375159641335788,1.7785371339978227,0.0112770746770622,1.5902960088335654,0.01715486941857407,0.4914382662031791,0.006770523837705419,0.32298084578069997,0.006918210796520244,1.2870988677946436,0.01315341804661339,1.2673151630528654,0.01849732914216042,16.479489579096313,14.731393149125228,-11.450184395270535,-13.026166488639998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,g,2024030500517,2024-03-06 05:08:48.191994112,16.524709526947667,15.212060852227262,0.0099890511527331,0.0049598589099753,-11.454317718318876,-12.76193265405549,0.016420301175879087,0.004924193882313868,r,2024030500518,2024-03-06 05:09:34.924990976,14.763175541386852,14.733870918543008,0.0040234188031085,0.0040315864427194,-13.05722166185928,-13.050428143668213,0.0044144730247966234,0.004442181249575507,46.732996,1.3132877440940598,1.3163527719845909,1.3126486747204051,0.011152638402583482,1.3076149357366145,0.01714275287394628,0.02930462284384383,0.005695751759893149,-0.006793518191066994,0.006262630943999276,1.7615339855608152,0.010768892319877913,1.6029039435404044,0.017003348575890375,0.4781899336842539,0.0063917047531922375,0.288495489612723,0.006631791586343583,1.2833440518765613,0.012522896288363396,1.3144084539276815,0.01825087730597986,16.524709526947667,14.763175541386852,-11.454317718318876,-13.050428143668213,3008.0,2024-03-06 06:04:39.631506805+00:00,2024030500571.0,-64.0,2.0,1137.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.1276190340081449,187.00679259133,0.0,-123.52132896536881,103.82126385049176,874.188013500343,619.6434547793207,1.7665462003893229,57.302732626140816,6.457613630014937,1.0721558170619125,2.585661052483209,0.0,2.07033301266873,3.1.0,2.0,,60.0,2.07033301266873,-87.4761425533813,-122.3196046776595,13.8625001907349,741.95,46.9249992370605,empty,-55.59567292449799,-416.4282571300281,19.18801350034302,518.0,1655.0,855.0,900.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7073255187941663,0.0002732180951178969,1.0,0.0,0.0,0.0,0.007747404927083148,0.00023229052071583914,1.7389981774456271,0.0,274.8201175419899,1.1305257913267053,8.299189618515543,0.019163493121058386,1.0,0.0,1.0,0.0,187.02857102200798,0.003520007173355325,0.6515944833121737,0.0176019972437601,-0.36437315170970924,0.0,0.12776127073084148,0.0,985.505559280418,0.0,568.0202378565683,0.0,-0.02000130760810066,0.0,-0.13556435224977909,0.0004019809441183157,0.023138821095555158,0.0010821693591774543,1.0319246467610177,0.002544412984109485,4.75414794957294,0.0020555903774853524,-1.4224842351756968,0.005073578782685616,0.8604870300430739,0.01270263609924929,2.050314732559969,0.0006701400610408452,-0.19503277708976902,0.0017142665873815094,-0.038315633886074105,0.004159930623758063,11333.33333333337,0.0,985.505559280418,0.0,568.0202378565683,0.0,-0.02000130760810066,0.0,-0.38195661119956625,0.10356165437174357,-5.927255773763689,0.3448964782170882,-4.681613458492067,0.28340730961390004,6.488155044949155,0.02385904001626062,0.0,0.0,0.0,0.0,2.293622133901728,0.007842955161362675,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.505559280418,0.0,568.0202378565683,0.0,-0.02000130760810066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786677703071764,0.0,0.0,0.0,0.0,0.0,2.060116691308879,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.7105414062870327,0.0006565752988809382,0.0,0.0,0.01019143281283703,0.0004839685380740783,3.0,0.0,294.11735531759706,5.469655055896309,8.508720764421133,0.049026958965799304,1.8579981866682491,0.025489336203316136,186.88481944089932,0.003965377742449551,1.0721558170619125,0.0,0.0,0.0,2024-03-06 06:04:39.631506805+00:00,3351.439512,3351.439512
7,g,2024031200229,2024-03-13 04:22:56.225008128,16.54080875482554,15.246390599907656,0.0081047929389445,0.0045425118244195,-11.51925621144362,-12.815497057403908,0.016792152144941435,0.005088737189943105,r,2024031200230,2024-03-13 04:23:42.932500992,14.77345624371072,14.719974386180894,0.003590806595131,0.0036027184807979,-13.090204005367763,-13.107055910824483,0.004520149819812972,0.004450533429330961,46.707492,1.2474432165319742,1.250001407620608,1.294418154917885,0.009290967778340186,1.2962408459602877,0.017546270824513432,0.05348185752982637,0.005086597335696921,0.016851905456720218,0.006343421962879944,1.7673525111148205,0.00886462410860161,1.5709477939241427,0.01738988579756683,0.5264162137267618,0.005797757680937838,0.2915588534205753,0.006760361972106409,1.2409362973880587,0.010592240306643094,1.2793889405035674,0.01865772285265056,16.54080875482554,14.77345624371072,-11.51925621144362,-13.090204005367763,3096.0,2024-03-13 03:51:25.395990902+00:00,2024031200194.0,-64.0,2.0,1137.0,3.0,True,HD38666,0.000364,holo4_003,0.14482799588029713,187.18822144206504,0.0,108.84851699475479,127.96249162736407,859.9212686807375,507.1250537007472,5.413508968858451,138.76370583600658,5.41467535753981,1.2201869673758077,416.0519588241979,0.0,1.99132859152021,3.1.0,2.0,,30.0,1.99132859152021,-32.3134828522382,71.5839867328662,19.8250007629395,744.35,3.57500004768372,empty,71.41286426055001,-415.80552880288366,16.921268680737526,540.0,1677.0,843.0,888.0,1137.0,45.0,2.0,22666.666666666668,1.0,0.7445082538758313,0.0001372903800848547,1.0,0.0,0.0,0.0,0.024124470513969064,8.108946989771034e-05,2.3957849626060295,0.0,348.5829798229942,0.6815769922820352,4.026019983584585,0.009834084778333498,1.0,0.0,1.0,0.0,187.13605322810236,0.0018382481801763359,0.017755251780506742,0.008304493346598779,-2.3831477208912792,0.0,0.17806878674548796,0.0,985.0456961073517,0.0,568.0194560202277,0.0,-0.019920671097579116,0.0,-0.5216324217673056,0.0001979261435549935,-0.40912745396240385,0.0005930345903118644,1.4396527700055746,0.001061333884810414,5.454571165216697,0.0012890292809229196,-3.367677104347976,0.0022067506527487764,-0.6160659589206896,0.004967893972278279,2.9847907063565864,0.0006654019820477969,-1.3948531129207165,0.0009874318596890092,-0.8332155750993672,0.0023671628351312254,22666.666666666784,0.0,985.0456961073517,0.0,568.0194560202277,0.0,-0.019920671097579116,0.0,-2.3747742488319803,0.014139087036682789,-9.508246986284474,0.04591836811668448,-6.769764041388382,0.03675159324125883,7.402952372908456,0.005747440851956295,0.0,0.0,0.0,0.0,4.195659675732574,0.004176180699840276,0.0,0.0,0.0,0.0,22666.666666666784,0.0,985.0456961073517,0.0,568.0194560202277,0.0,-0.019920671097579116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.591508014865253,0.0,0.0,0.0,0.0,0.0,3.6765396392132126,0.0,0.0,0.0,0.0,0.0,22666.666666666784,0.0,1.0296000462409656,9393.114445042564,0.0,0.0,0.09396056259037518,4318.603093434791,0.48273911721949253,32004.69069797722,353.54532901159314,162707493490.83725,4.8266864714771165,3351.29151292089,1.0117342448364262,2.949977323006335,187.18768590233438,3.44117803756866,1.2201869673758077,0.0,0.0,0.0,2024-03-13 03:51:25.395990902+00:00,1890.829018,-1890.829018
8,g,2024031300125,2024-03-14 04:07:06.517995008,16.544831280378983,15.222910509229113,0.009391303309856,0.0046302004648788,-11.459478514877713,-12.777667062720163,0.01833612877770288,0.0054454306475547635,r,2024031300126,2024-03-14 04:07:53.271510016,14.74069436661615,14.739450148159342,0.0038612922212728,0.0038635810873144,-13.072829167219751,-13.085179985420513,0.0046892108213470686,0.0046361708420766135,46.753515,1.210703387004496,1.2129811284153362,1.3219207711498697,0.010470689289759109,1.3181885478424498,0.019127632720486676,0.0012442184568079995,0.0054623105400842375,0.012350818200761893,0.006594147268901403,1.8041369137628323,0.010154120123170402,1.6133506523420387,0.018926233557671802,0.48346036106977053,0.006030424127971214,0.3075129227003508,0.007151698750244593,1.3206765526930617,0.011809833641461317,1.3058377296416879,0.02023237780622417,16.544831280378983,14.74069436661615,-11.459478514877713,-13.072829167219751,3108.0,2024-03-14 03:38:39.447999006+00:00,2024031300102.0,-64.0,2.0,1136.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.12500130481226968,187.07199640925876,0.0,-151.7219072623967,103.25418286924149,880.3058689227302,619.6434547793207,10.722906028194089,59.7039116694863,5.25345469936629,1.1087553983413292,1.5459731995124146,0.0,2.12648644902228,3.1.0,2.0,,60.0,2.12648644902228,-87.4662310794051,-151.04545153246747,18.7250003814697,743.6,6.82499980926514,empty,-27.253717436643,-417.2708394017953,19.305868922730113,517.0,1653.0,861.0,906.0,1136.0,45.0,2.0,11333.333333333334,1.0,0.19225259996690924,0.00014339120593398816,1.0,0.0,0.0,0.0,0.0,0.0004447849796071406,1.612146332094747,0.0,252.04077159691462,2.0603695104216566,3.289761207142772,0.020457771601272386,1.0,0.0,1.0,0.0,187.03555824722883,0.005633351253514731,1.34341661643064,0.03002445233702475,0.016595943685105127,0.0,0.12346609080378972,0.0,985.8838825782796,0.0,567.520144606079,0.0,-0.019849611899976354,0.0,-0.13025531133677717,0.00016075127002357096,-0.010801812018905049,0.00038696343051070395,1.0001226156824237,0.0009806578367302812,4.094292704173459,0.000959119860379015,-1.2087288448818272,0.002209966041112107,0.8122369448531571,0.005812595913387899,2.24529315694151,0.0004503843029273571,-0.288641086615644,0.0010247662433267206,-0.00445963727468569,0.002626310009500014,11333.33333333337,0.0,985.8838825782796,0.0,567.520144606079,0.0,-0.019849611899976354,0.0,1.6132110405065279,0.03865903650387552,0.45894723766949297,0.13017053635477707,0.005694415619530666,0.10812483277079185,5.235076119484537,0.008142045977922716,0.0,0.0,0.0,0.0,2.4472027841222377,0.0036344959273311686,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.8838825782796,0.0,567.520144606079,0.0,-0.019849611899976354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106287337103083,0.0,0.0,0.0,0.0,0.0,2.249932601827254,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.1947156328774282,0.00019068458608680614,0.0,0.0,0.0,0.0005156806209611203,3.0,0.0,279.300917455968,5.607515916029198,3.4408408137441424,0.03413202933640572,2.1160140819060307,0.03099938797219276,186.81958757628493,0.005809432432177667,1.1087553983413292,0.0,0.0,0.0,2024-03-14 03:38:39.447999006+00:00,1707.069997,-1707.069997
9,g,2024041600398,2024-04-17 02:26:08.008008960,16.529866553918225,15.215675378140052,0.0086466207519161,0.0045450490884299,-11.503682752424755,-12.793204556565627,0.01658326540143753,0.005056631778405461,r,2024041600399,2024-04-17 02:26:54.779010048,14.77420973727092,14.74846905264078,0.0037092130024613,0.0036659410810577,-13.09277442230536,-13.084756890357783,0.004380246389877752,0.004412711689300613,46.771001,1.3229774932893423,1.3261190449322529,1.3141911757781735,0.009768394015584323,1.2895218041408718,0.01733707634859162,0.02574068463014001,0.0052151112267538905,-0.00801753194757815,0.006217602664124441,1.7556568166473046,0.009408629630562259,1.589091669880606,0.01715200425054029,0.4672063254992711,0.005839228992429049,0.29155233379215595,0.006711300127044703,1.2884504911480334,0.011073342167165164,1.29753933608845,0.018418273513166817,16.529866553918225,14.77420973727092,-11.503682752424755,-13.084756890357783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
