0,4.192624473324551,0.26
73,3.7828207234270113,0.26
528,4.430300784445678,0.26
600,4.014008620568427,0.26
1062,3.921932340696107,0.26
1135,4.079394640890939,0.26
2198,4.247489796327044,0.26
2271,4.407063984095883,0.26
3342,4.134673503897986,0.26
3415,4.252701132632685,0.26
4476,4.233825678251315,0.26
4550,4.368043460774637,0.26
6571,4.884312539538814,0.26
8698,3.6996061026581617,0.26
8771,3.7364027078755857,0.26
10408,3.1785918646228946,0.26
10481,3.938861016454537,0.26
11564,3.25481715438432,0.26
11637,3.185891586169485,0.26
24921,3.6031964005737014,0.26
24995,4.011692752750018,0.26
26097,3.775152658940874,0.26
