0,7.074578333398892,0.26
1827,6.516496355417851,0.26
1870,6.427708024144363,0.26
2625,6.048582995746393,0.26
2668,6.569139179741116,0.26
2977,5.147099321366672,0.26
3913,6.21159819818144,0.26
3956,6.67108379979708,0.26
4911,6.701480917689941,0.26
5937,6.217671544876244,0.26
6242,6.587219721522309,0.26
6285,6.15037455763856,0.26
8532,5.5433612225050135,0.26
8575,6.131424806856842,0.26
8875,5.54422441019513,0.26
8918,6.05660349929231,0.26
10542,6.093246435069367,0.26
10585,6.04556428194494,0.26
10888,4.670075045968645,0.26
10931,5.564370494375067,0.26
11210,5.374338102824188,0.26
11253,4.842973221223093,0.26
11470,5.0575780910258334,0.26
11513,5.2056524858920135,0.26
11740,4.870137193207303,0.26
12125,5.741030007435418,0.26
12423,5.192635344813659,0.26
12466,4.803041974732912,0.26
