0,7.985281611752259,0.26
2597,8.184586651617396,0.26
2750,8.111502040794043,0.26
3434,7.651143457696306,0.26
3749,7.113480613413886,0.26
3905,7.001867995960812,0.26
3948,7.272606150051007,0.26
5562,7.619112923294084,0.26
7160,7.353495134515888,0.26
7305,7.675033050734373,0.26
7350,7.999508125993399,0.26
8830,6.9384906132412825,0.26
8975,7.200932202668246,0.26
11759,7.26143743078046,0.26
14077,6.4482801885394245,0.26
15435,7.189609419220809,0.26
16473,5.949161338488337,0.26
17478,6.005013053999337,0.26
