0,3.5521088059075625,0.26
72,3.500986695330596,0.26
492,3.5437689524837084,0.26
565,3.581854548564471,0.26
988,3.706430710238597,0.26
1060,3.476806322716798,0.26
1483,3.585857312904762,0.26
1556,3.5475644897983964,0.26
1980,3.4415599405393333,0.26
2053,3.6996536384422445,0.26
2477,3.4638247978393553,0.26
2550,3.7970232164694746,0.26
2972,3.583744138493531,0.26
3045,3.4729997088679125,0.26
3544,3.630821996231386,0.26
4981,3.6463559673474006,0.26
17981,3.9927458146086026,0.26
18054,4.0205891983825905,0.26
19474,4.131762638170134,0.26
20046,4.316866907657707,0.26
24916,4.804256300446845,0.26
25838,4.465928465022922,0.26
25911,4.602155507196966,0.26
26411,4.626102052724145,0.26
27344,4.883904246930158,0.26
29835,5.6299981792269636,0.26
30890,5.529083371308867,0.26
