0,2.5266512166814046,0.26
73,2.545490433111797,0.26
2115,2.436752644630975,0.26
2187,2.445277176681868,0.26
3250,2.467783083508759,0.26
3323,2.422338406850067,0.26
4390,2.553529041675118,0.26
4463,2.5852704615608633,0.26
5536,2.3838437125840652,0.26
5610,2.437973410556654,0.26
6087,2.760716418702994,0.26
6160,2.564272168407743,0.26
7941,2.176916138479094,0.26
8014,2.1709893134827354,0.26
9785,2.0582846550889666,0.26
9858,2.2042278369592334,0.26
10920,2.1896855501665193,0.26
10993,1.9914997895153361,0.26
