0,3.2184748924836737,0.26
3768,3.487133708004654,0.26
5118,3.7157027272174923,0.26
5191,3.5227038983592753,0.26
5611,3.741203532779933,0.26
5684,3.694718592175597,0.26
6186,4.398911628942512,0.26
6259,3.778859145080522,0.26
6721,3.77957531637061,0.26
6794,3.6556486821477465,0.26
7281,3.8867931642020226,0.26
7354,3.8622413139869654,0.26
8959,3.7778983593012825,0.26
9031,3.7265234890095225,0.26
9520,3.9658194128036994,0.26
9593,4.203632828574275,0.26
10080,4.043415275139945,0.26
10152,3.9708334325096146,0.26
10713,4.276780715142487,0.26
11209,3.877790333491825,0.26
11282,4.103269710093421,0.26
12266,4.415661193148052,0.26
12339,4.1168691562454605,0.26
13491,4.632832599430345,0.26
13955,4.550220656234113,0.26
14028,4.7468991012430175,0.26
14592,4.5881559356788095,0.26
15078,4.774361520602064,0.26
15151,5.008151330399789,0.26
16197,5.246027847020167,0.26
16270,5.210651949873922,0.26
16748,4.645069495105433,0.26
16791,4.656819724730127,0.26
17183,5.0719366443939204,0.26
17256,5.211821117500608,0.26
17730,4.697349385058207,0.26
17773,4.872073993916987,0.26
18164,5.013534591224612,0.26
18237,5.23102176978177,0.26
