0,2.701544314900904,0.26
73,2.636988426442435,0.26
554,2.604122027574841,0.26
627,3.1503946943196763,0.26
1679,2.479164214113914,0.26
1752,2.70351965522108,0.26
2897,2.8990592530022017,0.26
3964,2.869617257400118,0.26
4037,2.729215260101086,0.26
5519,2.646432485011023,0.26
5592,2.851099186308325,0.26
8793,3.343143889625469,0.26
9840,3.044884476257825,0.26
9913,2.7317306835011728,0.26
10985,2.7388009441151944,0.26
11058,2.812760180814985,0.26
14671,3.0105654391882,0.26
14744,3.5506479007576384,0.26
22981,3.188428554859125,0.26
23054,3.062718419150455,0.26
