0,8.761561559508667,0.26
43,10.370963247049819,0.26
462,8.433820270047608,0.26
505,7.349587617667016,0.26
3135,7.098255316054908,0.26
3447,6.9535040125175325,0.26
3490,9.383036315167852,0.26
4046,8.399179856779053,0.26
5788,6.253486647927172,0.26
5830,6.566138852585632,0.26
6098,10.562677034785587,0.26
6141,8.102948850445411,0.26
6379,8.340786576505625,0.26
6422,7.915379569232477,0.26
8462,7.572376469331308,0.26
8505,7.756964279670591,0.26
9135,7.962060883976437,0.26
10110,7.9329511638840104,0.26
11589,8.002502537696849,0.26
11632,7.354520173835658,0.26
13344,7.837981578276034,0.26
13387,7.659788817572118,0.26
13657,8.27248320265955,0.26
13700,7.500114194046119,0.26
14008,8.228552707240562,0.26
14051,7.692572784017406,0.26
14286,8.397131685580868,0.26
14329,7.497672212115566,0.26
15185,7.025506860187578,0.26
15464,8.605480540867829,0.26
15771,7.877780209404935,0.26
15814,8.147540086700284,0.26
16122,7.834190643709122,0.26
16165,8.077670608007846,0.26
16462,5.5237663642741825,0.26
16505,5.870500910621408,0.26
