0,2.5381302016654916,0.26
72,2.533856977950232,0.26
648,2.1236954695535837,0.26
2090,2.4210887322792747,0.26
2163,2.514625214860662,0.26
3109,2.716808822754613,0.26
4135,2.7150995823106694,0.26
4207,2.7465955668783413,0.26
5165,2.549624134919767,0.26
5237,2.5911196216127124,0.26
5720,2.1387522554761595,0.26
5793,2.28845910130912,0.26
7774,2.1567849225916436,0.26
7848,1.971797392336681,0.26
10207,2.503324836550351,0.26
11842,2.243085576155205,0.26
11885,2.4041700064615026,0.26
12780,2.374018407614648,0.26
12853,2.5497125336653657,0.26
14832,2.523919901441822,0.26
14875,2.56374783609591,0.26
16957,2.949281812689026,0.26
17001,2.623328218871448,0.26
17796,2.810074987378956,0.26
20083,2.6020833134881163,0.26
20126,2.318899891760349,0.26
