0,3.183841993125438,0.26
1036,2.996057085178318,0.26
1109,3.251740431098131,0.26
2177,3.029197563960263,0.26
2250,3.1503969147940856,0.26
3312,3.0187103290668746,0.26
3385,3.059479639370329,0.26
4458,2.897946973475569,0.26
4530,2.8385945804259505,0.26
6322,3.000815053297447,0.26
6396,3.1092049586437964,0.26
6823,2.9310611401209288,0.26
6896,2.9818778063117124,0.26
11992,2.421998224394478,0.26
12064,2.615362850609759,0.26
14432,2.0196096593612696,0.26
15017,2.8454726477517176,0.26
15090,2.7704839220812523,0.26
