0,2.196280377296621,0.26
72,2.2256152547820367,0.26
2433,1.7730460575807985,0.26
2506,1.9805445639807289,0.26
4092,3.441861812881264,0.26
4166,3.002422562383492,0.26
5204,3.1169486754311793,0.26
5277,3.3016231870538038,0.26
5741,3.1086879381592136,0.26
5814,3.307975921084084,0.26
9892,3.2381444349578135,0.26
9965,3.185599480080778,0.26
10388,3.0905072982337165,0.26
10461,2.9683455593787396,0.26
11038,3.9215926980510836,0.26
11506,2.7561045790010756,0.26
12647,2.8025384518193275,0.26
12721,2.8833236896376455,0.26
13795,2.849763342203402,0.26
13868,2.637584289070421,0.26
15294,2.321207723997113,0.26
15879,2.958271136966338,0.26
15952,2.9990039387144822,0.26
