0,1.5884288249469412,0.26
43,1.807377553664135,0.26
2938,1.3141790127680317,0.26
3049,1.405590364098902,0.26
3093,1.2151073682610203,0.26
3613,1.2806099776975814,0.26
4086,1.3761207149133976,0.26
4647,1.3538906681817708,0.26
4760,1.4363455700165269,0.26
5642,1.3131737340439356,0.26
5799,1.2816011148615414,0.26
5843,1.3625527288751333,0.26
6798,1.236244027711364,0.26
7285,1.3035599687543085,0.26
7328,1.2225442206248516,0.26
7440,1.2558320329590156,0.26
7483,1.239143390356606,0.26
7805,1.207570071426064,0.26
7849,1.2107709395669306,0.26
7960,1.22766851040838,0.26
20447,2.0286885750716954,0.26
22663,2.3767177440342597,0.26
22706,2.0893600684738276,0.26
22818,2.2688343101692303,0.26
22861,2.256272601642673,0.26
