0,3.387945135617592,0.26
593,4.762085359461127,0.26
666,4.124061655272051,0.26
1133,3.847505590984725,0.26
1205,3.69743886968964,0.26
2278,4.11052364653644,0.26
2351,3.849893298247175,0.26
3491,3.3980368175478466,0.26
3968,4.689518848891295,0.26
4041,4.280395978476842,0.26
4523,4.329653433272994,0.26
4596,4.323410325897936,0.26
5851,3.843032347296424,0.26
7505,4.074216881611144,0.26
7992,4.9107843316921675,0.26
8065,5.503824283694834,0.26
8544,4.259330751356309,0.26
8617,4.292736855447119,0.26
9678,3.901215958460142,0.26
9751,3.760416358618146,0.26
10818,4.035512578959096,0.26
14085,3.4322365687452194,0.26
25543,3.3135645517819254,0.26
25616,3.321940823135677,0.26
