0,3.2318125062711434,0.26
73,2.964673634933536,0.26
1119,2.7597013103492642,0.26
1192,2.65156605577269,0.26
2328,2.6459271166890304,0.26
3404,2.5930009846981523,0.26
3477,2.662295775152671,0.26
4555,2.482616579697743,0.26
4627,2.6021699877124798,0.26
5104,2.7208895894903717,0.26
5177,2.8326017698470327,0.26
8680,2.5090252007831615,0.26
8753,2.4887243679486564,0.26
9808,2.470580463670829,0.26
9881,2.4572620568890353,0.26
10960,2.6214015144410108,0.26
11033,2.572233520139497,0.26
11964,2.8839062665103516,0.26
12037,2.79060643552784,0.26
25059,3.37778997305851,0.26
25132,3.808650077736574,0.26
