0,2.2752584851022015,0.26
1401,2.5748947049698208,0.26
1905,2.7712017395257336,0.26
2479,2.6311593406517515,0.26
2953,3.27774042335449,0.26
3026,3.7001886095571628,0.26
3470,2.857345612701291,0.26
3543,3.014098023948317,0.26
4014,3.3395532812254363,0.26
4088,3.5128063752798857,0.26
4526,3.170669232930809,0.26
4599,3.0260088655407387,0.26
5061,3.3421332858916566,0.26
5132,3.317992614040338,0.26
5567,2.7975814040628015,0.26
6086,3.0629345637482905,0.26
6159,2.894608061583462,0.26
7106,2.9218088196761833,0.26
7179,2.9044843913081895,0.26
7597,3.166830055091023,0.26
8111,3.0731870516981266,0.26
8184,3.091116616552322,0.26
8596,3.009203879741116,0.26
8669,2.960154781495552,0.26
9105,3.1180323297941723,0.26
9178,3.0855240601112857,0.26
10190,2.665585853160661,0.26
10263,2.720533609396455,0.26
15555,2.831032318554386,0.26
15628,2.7857988871432724,0.26
16081,2.7426942202661424,0.26
16551,2.873980551790391,0.26
16624,2.7244670647496085,0.26
17636,2.857717769406834,0.26
17706,2.667909324718644,0.26
18146,2.925374353524291,0.26
18219,2.8027286006189485,0.26
19220,2.8102831425159676,0.26
19293,2.855433098369863,0.26
20306,2.859657813010191,0.26
20379,2.7981863043230844,0.26
22521,2.9015388420469588,0.26
22594,2.2963812527985286,0.26
24106,2.527355917446343,0.26
24179,2.68479394775253,0.26
24674,2.5491846066887245,0.26
