0,9.03259155074781,0.26
43,8.85035989234625,0.26
375,9.712721480749376,0.26
418,9.707578506520164,0.26
718,8.785417690991077,0.26
761,9.200121207126516,0.26
1423,10.094102792995809,0.26
1466,8.06328948627956,0.26
1765,10.569612319349783,0.26
1808,9.734474526558197,0.26
2094,9.744205093687333,0.26
2136,10.124559960920017,0.26
2475,9.741607818708978,0.26
2518,9.673727937261136,0.26
2851,9.070880511389372,0.26
2894,10.436437255955655,0.26
3196,9.224390762353423,0.26
3239,9.46039656313586,0.26
3528,9.275695204213108,0.26
3571,9.535105267443047,0.26
3860,9.136035262724661,0.26
3903,9.27219345026539,0.26
4209,9.719262541701267,0.26
4252,9.726860437189444,0.26
4590,9.900138796927273,0.26
4633,9.803534953346574,0.26
4968,9.574812330366514,0.26
5011,9.248052158718677,0.26
5300,9.686814437529662,0.26
5343,9.811442278638824,0.26
5645,9.310485677473277,0.26
5688,10.256303176881712,0.26
5973,9.354983706098713,0.26
6016,9.451047048061595,0.26
6301,9.737857721501857,0.26
6344,9.844493370565997,0.26
7004,9.955725955451642,0.26
7047,10.679151367961497,0.26
7715,9.128738613982017,0.26
7758,9.427638273127005,0.26
9086,10.169197867758156,0.26
9128,9.969132349347548,0.26
9798,9.293468426735394,0.26
9841,10.652543598001738,0.26
10155,8.843483508469241,0.26
10484,9.034383094144484,0.26
10527,9.518541818719456,0.26
11204,10.2043792618452,0.26
11247,10.018963860214019,0.26
12779,9.646630535490901,0.26
13330,9.945691642882737,0.26
13373,10.073067259847072,0.26
