0,4.5125746944026845,0.26
73,4.3548010830637365,0.26
609,4.239961505061386,0.26
1585,4.100006344152575,0.26
1659,4.298526713500822,0.26
2700,4.329795188699047,0.26
2773,4.195554452126259,0.26
3258,3.7291648043480836,0.26
3331,3.792376996207005,0.26
3819,3.9615568957957907,0.26
3892,3.832309397742992,0.26
4388,3.7466712538028872,0.26
4956,3.850483695072608,0.26
5030,3.964366185740406,0.26
5525,3.525019888788904,0.26
5597,3.3854985887550813,0.26
6180,3.5840501313171234,0.26
6999,3.2487185821852638,0.26
7569,3.0832758201495545,0.26
7642,3.539652804126842,0.26
8067,3.3709126625615426,0.26
8140,3.398668616584807,0.26
8633,3.2116957267587076,0.26
9194,3.3390590387391224,0.26
9267,3.4626663104105257,0.26
10283,3.706129811170655,0.26
