,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,WINDSPD,WINDDIR,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,P [hPa],P [hPa]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,ex_id,ex_obs_id,ex_day_obs,ex_seq_num,ex_time_start,ex_time_end,ex_type,ex_target,ex_filter,ex_expos,ex_tr_ra,ex_tr_dec,ex_skyangle,ex_azimuth,ex_zenith,ex_science_program,ex_jd,ex_mjd,nightObs,Time,dt_abs_specphot,td_rel_specphot
0,g,2023111500506,2023-11-16 07:36:47.718509056,13.77698076517905,14.336499258995518,0.0028168005290669,0.0032652700710992,13.782563484083726,14.338458558230364,0.0019230906273231,0.0028252567227507,r,2023111500507,2023-11-16 07:37:34.424990976,13.386687158446096,13.86262602516448,0.0024753708834574,0.0028151775344659,13.394635002864623,13.872363493090315,0.0017250131707903,0.0023609417720009,46.706481,1.0712211214723242,1.070113279726555,1961.897802038328,1433.601658761613,1830.2323720445956,939.0327611589986,1961.7494857555905,1435.8104920438016,1830.1077941044528,941.4291637310024,-0.5595184938164675,0.004312348995358301,-0.5558950741466386,0.003417653158286543,-0.47593886671838526,0.003748691179762634,-0.47772849022569197,0.002923989823884268,0.3902936067329552,0.003749910163086609,0.3879284812191024,0.002583398536869207,0.4738732338310374,0.004311289040156978,0.46609506514004906,0.003681863875841525,0.0835796270980822,0.005713933795468575,0.07816658392094666,0.004497784966016576,14.336499258995518,13.86262602516448,14.338458558230364,13.872363493090315,2395.0,2023-11-16 06:52:59.195498478+00:00,2023111500467.0,-64.0,2.0,1021.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.22439740004665704,186.820336047184,0.0,141.31010937690553,97.31173055416387,877.8838506289882,616.0701446393384,3.202580094629032,53.64076513242635,6.211275758899324,0.8842317807706931,5.718321254381542,0.0,2.09879626735118,3.1.0,2.0,,60.0,2.09879626735118,-87.4728251893759,-219.58386672502948,10.0,743.0,,empty,39.763840580736,-416.590253465995,17.8838506289882,511.0,1532.0,860.0,905.0,1021.0,45.0,2.0,11333.333333333334,1.0,8.923800468444824,13.860016822814941,1.0,0.0,1.1058440328494128,0.0015866148069053675,0.0,0.0,0.0420953348750496,0.00011929988086412094,0.0,0.007661815276830202,342.74865535800876,1.2315788967192098,2.9775886515692953,0.010583808406931194,1.0,0.0,1.0,0.0,187.04641857349486,0.0037152203385961806,0.4523403699925608,0.01530830902874003,-2.0617489847124575,0.004730235338343872,0.23479804181695305,0.0002965078740250893,641.7650507156205,0.24628126271393955,927.4882211697146,0.0,510.0317410480714,0.0,-0.030149983536112143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.115779626247159,0.0029996898808552375,-1.0753781048460338,0.007273938642983525,1.2392828066016095,0.016162669738991726,2.465664109820462,0.0012833788802990857,-0.1092081803161232,0.0032142164180924146,0.33806974880307555,0.007300849615921057,11333.333333333358,0.0,927.4882211697146,0.0,510.0317410480714,0.0,-0.030149983536112143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.788268232215482,0.02029234178177445,0.0,0.0,0.0,0.0,1.9185117064222137,0.0068391939817535816,0.0,0.0,0.0,0.0,11333.333333333358,0.0,927.4882211697146,0.0,510.0317410480714,0.0,-0.030149983536112143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220123336363267,0.0,0.0,0.0,0.0,0.0,2.5131441359247355,0.0,0.0,0.0,0.0,0.0,11333.333333333358,0.0,1.0,0.0,0.0,0.0,0.04180078105442687,0.000596237278191485,0.04400769067329187,0.033371329466843236,382.4576355435434,6.719035953703742,2.6213164437975,0.03165895089991447,1.7859655496024116,0.07012521397323547,186.92946856942484,0.009043191389333205,0.8842317807706931,0.0,0.0,0.0,2023111500467.0,AT_O_20231115_000467,20231115.0,467.0,2023-11-16 06:53:06.078997,2023-11-16 06:54:06.312,science,HD185975,empty~holo4_003,60.0,306.8725072772725,-87.47282518937591,230.2361594192642,181.97780668334747,61.68004042904259,spec-survey,2460264.7868759143,60264.28687591432,20231115.0,2023-11-16 06:52:59.195498478+00:00,2628.523011,-2628.523011
1,g,2023112100518,2023-11-22 07:13:36.381000960,13.810659612331367,14.371838681650951,0.0028819435508224,0.003386424462156,13.810297746856136,14.376305235998624,0.0020357107338493,0.0030433858278562,r,2023112100519,2023-11-22 07:14:23.001004032,13.38265807140232,13.874092099301173,0.0025608931753379,0.0029401182812059,13.393900813725704,13.87082134828735,0.0018189666897674,0.0025284709568374,46.620003,1.0704699691373083,1.0693711980028564,2921.721207409504,1342.7924919393076,2789.946613434742,848.1270966714553,2922.294723884008,1342.805450076179,2790.398764315932,848.3212818596019,-0.561179069319584,0.004446736923634608,-0.5660074891424873,0.0036614635720030346,-0.49143402789885293,0.0038990344141817176,-0.4769205345616463,0.003114772094079053,0.4280015409290474,0.003855356337048374,0.41639693313043225,0.002729973994453542,0.4977465823497784,0.004484658977600158,0.5054838877112733,0.003956685819820194,0.06974504142073101,0.00591404587663883,0.08908695458084104,0.004807090667665717,14.371838681650951,13.874092099301173,14.376305235998624,13.87082134828735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023112900527,2023-11-30 06:24:56.031500032,13.79977036652232,14.36611883778816,0.0026896785179405,0.0031736626725085,13.778346750325984,14.345865451120742,0.0019768814168485,0.0030812717019717,r,2023112900528,2023-11-30 06:25:42.726000896,13.373019727579443,13.862507569772362,0.0022735406376748,0.0026286678463586,13.393829786761312,13.878625873142331,0.0017285562348688,0.0024953097153441,46.6945,1.097498031403918,1.096148413467831,3569.815719207308,863.3490032511326,3437.874696139844,368.9357504387941,3573.0942329072245,861.9120518874452,3441.2456204867744,367.6316918239837,-0.5663484712658402,0.0041601088073203564,-0.5675187007947589,0.003660914563009155,-0.4894878421929185,0.0034754685551214954,-0.484796086381019,0.0030355357406221485,0.42675063894287746,0.0035218400816944173,0.38451696356467124,0.002626017287335469,0.5036112680157991,0.004120925794691449,0.4672395779784111,0.003964947146793035,0.07686062907292168,0.005420828992541887,0.08272261441373985,0.004755709481270588,14.36611883778816,13.862507569772362,14.345865451120742,13.878625873142331,2542.0,2023-11-30 06:01:13.001502429+00:00,2023112900508.0,-64.0,2.0,1021.0,3.0,True,HD2811,0.0,holo4_003,0.30378120879331233,186.99974546670617,0.0,107.23254063241419,102.7644505755771,869.1820405309539,555.5280480223172,2.5826318344897063,49.33820734520229,8.050224570865488,0.9675023442665702,25.299837866084047,0.0,2.19082034906294,3.1.0,2.0,,60.0,2.19082034906294,-43.6135997046553,80.28393232518985,11.5749998092651,739.4,31.7749996185303,empty,73.289088006226,-416.35708143790896,15.182040530953898,516.0,1537.0,854.0,899.0,1021.0,45.0,2.0,11333.333333333334,1.0,6.088200092315674,18.1468448638916,1.0,0.0,0.9949365632490023,0.0009644543927832362,0.0,0.0,0.0592894211064057,7.924675045564455e-05,0.03478903412949956,0.004851217246136466,300.017317168768,1.0173762965781878,3.3913151496338365,0.014347653159437219,1.0,0.0,1.0,0.0,187.5455359251653,0.004428311977881857,-1.9122285518531223,0.016992471172466155,-2.888530247847093,0.006014372339222106,0.22967681281430027,0.00041949842559929737,640.8410879221628,0.2520136186261019,927.3652599871482,0.0,510.036622460817,0.0,-0.03613613543704367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.385311741086706,0.005605278854613549,-2.9921838388624558,0.012949096290336245,1.0646601631278352,0.028620663194680374,2.8664053671547487,0.0019996032866659835,-0.5787790285856984,0.0048676792210871015,0.14997786674818692,0.01064358868295774,11333.33333333336,0.0,927.3652599871482,0.0,510.036622460817,0.0,-0.03613613543704367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.289769244785516,0.050303342057011195,0.0,0.0,0.0,0.0,2.8774665744129884,0.01898533424260129,0.0,0.0,0.0,0.0,11333.33333333336,0.0,927.3652599871482,0.0,510.036622460817,0.0,-0.03613613543704367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000236945668654,0.0,0.0,0.0,0.0,0.0,2.6929103163852512,0.0,0.0,0.0,0.0,0.0,11333.33333333336,0.0,1.0,0.0,0.0,0.0,0.0373865135635119,0.0006361982029389872,0.6883120696091612,0.05014642314990281,613.5888620403334,6.7789551784760045,0.0,0.016337133738968567,10.0,0.28294391262878765,188.45108987834763,0.03538164384079625,0.9675023442665702,0.0,0.0,0.0,2023112900508.0,AT_O_20231129_000508,20231129.0,508.0,2023-11-30 06:01:19.882005,2023-11-30 06:02:20.121,science,HD2811,empty~holo4_003,60.0,7.825373199359654,-43.61359970465534,196.7109119937737,233.3420938746463,62.99204215320967,spec-survey,2460278.7509245602,60278.25092456024,20231129.0,2023-11-30 06:01:13.001502429+00:00,1423.029998,-1423.029998
3,g,2023120500489,2023-12-06 06:27:18.159996928,13.79099785105723,14.342415819267346,0.002606559123629,0.0030714587270667,13.801652377056577,14.358735985322449,0.0019343889634315,0.0028110538629221,r,2023120500490,2023-12-06 06:28:04.872001024,13.360803500275544,13.838887789440424,0.0023741439818657,0.0027269838864938,13.392726217566391,13.875365648600756,0.0017268589286905,0.0023563161727139,46.712004,1.058859246861635,1.0578738941992123,1983.1225024140665,731.8492371906505,1851.45641158744,237.3783826866019,1984.7585505082925,732.6241438786219,1853.0367242881136,238.13694126200636,-0.5514179682101155,0.004028400324824702,-0.5570836082658719,0.0034123136552923817,-0.47808428916487955,0.003615660487908945,-0.48263943103436446,0.002921346892341131,0.43019435078168655,0.0035257212186448747,0.4089261594901856,0.0025930488659961066,0.5035280298269225,0.004107347054884822,0.48337033672169305,0.0036680035068197988,0.07333367904523591,0.005413040729652209,0.07444417723150742,0.004492009811597258,14.342415819267346,13.838887789440424,14.358735985322449,13.875365648600756,2607.0,2023-12-06 05:37:02.519498432+00:00,2023120500442.0,-64.0,2.0,1021.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.22088746400662532,186.97718571774175,0.0,141.7976514112199,101.38254174100348,872.9611828175931,616.0701446393384,2.170201203568354,51.92859354595042,6.5922834024267205,0.8891029241935625,7.969865428982449,0.0,2.10003292480613,3.1.0,2.0,,60.0,2.10003292480613,-87.4739009596576,-219.0862385619985,7.875,741.05,40.5374984741211,empty,39.10205315508199,-416.3850032093234,17.961182817593127,516.0,1537.0,855.0,900.0,1021.0,45.0,2.0,11333.333333333334,1.0,6.255000114440918,15.994916915893555,1.0,0.0,1.1513532083409856,0.0018398697288639634,0.0,0.0,0.04318955439099477,0.00011503608036800193,0.0,0.007304929268364553,323.0743048141207,1.2182989745019785,2.7704839220812523,0.010648591033761687,1.0,0.0,1.0,0.0,187.09974909005845,0.0037843076783314997,-0.2591592811289206,0.015270367171477044,-2.109829039103731,0.004878955319296446,0.2323810907164205,0.00030497689967308016,627.8271195310156,0.25287573411779274,927.2876436046098,0.0,510.0308365785228,0.0,-0.029313256420896026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.592421107404106,0.003296217381792144,-1.6040009149482324,0.00822314953255688,1.060882801913135,0.0172123289778383,2.538890348917646,0.001378782351416287,-0.16041230632129205,0.0035335398116124574,0.2881813339387549,0.007647630831510283,11333.33333333336,0.0,927.2876436046098,0.0,510.0308365785228,0.0,-0.029313256420896026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493494215116569,0.018494312068424196,0.0,0.0,0.0,0.0,1.7689472974493246,0.005647870482349407,0.0,0.0,0.0,0.0,11333.33333333336,0.0,927.2876436046098,0.0,510.0308365785228,0.0,-0.029313256420896026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728536005839795,0.0,0.0,0.0,0.0,0.0,2.600314594407178,0.0,0.0,0.0,0.0,0.0,11333.33333333336,0.0,1.0,0.0,0.0,0.0,0.04143056060977063,0.000590556287454699,0.13659353195251686,0.033367398171519264,374.4565814959726,6.651795787184762,2.3467076720986837,0.030267189579866117,1.6446919746301063,0.06792895220625533,186.87724546830933,0.00904758135081856,0.8891029241935625,0.0,0.0,0.0,2023120500442.0,AT_O_20231205_000442,20231205.0,442.0,2023-12-06 05:37:09.400997,2023-12-06 05:38:09.638,science,HD185975,empty~holo4_003,60.0,307.04900077172925,-87.4739009596576,230.89794684491824,181.95712838487802,61.69620111375365,spec-survey,2460284.7341365856,60284.23413658561,20231205.0,2023-12-06 05:37:02.519498432+00:00,3015.640499,-3015.640499
4,g,2023120600244,2023-12-07 06:28:24.706501120,13.783621802601829,14.35334490131191,0.0023171409756142,0.0028178912001879,13.785595493995848,14.35156724049348,0.0018492776500989,0.0029439958793614,r,2023120600245,2023-12-07 06:29:11.490004992,13.402602882683134,13.895192307728642,0.0021759782652775,0.0025458234772056,13.400529852042176,13.883138149915323,0.0016671446655379,0.0024460684635559,46.783503,1.0524196624369138,1.0515015607027978,3626.211708271303,1087.805864386808,3494.197528283344,593.4119880512014,3625.447144276173,1086.7588290814213,3493.450439077934,592.3389141870148,-0.5697230987100816,0.003648239728549473,-0.5659717464976328,0.00347662761377347,-0.49258942504550873,0.003349044429094856,-0.4826082978731474,0.0029601726747327086,0.3810189199186951,0.0031786827007158807,0.38506564195367154,0.002489819102462423,0.458152593583268,0.0037975950275388262,0.46842909057815696,0.0038275792174819355,0.07713367366457291,0.004952348100145831,0.08336344862448541,0.0045661320424497595,14.35334490131191,13.895192307728642,14.35156724049348,13.883138149915323,2619.0,2023-12-07 05:26:49.049509593+00:00,2023120600190.0,-64.0,2.0,1021.0,3.0,True,HD2811,0.0,holo4_003,0.22104964211591724,187.0205113989888,0.0,106.22897626537365,101.7011163174062,870.8187380274812,555.5280480223172,12.039958777952226,53.953674623547954,5.413840808516142,0.969012852052415,10.114435036017833,0.0,2.10580792040668,3.1.0,2.0,,60.0,2.10580792040668,-43.6151159559177,78.55843032659084,11.0249996185303,741.5,26.1749992370605,empty,74.19525500246101,-416.3767113175705,16.818738027481217,515.0,1536.0,854.0,899.0,1021.0,45.0,2.0,11333.333333333334,1.0,6.421800136566162,9.310750961303711,1.0,0.0,0.9520249394292838,0.0006421812013122001,0.0,0.0,0.04922958775469875,8.388282252728564e-05,0.5530067393392366,0.005993364324061201,364.3559508578931,1.069613601576389,1.4326136915883627,0.007425890894242041,1.0,0.0,1.0,0.0,186.9982803243847,0.0029972078153666,0.806783927998206,0.009456176821027647,-2.879760623466727,0.002176854669080623,0.21871786185348363,0.00014575972669896373,634.7603414881575,0.10771985357906086,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26531268150552,0.002116272806829834,-0.9437785173387756,0.004425661686879763,0.7090758041397243,0.010230201647378943,2.3296884422736523,0.0009239245465281957,-0.19473386679869514,0.0019643368912927056,0.03747868218171198,0.004453558558452021,11333.333333333358,0.0,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477592843761169,0.011021460065437333,0.0,0.0,0.0,0.0,2.226597703176674,0.005161661595900202,0.0,0.0,0.0,0.0,11333.333333333358,0.0,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370370879401113,0.0,0.0,0.0,0.0,0.0,2.377072431716706,0.0,0.0,0.0,0.0,0.0,11333.333333333358,0.0,1.0,0.0,0.0,0.0,0.05043107043575793,0.0005746115596493623,0.36504200464392994,0.027501851259436442,354.63267908888554,6.546722345917006,1.6476454889982617,0.02544351484401315,1.5579954632101287,0.05965332561605308,186.99207916784476,0.00782464431353275,0.969012852052415,0.0,0.0,0.0,2023120600190.0,AT_O_20231206_000190,20231206.0,190.0,2023-12-07 05:26:55.931019,2023-12-07 05:27:56.168,science,HD2811,empty~holo4_003,60.0,7.826819760980666,-43.615115955917744,195.8047449975389,233.74632927235075,61.794397229607696,spec-survey,2460285.7270362386,60285.22703623865,20231206.0,2023-12-07 05:26:49.049509593+00:00,3695.656992,-3695.656992
5,g,2023120600248,2023-12-07 06:32:17.905999872,13.800206992890464,14.367455754131962,0.0025095259620112,0.0029918045624898,13.784428368719494,14.347601665021283,0.0020033786417003,0.0029932140300962,r,2023120600249,2023-12-07 06:33:04.708000000,13.390010196067802,13.861163825390552,0.0022748054605178,0.0026449019481231,13.38627327696545,13.859352925118984,0.0017940458315391,0.0024916835932411,46.802,1.0480235236715267,1.0471532273627842,3071.3367775805086,1093.8663677502489,2939.512025751359,599.3398929893025,3073.24192506795,1093.4338517038211,2941.3719633433275,599.108877449701,-0.5672487612414976,0.0039049475149024763,-0.5631732963017893,0.0036017851423961527,-0.4711536293227496,0.0034885879949324724,-0.4730796481535329,0.0030703562618187652,0.4101967968226621,0.0033871020706807524,0.3981550917540435,0.0026892613163624988,0.50629192874141,0.003993294486425983,0.4882487399022999,0.003894588214277809,0.09609513191874797,0.005236302253740706,0.09009364814825638,0.004732857887838528,14.367455754131962,13.861163825390552,14.347601665021283,13.859352925118984,2619.0,2023-12-07 05:26:49.049509593+00:00,2023120600190.0,-64.0,2.0,1021.0,3.0,True,HD2811,0.0,holo4_003,0.22104964211591724,187.0205113989888,0.0,106.22897626537365,101.7011163174062,870.8187380274812,555.5280480223172,12.039958777952226,53.953674623547954,5.413840808516142,0.969012852052415,10.114435036017833,0.0,2.10580792040668,3.1.0,2.0,,60.0,2.10580792040668,-43.6151159559177,78.55843032659084,11.0249996185303,741.5,26.1749992370605,empty,74.19525500246101,-416.3767113175705,16.818738027481217,515.0,1536.0,854.0,899.0,1021.0,45.0,2.0,11333.333333333334,1.0,6.421800136566162,9.310750961303711,1.0,0.0,0.9520249394292838,0.0006421812013122001,0.0,0.0,0.04922958775469875,8.388282252728564e-05,0.5530067393392366,0.005993364324061201,364.3559508578931,1.069613601576389,1.4326136915883627,0.007425890894242041,1.0,0.0,1.0,0.0,186.9982803243847,0.0029972078153666,0.806783927998206,0.009456176821027647,-2.879760623466727,0.002176854669080623,0.21871786185348363,0.00014575972669896373,634.7603414881575,0.10771985357906086,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26531268150552,0.002116272806829834,-0.9437785173387756,0.004425661686879763,0.7090758041397243,0.010230201647378943,2.3296884422736523,0.0009239245465281957,-0.19473386679869514,0.0019643368912927056,0.03747868218171198,0.004453558558452021,11333.333333333358,0.0,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477592843761169,0.011021460065437333,0.0,0.0,0.0,0.0,2.226597703176674,0.005161661595900202,0.0,0.0,0.0,0.0,11333.333333333358,0.0,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370370879401113,0.0,0.0,0.0,0.0,0.0,2.377072431716706,0.0,0.0,0.0,0.0,0.0,11333.333333333358,0.0,1.0,0.0,0.0,0.0,0.05043107043575793,0.0005746115596493623,0.36504200464392994,0.027501851259436442,354.63267908888554,6.546722345917006,1.6476454889982617,0.02544351484401315,1.5579954632101287,0.05965332561605308,186.99207916784476,0.00782464431353275,0.969012852052415,0.0,0.0,0.0,2023120600190.0,AT_O_20231206_000190,20231206.0,190.0,2023-12-07 05:26:55.931019,2023-12-07 05:27:56.168,science,HD2811,empty~holo4_003,60.0,7.826819760980666,-43.615115955917744,195.8047449975389,233.74632927235075,61.794397229607696,spec-survey,2460285.7270362386,60285.22703623865,20231206.0,2023-12-07 05:26:49.049509593+00:00,3928.856491,-3928.856491
6,g,2023120600252,2023-12-07 06:36:10.008489984,13.817711315212572,14.357416427294524,0.0025632566902575,0.0030433691324396,13.803514977975365,14.353425623809295,0.0019930930986959,0.0029246755309701,r,2023120600253,2023-12-07 06:36:56.809009920,13.37200263358868,13.833924146203746,0.0022825053780842,0.0026384550962143,13.4062149735215,13.8749866392265,0.0017772333225737,0.0024390091428133,46.800519,1.04388180105119,1.0430595579349706,2520.824814574283,1100.5733382415451,2389.0808879277192,606.1354571192919,2518.697595288897,1100.6782108400091,2386.8443669533003,606.2062582419042,-0.5397051120819523,0.003978992402158616,-0.5499106458339309,0.003539229727147485,-0.4619215126150653,0.0034887356012920367,-0.46877166570500073,0.003017834303203743,0.4457086816238913,0.0034322173097187667,0.3973000044538644,0.002670389181923784,0.5234922810907783,0.004027845698512465,0.47843898458279455,0.0038082138280540532,0.07778359946688695,0.0052918481301109255,0.08113898012893017,0.0046511795217038954,14.357416427294524,13.833924146203746,14.353425623809295,13.8749866392265,2619.0,2023-12-07 05:26:49.049509593+00:00,2023120600190.0,-64.0,2.0,1021.0,3.0,True,HD2811,0.0,holo4_003,0.22104964211591724,187.0205113989888,0.0,106.22897626537365,101.7011163174062,870.8187380274812,555.5280480223172,12.039958777952226,53.953674623547954,5.413840808516142,0.969012852052415,10.114435036017833,0.0,2.10580792040668,3.1.0,2.0,,60.0,2.10580792040668,-43.6151159559177,78.55843032659084,11.0249996185303,741.5,26.1749992370605,empty,74.19525500246101,-416.3767113175705,16.818738027481217,515.0,1536.0,854.0,899.0,1021.0,45.0,2.0,11333.333333333334,1.0,6.421800136566162,9.310750961303711,1.0,0.0,0.9520249394292838,0.0006421812013122001,0.0,0.0,0.04922958775469875,8.388282252728564e-05,0.5530067393392366,0.005993364324061201,364.3559508578931,1.069613601576389,1.4326136915883627,0.007425890894242041,1.0,0.0,1.0,0.0,186.9982803243847,0.0029972078153666,0.806783927998206,0.009456176821027647,-2.879760623466727,0.002176854669080623,0.21871786185348363,0.00014575972669896373,634.7603414881575,0.10771985357906086,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26531268150552,0.002116272806829834,-0.9437785173387756,0.004425661686879763,0.7090758041397243,0.010230201647378943,2.3296884422736523,0.0009239245465281957,-0.19473386679869514,0.0019643368912927056,0.03747868218171198,0.004453558558452021,11333.333333333358,0.0,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477592843761169,0.011021460065437333,0.0,0.0,0.0,0.0,2.226597703176674,0.005161661595900202,0.0,0.0,0.0,0.0,11333.333333333358,0.0,927.3704844876662,0.0,510.02875106672536,0.0,-0.02794676849799853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370370879401113,0.0,0.0,0.0,0.0,0.0,2.377072431716706,0.0,0.0,0.0,0.0,0.0,11333.333333333358,0.0,1.0,0.0,0.0,0.0,0.05043107043575793,0.0005746115596493623,0.36504200464392994,0.027501851259436442,354.63267908888554,6.546722345917006,1.6476454889982617,0.02544351484401315,1.5579954632101287,0.05965332561605308,186.99207916784476,0.00782464431353275,0.969012852052415,0.0,0.0,0.0,2023120600190.0,AT_O_20231206_000190,20231206.0,190.0,2023-12-07 05:26:55.931019,2023-12-07 05:27:56.168,science,HD2811,empty~holo4_003,60.0,7.826819760980666,-43.615115955917744,195.8047449975389,233.74632927235075,61.794397229607696,spec-survey,2460285.7270362386,60285.22703623865,20231206.0,2023-12-07 05:26:49.049509593+00:00,4160.958981,-4160.958981
