,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
125,127.0,813.0,824.0,94.0,0.1823379647662584,27.0,0.1723174983055511,27.0,0.17843885355413885,0.023380079124506164,27.0,14.9094356260776
126,128.0,526.0,550.0,94.0,0.05112019889165431,16.0,0.021364134474185725,16.0,0.037509473873825305,0.04004242160976987,16.0,14.825992229841987
127,129.0,610.0,963.0,95.0,0.07396389946502424,20.0,0.05786813609261454,20.0,0.0643485537727547,0.02560634165667544,20.0,14.459785422069302
128,130.0,64.0,538.0,95.0,0.015515664197883083,5.0,0.05737842654931846,5.0,0.0488046041606232,0.028105898306073518,5.0,14.977185396028904
129,131.0,244.0,913.0,96.0,0.03143504990458279,50.0,0.025137917037128865,50.0,0.029769963196244226,0.020192736133053255,50.0,14.81833467498612
130,132.0,523.0,913.0,96.0,0.10151999424619262,29.0,0.1097604479912242,29.0,0.11006167405520603,0.01003388567437805,29.0,12.807867605627814
131,133.0,159.0,346.0,96.0,0.10552033398229987,33.0,0.10377119947854929,33.0,0.1092271884583268,0.026117197948420493,33.0,14.737795375579008
132,134.0,101.0,159.0,96.0,0.0670621762625716,34.0,0.07179335533373266,34.0,0.07684221758339013,0.02517474388863987,34.0,14.740757336144874
133,135.0,538.0,618.0,96.0,0.038350066615498335,2.0,0.005400215773424755,2.0,0.005400215773424755,0.00017977609839281428,2.0,13.302084872916042
134,136.0,460.0,558.0,96.0,0.014286991403167804,7.0,0.052132123776459594,7.0,0.04631630122191791,0.02278004563564333,7.0,15.025975973640463
135,137.0,141.0,909.0,97.0,0.03963384045127505,30.0,0.0474407633166658,30.0,0.051069545886509776,0.0243405265724212,30.0,14.27299901467963
136,138.0,118.0,478.0,98.0,0.08910686538139956,2.0,0.08470481951225484,2.0,0.08470481951225484,0.03329074373480001,2.0,14.985319155339088
137,139.0,204.0,257.0,99.0,0.03903725396450497,23.0,0.041472273140200855,23.0,0.04377582134704823,0.027488173755462912,23.0,14.512342758316825
138,140.0,468.0,550.0,99.0,0.05147966101311674,4.0,0.041879916785071636,4.0,0.04728417056428302,0.018586391381612714,4.0,14.320633816335153
139,141.0,111.0,550.0,100.0,0.038063749338646424,20.0,0.042031388569613526,20.0,0.043541240343886754,0.028912553807079966,20.0,14.930062885174003
140,142.0,97.0,618.0,100.0,0.24426451330225163,3.0,0.25932711877683623,3.0,0.2636573676761227,0.012301533489753566,3.0,14.209651599366568
141,143.0,131.0,478.0,100.0,0.02566022921108768,35.0,0.028177910100019687,35.0,0.03453532163825927,0.025573579627419393,35.0,14.496100135882656
142,144.0,150.0,204.0,101.0,0.07727691072369236,18.0,0.07533228245817725,18.0,0.06594971261870401,0.02810448832850089,18.0,14.51364544583208
143,145.0,538.0,545.0,102.0,0.012903623020498856,19.0,0.01059668419117088,19.0,0.013563308072648576,0.010652383297559376,19.0,13.83574132242735
144,146.0,131.0,272.0,102.0,0.11746157922966027,83.0,0.1188865711017204,83.0,0.11843867465174342,0.023675130317871367,83.0,14.068434814924371
145,147.0,468.0,538.0,102.0,0.08558657489646393,7.0,0.07408983856807438,7.0,0.0741189110366938,0.010453844184525945,7.0,13.214101218098582
146,148.0,109.0,217.0,102.0,0.09694556764552864,65.0,0.10280820183751338,65.0,0.1014338987846255,0.039139343097801385,65.0,14.863543480799528
147,149.0,150.0,369.0,103.0,0.22436660457162105,9.0,0.2446710519936275,9.0,0.23842869963036073,0.018592450973953862,9.0,14.422587580706514
148,152.0,108.0,150.0,103.0,0.20069699687940634,21.0,0.21688411126470442,21.0,0.21745741553619846,0.007518261589227554,21.0,12.79108487748857
149,155.0,108.0,385.0,104.0,0.18315962669452723,9.0,0.1906383532031306,9.0,0.18642595424854116,0.015379117365118227,9.0,14.053496144731096
150,156.0,907.0,909.0,105.0,0.14455572321586097,40.0,0.14009551710492651,40.0,0.13851951793472325,0.026429276188225784,40.0,14.673415052195903
151,157.0,460.0,596.0,105.0,0.12496253981839356,2.0,0.0941931876035964,2.0,0.0941931876035964,0.020469755919825694,2.0,15.03897109968814
152,158.0,262.0,909.0,105.0,0.03308604316967667,34.0,0.04667482409375534,34.0,0.04749548917062394,0.014966349981742623,34.0,13.536398099512445
153,159.0,948.0,963.0,105.0,0.0446601696247253,4.0,0.0173190466759916,4.0,0.017023409289668834,0.015385849687517517,4.0,14.472087497972563
