time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2024-07-27 17:30:00,1.4309912,0.026307296,0.024373995
2024-07-27 18:30:00,1.3992976,0.028615361,0.026404908
2024-07-27 19:30:00,1.3966824,0.028632987,0.026443684
2024-07-27 20:30:00,1.4042258,0.027564608,0.02539805
2024-07-27 21:30:00,1.4046477,0.027135037,0.02501209
2024-07-27 22:30:00,1.418476,0.025158664,0.023115857
2024-07-27 23:30:00,1.4484538,0.022613252,0.02064243
2024-07-28 00:30:00,1.458057,0.021536183,0.019616738
2024-07-28 01:30:00,1.4585494,0.020382345,0.01849987
2024-07-28 02:30:00,1.4599326,0.019450221,0.01760266
2024-07-28 03:30:00,1.4618161,0.019057173,0.017233137
2024-07-28 04:30:00,1.4602845,0.019009415,0.01718269
2024-07-28 05:30:00,1.457434,0.01914477,0.017304095
2024-07-28 06:30:00,1.4589692,0.018975463,0.01713228
2024-07-28 07:30:00,1.4614576,0.018602723,0.016788425
2024-07-28 08:30:00,1.4609915,0.01842475,0.016658276
2024-07-28 09:30:00,1.4600881,0.018316578,0.01658657
2024-07-28 10:30:00,1.4635313,0.017755646,0.016079133
2024-07-28 11:30:00,1.4771194,0.01704106,0.015397928
2024-07-28 12:30:00,1.4810699,0.016629213,0.015031377
2024-07-28 13:30:00,1.4897358,0.01698636,0.015408657
2024-07-28 14:30:00,1.5031283,0.017792976,0.016223729
2024-07-28 15:30:00,1.4785537,0.020272266,0.018423475
2024-07-28 16:30:00,1.4772458,0.02138877,0.019527601
2024-07-28 17:30:00,1.4584637,0.022029623,0.020177372
2024-07-28 18:30:00,1.4966544,0.020621624,0.018883891
2024-07-28 19:30:00,1.4293938,0.02464075,0.022722786
2024-07-28 20:30:00,1.4026487,0.026562084,0.024542518
2024-07-28 21:30:00,1.3426236,0.031515073,0.028990353
2024-07-28 22:30:00,1.3437939,0.031432778,0.028968083
2024-07-28 23:30:00,1.3586375,0.030169303,0.027716368
2024-07-29 00:30:00,1.3886182,0.026367674,0.02400815
2024-07-29 01:30:00,1.4423301,0.021855261,0.01955227
2024-07-29 02:30:00,1.4606535,0.020715492,0.018450553
2024-07-29 03:30:00,1.4731545,0.019877834,0.017693462
2024-07-29 04:30:00,1.4783455,0.019167466,0.017054603
2024-07-29 05:30:00,1.4804841,0.01802898,0.015991813
2024-07-29 06:30:00,1.4833411,0.016968518,0.015017021
2024-07-29 07:30:00,1.4799314,0.016748823,0.014867278
2024-07-29 08:30:00,1.4467425,0.01806774,0.016217181
2024-07-29 09:30:00,1.4310057,0.018550558,0.016718071
2024-07-29 10:30:00,1.4386797,0.018408936,0.016575696
2024-07-29 11:30:00,1.4592837,0.018457817,0.01659361
2024-07-29 12:30:00,1.4510227,0.01965391,0.017752485
2024-07-29 13:30:00,1.4488873,0.020193897,0.018294126
2024-07-29 14:30:00,1.4636414,0.019914674,0.018016621
2024-07-29 15:30:00,1.5202107,0.018262198,0.01647557
2024-07-29 16:30:00,1.5560985,0.018187637,0.016315434
2024-07-29 17:30:00,1.5430306,0.019325074,0.017395042
2024-07-29 18:30:00,1.4579738,0.021984734,0.019903498
2024-07-29 19:30:00,1.4378655,0.023569873,0.021481335
2024-07-29 20:30:00,1.419053,0.024973614,0.022854025
2024-07-29 21:30:00,1.4049156,0.026305314,0.02407588
2024-07-29 22:30:00,1.3941021,0.027985573,0.025706254
2024-07-29 23:30:00,1.3915457,0.027598545,0.025358431
2024-07-30 00:30:00,1.4026997,0.026587248,0.024306182
2024-07-30 01:30:00,1.3994827,0.027108947,0.024808032
2024-07-30 02:30:00,1.4073473,0.025425458,0.023250893
2024-07-30 03:30:00,1.3922789,0.024975961,0.022981225
2024-07-30 04:30:00,1.3590997,0.025867173,0.023988467
2024-07-30 05:30:00,1.370261,0.02536415,0.023542296
2024-07-30 06:30:00,1.3549981,0.025511965,0.023799965
2024-07-30 07:30:00,1.3300493,0.026271563,0.024652505
2024-07-30 08:30:00,1.329143,0.027816609,0.026187213
2024-07-30 09:30:00,1.3472525,0.028442075,0.026807526
2024-07-30 10:30:00,1.3291987,0.028747004,0.027187482
2024-07-30 11:30:00,1.3298552,0.027078303,0.025607351
2024-07-30 12:30:00,1.3341897,0.025801716,0.024388656
2024-07-30 13:30:00,1.3659651,0.023097942,0.021696521
2024-07-30 14:30:00,1.40536,0.020832725,0.019401837
2024-07-30 15:30:00,1.403306,0.022908712,0.021245152
2024-07-30 16:30:00,1.3752587,0.024032522,0.0224327
2024-07-30 17:30:00,1.3616076,0.02581757,0.024178492
2024-07-30 18:30:00,1.346963,0.028402504,0.02666546
2024-07-30 19:30:00,1.3612144,0.028151944,0.026369402
2024-07-30 20:30:00,1.3918654,0.025520843,0.023753738
2024-07-30 21:30:00,1.3921148,0.025552632,0.023751868
2024-07-30 22:30:00,1.352468,0.027515156,0.025759842
2024-07-30 23:30:00,1.3262148,0.028999973,0.02731777
2024-07-31 00:30:00,1.3316162,0.028650772,0.026999429
2024-07-31 01:30:00,1.3471428,0.02768643,0.026019458
2024-07-31 02:30:00,1.3438791,0.028472958,0.026765225
2024-07-31 03:30:00,1.3528304,0.029680517,0.027903987
2024-07-31 04:30:00,1.3693631,0.029793698,0.027950991
2024-07-31 05:30:00,1.407151,0.028191868,0.026232433
2024-07-31 06:30:00,1.4902297,0.025587875,0.023351243
2024-07-31 07:30:00,1.5007211,0.028823236,0.026196677
2024-07-31 08:30:00,1.5028177,0.030217659,0.027419005
2024-07-31 09:30:00,1.4540974,0.033080176,0.03026875
2024-07-31 10:30:00,1.4331497,0.034629393,0.0318399
2024-07-31 11:30:00,1.4061655,0.034432285,0.03184738
2024-07-31 12:30:00,1.4188871,0.03260508,0.03017735
2024-07-31 13:30:00,1.4229211,0.036584113,0.033953276
2024-07-31 14:30:00,1.41855,0.04217884,0.039299697
2024-07-31 15:30:00,1.4089928,0.04466922,0.04178022
2024-07-31 16:30:00,1.396899,0.044571783,0.041819826
2024-07-31 17:30:00,1.3839514,0.044532023,0.041923273
2024-07-31 18:30:00,1.3781918,0.045385208,0.042824667
2024-07-31 19:30:00,1.3781815,0.047524396,0.044987984
2024-07-31 20:30:00,1.371644,0.049035747,0.04655553
2024-07-31 21:30:00,1.3695961,0.048751347,0.046359677
2024-07-31 22:30:00,1.383082,0.047197036,0.04489369
2024-07-31 23:30:00,1.3951781,0.04599132,0.04374813
2024-08-01 00:30:00,1.397707,0.044524737,0.042366162
2024-08-01 01:30:00,1.3959311,0.042093895,0.04004822
2024-08-01 02:30:00,1.3966774,0.040139686,0.03816901
2024-08-01 03:30:00,1.3927255,0.040021632,0.03804986
2024-08-01 04:30:00,1.398441,0.04031728,0.03831265
2024-08-01 05:30:00,1.4060453,0.040385123,0.038357023
2024-08-01 06:30:00,1.4199296,0.039639242,0.0375645
2024-08-01 07:30:00,1.4719821,0.037791707,0.035544083
2024-08-01 08:30:00,1.5175586,0.039299026,0.036678154
2024-08-01 09:30:00,1.5281156,0.045496214,0.042379137
2024-08-01 10:30:00,1.5401245,0.05093202,0.047286518
2024-08-01 11:30:00,1.5408643,0.054164935,0.050127696
2024-08-01 12:30:00,1.5299234,0.054937385,0.050750032
2024-08-01 13:30:00,1.5059876,0.054424636,0.050254658
2024-08-01 14:30:00,1.492966,0.052927524,0.04878977
2024-08-01 15:30:00,1.4657387,0.056620467,0.052252803
2024-08-01 16:30:00,1.4167931,0.06816773,0.06341761
2024-08-01 17:30:00,1.3747874,0.078488305,0.07353545
2024-08-01 18:30:00,1.3644122,0.0795303,0.07481813
2024-08-01 19:30:00,1.3561215,0.08050931,0.075979434
2024-08-01 20:30:00,1.3473302,0.07887887,0.07474735
2024-08-01 21:30:00,1.3491341,0.07358447,0.0698809
2024-08-01 22:30:00,1.367483,0.066830605,0.06352401
2024-08-01 23:30:00,1.3813549,0.06187531,0.058881924
2024-08-02 00:30:00,1.3759279,0.059083574,0.056278635
2024-08-02 01:30:00,1.3574837,0.058197714,0.055429675
2024-08-02 02:30:00,1.3407022,0.058190152,0.05540604
2024-08-02 03:30:00,1.3378329,0.05836638,0.055566043
2024-08-02 04:30:00,1.3476772,0.058458608,0.05565381
2024-08-02 05:30:00,1.3573512,0.060761232,0.057949886
