,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
299,302.0,653.0,909.0,148.0,0.04344437050590777,17.0,0.045098417869480656,17.0,0.0458292162199302,0.011513933817271196,17.0,13.669331838539636
300,303.0,272.0,669.0,148.0,0.18086220039482903,11.0,0.1950261367150965,11.0,0.1932102904727767,0.010516427013736207,11.0,15.161958185976928
301,304.0,64.0,308.0,149.0,0.0637289125898004,63.0,0.062095942551202654,63.0,0.0593850959559935,0.020590460880707238,63.0,15.773731365052788
302,305.0,150.0,948.0,149.0,0.24673924223594312,7.0,0.25016414471281756,7.0,0.2484502910796478,0.007997903498777957,7.0,15.07286509511638
303,306.0,272.0,489.0,149.0,0.31076594316112427,21.0,0.31561601804963146,21.0,0.31756804367100344,0.016691285913383994,21.0,15.593370020380826
304,307.0,159.0,440.0,150.0,0.3460659710888718,22.0,0.3244333172030096,22.0,0.32606480500732393,0.021209668663389164,22.0,15.831037263703948
305,308.0,385.0,621.0,150.0,0.8368898944392402,24.0,0.8429939898666197,24.0,0.8406052306314953,0.0240026223311547,24.0,16.31594087966367
306,309.0,257.0,913.0,150.0,0.3147139313349143,34.0,0.31679573763817626,34.0,0.3160789381634015,0.0141805177541669,34.0,15.20265411217862
307,310.0,550.0,944.0,150.0,0.7267430972081161,17.0,0.7611293778814048,17.0,0.7578663215339361,0.020456896893101803,17.0,15.969829091351562
308,311.0,111.0,618.0,150.0,0.193873483725314,13.0,0.16844790322091363,13.0,0.17333718006876297,0.011635781315107015,13.0,15.858820875883795
309,312.0,108.0,523.0,150.0,0.42108918469949685,24.0,0.4289761986174412,24.0,0.4274459623326567,0.005753040813776777,24.0,13.85623099741315
310,313.0,109.0,131.0,150.0,0.2528417332511026,99.0,0.24895348686075458,99.0,0.2497731428159801,0.01565180695870003,99.0,15.638558818517952
311,314.0,385.0,721.0,151.0,0.7607779924473466,5.0,0.7677635915888974,5.0,0.7736284164153748,0.025915515858844433,5.0,16.317443869192005
312,316.0,217.0,865.0,151.0,0.27354603471463523,36.0,0.2883158416733096,36.0,0.28811665278463794,0.01685918979968265,36.0,15.581632228109086
313,317.0,545.0,944.0,151.0,0.5953011335843659,12.0,0.6268944513025847,12.0,0.6210308577375946,0.01821648030100034,12.0,15.997399478991975
314,318.0,118.0,123.0,151.0,0.8705858975213197,82.0,0.8834753226653111,82.0,0.8825175469716261,0.01692765175666531,82.0,15.702046876836818
315,319.0,180.0,550.0,151.0,0.8153740379531218,15.0,0.8375482326193318,15.0,0.837220089526179,0.009436403665271303,15.0,15.466538233886675
316,320.0,414.0,558.0,151.0,0.12305520028248118,22.0,0.10359939390504991,22.0,0.10694650356399027,0.015420669862064538,22.0,15.767297647323474
317,321.0,101.0,669.0,152.0,0.5405444621185094,16.0,0.5107956388909125,16.0,0.5126966777962025,0.012000572552354087,16.0,15.166758813578905
318,322.0,108.0,721.0,152.0,0.19254403926382757,6.0,0.1959778249218722,6.0,0.19365233431301387,0.007172586029816115,6.0,15.670981018237246
319,323.0,201.0,262.0,152.0,0.45924939462142245,70.0,0.46780291650427586,70.0,0.46770807876567233,0.017199400381514005,70.0,15.740504853346685
320,324.0,470.0,478.0,152.0,0.15963362317458163,30.0,0.166813848145817,30.0,0.1688459879456578,0.010942848609785161,30.0,15.111771417042602
321,325.0,180.0,619.0,153.0,0.629956668949049,4.0,0.6215343162686722,4.0,0.6218830595841238,0.006718798141485946,4.0,16.517325818617365
322,326.0,244.0,257.0,153.0,0.19438305064934358,76.0,0.1950189644020499,76.0,0.19233324212634462,0.016819267678384896,76.0,15.303318372392244
323,327.0,64.0,621.0,153.0,0.018411840809875457,35.0,0.0105930857956551,35.0,0.014081503078811052,0.010921002666893276,35.0,15.778539534018377
324,328.0,108.0,141.0,153.0,0.026603818283588154,28.0,0.011310404263148222,28.0,0.01162915046612291,0.007738993394933119,28.0,15.4030214237501
325,329.0,159.0,983.0,153.0,0.6198983627701455,15.0,0.68659973402122,15.0,0.6867408832913412,0.025614670909344123,15.0,16.18403984695625
326,330.0,468.0,648.0,154.0,0.4622729590872581,23.0,0.46993887384967614,23.0,0.47388030170390893,0.018164293945994267,23.0,15.361358112663275
327,331.0,108.0,907.0,154.0,0.24134885634081638,12.0,0.24676391209883786,12.0,0.24896700513828293,0.026572613054068567,12.0,16.315551757231315
328,332.0,538.0,909.0,154.0,0.1756397752011125,1.0,0.19490215531807387,1.0,0.19490215531807387,0.0,1.0,12.968944325367422
329,333.0,101.0,201.0,154.0,0.4202201158736649,91.0,0.42714839893969625,91.0,0.427394490001178,0.014814682787297697,91.0,15.742959925343149
330,334.0,489.0,913.0,155.0,0.36064922494744955,2.0,0.39459953689814853,2.0,0.39459953689814853,0.0026915082640499577,2.0,15.611420210192813
331,335.0,141.0,470.0,156.0,0.4247819914214901,29.0,0.4320363606479276,29.0,0.4336760826971007,0.015826295863476014,29.0,15.400005026589
332,336.0,385.0,550.0,156.0,0.967283122842943,31.0,0.9917985362731034,31.0,0.9897370988865891,0.016754739185956723,31.0,16.313750106180734
333,337.0,109.0,865.0,156.0,0.29508215088017753,34.0,0.3077162738713861,34.0,0.3032944129987407,0.01769999027577081,34.0,15.624696917290006
334,338.0,217.0,489.0,156.0,0.10556438133064816,27.0,0.12459592170102418,27.0,0.12154441288071158,0.02790741052844859,27.0,15.59678458774806
335,339.0,150.0,596.0,156.0,0.7157785252432864,16.0,0.727767431187174,16.0,0.7271432554147438,0.03012307475073573,16.0,16.254925054415775
336,340.0,272.0,654.0,156.0,0.025983110338255955,7.0,0.003545830321804999,7.0,0.0040342236054846025,0.003771233921786062,7.0,14.328611688727504
337,341.0,489.0,523.0,157.0,0.3413979137121501,11.0,0.35185356609860463,11.0,0.35375167567793525,0.013713477094709874,11.0,15.596315072454948
338,342.0,201.0,721.0,157.0,0.0777192223973131,8.0,0.07275778370998509,8.0,0.06770573527856394,0.026151974403992195,8.0,15.742505483991103
339,343.0,131.0,657.0,158.0,0.14670565777117428,10.0,0.16505652514597724,10.0,0.16428256964323856,0.012883323727417687,10.0,15.216893113894226
340,344.0,108.0,369.0,158.0,0.13012028207953463,10.0,0.12299940814687638,10.0,0.1215566265248997,0.008321949492693588,10.0,15.305030855091044
341,345.0,478.0,865.0,158.0,0.33955278307615355,24.0,0.3378090422035793,24.0,0.33806963039986276,0.012654811384976214,24.0,15.108979002318936
342,346.0,201.0,369.0,158.0,0.016981949811868624,36.0,0.01119706235440443,36.0,0.013311947089285367,0.00901548523402998,36.0,15.740840834471662
343,347.0,257.0,715.0,158.0,0.24528482380169514,10.0,0.23637282839692908,10.0,0.23674684786272593,0.01584710582881175,10.0,16.384644826677796
344,348.0,526.0,721.0,158.0,0.07681852531705147,9.0,0.0844982532415326,9.0,0.0810530804234377,0.018508023632904377,9.0,15.678115872348588
345,349.0,64.0,141.0,159.0,0.23037411327789936,58.0,0.24323490555924732,58.0,0.2412341683389746,0.02091867845806223,58.0,15.786594357979551
346,350.0,123.0,392.0,159.0,0.7722101040133307,43.0,0.7828614329327461,43.0,0.780232951225208,0.015054786870369069,43.0,15.407248547927338
347,351.0,131.0,440.0,159.0,0.02827640068831272,19.0,0.03269909539761606,19.0,0.02980361391033292,0.010740639786597962,19.0,14.5041297775632
