,mjd,res
0,59215.020833333336,-0.21129068124301176
1,59215.0625,-0.20976619104456384
2,59215.104166666664,-0.2060427398958804
3,59215.145833333336,-0.19825930972817352
4,59215.1875,-0.18842405873319534
5,59215.229166666664,-0.17893619196405863
6,59215.270833333336,-0.16837064342015307
7,59215.3125,-0.15679564296177517
8,59215.354166666664,-0.1415902850746955
9,59215.395833333336,-0.12132786532062423
10,59215.4375,-0.1019005539874942
11,59215.479166666664,-0.08391441784718046
12,59215.520833333336,-0.0645833441886805
13,59215.5625,-0.04114846731331889
14,59215.604166666664,-0.03132453086559428
15,59215.645833333336,-0.05930787726857645
16,59215.6875,-0.06699769411319711
17,59215.729166666664,-0.06398041892311901
18,59215.770833333336,-0.007988122752064175
19,59215.8125,-0.006176852919770992
20,59215.854166666664,-0.0016146792612710126
21,59215.895833333336,0.0019747155319111975
22,59215.9375,0.016160390263610935
23,59215.979166666664,0.03378909822617415
24,59216.020833333336,0.0548127772451974
25,59216.0625,0.07463077081421265
26,59216.104166666664,0.08069202119710717
27,59216.145833333336,0.07883519485560697
28,59216.1875,0.07622477341625222
29,59216.229166666664,0.07328830542294806
30,59216.270833333336,0.07162911323180543
31,59216.3125,0.06861475748838775
32,59216.354166666664,0.06369888474664398
33,59216.395833333336,0.060603435434211095
34,59216.4375,0.06325591598755076
35,59216.479166666664,0.08176503482212727
36,59216.520833333336,0.0951860760155534
37,59216.5625,0.09964475779306037
38,59216.604166666664,0.0996860427846904
39,59216.645833333336,-0.08370527528683569
40,59216.6875,-0.09184877222367938
41,59216.729166666664,-0.08928244098551108
42,59216.770833333336,-0.03758464006601647
43,59216.8125,-0.04084234067810022
44,59216.854166666664,-0.052225275901657486
45,59216.895833333336,-0.07345178202796987
46,59216.9375,-0.09121318294472625
47,59216.979166666664,-0.08690391388096042
48,59217.020833333336,-0.06506592215093443
49,59217.0625,-0.028419366561222237
50,59217.104166666664,0.007518478768560044
51,59217.145833333336,0.04045337111066982
52,59217.1875,0.07093928290217799
53,59217.229166666664,0.10103625242706005
54,59217.270833333336,0.13247525824596162
55,59217.3125,0.1599529522733547
56,59217.354166666664,0.17829841429405202
57,59217.395833333336,0.1850551646769465
58,59217.4375,0.18583932822922167
59,59217.479166666664,0.1777837554874777
60,59217.520833333336,0.16496361521080782
61,59217.5625,0.14498168887204654
62,59217.604166666664,0.11913032485865438
63,59217.645833333336,0.11147721276247369
64,59217.6875,0.06695219178149703
65,59217.729166666664,0.02244677723150512
66,59217.770833333336,0.010154517508175198
67,59217.8125,-0.007136562584048267
68,59217.854166666664,-0.013182572997683772
69,59217.895833333336,-0.0131942094454085
70,59217.9375,-0.010298567944571513
71,59217.979166666664,-0.001849632262635792
72,59218.020833333336,0.012051561457346205
73,59218.0625,0.032717450431627215
74,59218.104166666664,0.046626046756387485
75,59218.145833333336,0.05391892056859282
76,59218.1875,0.06008131765914215
77,59218.229166666664,0.0684691583941901
78,59218.270833333336,0.07791300050711047
79,59218.3125,0.08673420586763392
80,59218.354166666664,0.09517965027792163
81,59218.395833333336,0.10300682638749414
82,59218.4375,0.11282564032266418
83,59218.479166666664,0.12980507830196664
84,59218.520833333336,0.1462861752388107
85,59218.5625,0.1569138920834312
86,59218.604166666664,0.16259259223713673
87,59218.645833333336,-0.09413612353702216
88,59218.6875,-0.008009175451494821
89,59218.729166666664,0.05772047355352705
90,59218.770833333336,0.16979640479443403
91,59218.8125,0.14035781352278587
92,59218.854166666664,0.09642020663068451
93,59218.895833333336,0.045764822404843475
94,59218.9375,0.00561560632601199
95,59218.979166666664,-0.015422388928286734
96,59219.020833333336,-0.010119468866804482
97,59219.0625,0.026114271102454456
98,59219.104166666664,0.05656086451776421
99,59219.145833333336,0.07799767339982133
100,59219.1875,0.0856151061723065
101,59219.229166666664,0.08536287416561072
102,59219.270833333336,0.08528433358426812
103,59219.3125,0.08215258320137364
104,59219.354166666664,0.06830457845293392
105,59219.395833333336,0.04031291673964765
106,59219.4375,0.014701639403169597
107,59219.479166666664,0.0010703165859420327
108,59219.520833333336,-0.01205697682936746
109,59219.5625,-0.024564978360945622
110,59219.604166666664,-0.03571629796131126
111,59219.645833333336,0.007795603262855888
112,59219.6875,-0.007672464118364752
113,59219.729166666664,-0.02265156274049218
114,59219.770833333336,-0.05676121649121524
115,59219.8125,-0.045065068559393406
116,59219.854166666664,-0.0475706854040141
117,59219.895833333336,-0.05436736258678665
118,59219.9375,-0.0605789821871523
119,59219.979166666664,-0.06133949352028245
120,59220.020833333336,-0.055237063810953835
121,59220.0625,-0.036553766415731825
122,59220.104166666664,-0.014699901790256487
123,59220.145833333336,0.004367848746343661
124,59220.1875,0.017773677843588853
125,59220.229166666664,0.027295125929116093
126,59220.270833333336,0.03469587615830516
127,59220.3125,0.040296934199090195
128,59220.354166666664,0.04489346253054638
129,59220.395833333336,0.05055868228461757
130,59220.4375,0.059148985347773575
131,59220.479166666664,0.07138187661942164
132,59220.520833333336,0.07944946697157507
133,59220.5625,0.07638294170327486
134,59220.604166666664,0.05979789591511486
135,59220.645833333336,-0.03704145339457976
136,59220.6875,-0.03351450913799736
137,59220.729166666664,-0.038843098112278485
138,59220.770833333336,0.008554264215830054
139,59220.8125,-0.003135441449365839
140,59220.854166666664,-0.016763665798171568
141,59220.895833333336,-0.025698508064797565
142,59220.9375,-0.027824960745059135
143,59220.979166666664,-0.023564759671859115
144,59221.020833333336,-0.017572250024012526
145,59221.0625,-0.003653847726645232
146,59221.104166666664,0.012803651661271065
147,59221.145833333336,0.027415952273354804
148,59221.1875,0.03953790127837653
149,59221.229166666664,0.04966759025265732
150,59221.270833333336,0.059967651049187554
151,59221.3125,0.06941087478590946
152,59221.354166666664,0.07719884890552597
153,59221.395833333336,0.08209134461820278
154,59221.4375,0.08598804308662444
155,59221.479166666664,0.0934091971447586
156,59221.520833333336,0.10132757815647664
157,59221.5625,0.10517850036162057
158,59221.604166666664,0.09721633971879573
159,59221.645833333336,0.11819589178697387
160,59221.6875,0.09644180526376589
161,59221.729166666664,0.06897094829618089
162,59221.770833333336,0.02738207279869176
163,59221.8125,0.017325662997139668
164,59221.854166666664,0.0033279023543151265
165,59221.895833333336,-0.011048166404778126
166,59221.9375,-0.019418969160523325
167,59221.979166666664,-0.02127379948193564
168,59222.020833333336,-0.01633007727679181
169,59222.0625,-0.0038932948872014705
170,59222.104166666664,0.011263252432537119
171,59222.145833333336,0.02481451261698364
172,59222.1875,0.03836146820669595
173,59222.229166666664,0.052715212770689135
174,59222.270833333336,0.06971687280143013
175,59222.3125,0.08705726621673993
176,59222.354166666664,0.1020426988355192
177,59222.395833333336,0.109482362848911
178,59222.4375,0.11253074064376722
179,59222.479166666664,0.1103375554984316
180,59222.520833333336,0.10254101185393294
181,59222.5625,0.08927906667785623
182,59222.604166666664,0.06459495641792601
183,59222.645833333336,-0.08673851999905735
184,59222.6875,-0.09053665613937123
185,59222.729166666664,-0.08841147482024225
186,59222.770833333336,-0.060869553688298605
187,59222.8125,-0.07092097635182038
188,59222.854166666664,-0.07093306134345045
189,59222.895833333336,-0.06386135782191626
190,59222.9375,-0.05451217068388603
191,59222.979166666664,-0.040872907897399724
192,59223.020833333336,-0.02403614480350247
193,59223.0625,0.008054355962286541
194,59223.104166666664,0.037083750297090656
195,59223.145833333336,0.05303644493656723
196,59223.1875,0.062164055503908466
197,59223.229166666664,0.06965451109362086
198,59223.270833333336,0.07958411048153735
199,59223.3125,0.09147860405055241
200,59223.354166666664,0.09909515075820718
201,59223.395833333336,0.10183611063524278
202,59223.4375,0.10123529440270596
203,59223.479166666664,0.09672466178392636
204,59223.520833333336,0.07667956622495486
205,59223.5625,0.0380918616329593
206,59223.604166666664,-0.006097209884617483
207,59223.645833333336,-0.11604133821333518
208,59223.6875,-0.12769475613115588
209,59223.729166666664,-0.13136855551907223
210,59223.770833333336,-0.14121148139945583
211,59223.8125,-0.1248145117208681
212,59223.854166666664,-0.11220081217924616
213,59223.895833333336,-0.10394189211776395
214,59223.9375,-0.09315064020329133
215,59223.979166666664,-0.07708336991262033
216,59224.020833333336,-0.05935498828881869
217,59224.0625,-0.03268331294503524
218,59224.104166666664,-0.004928716466569449
219,59224.145833333336,0.01640989624443323
220,59224.1875,0.029526787057703174
221,59224.229166666664,0.040695778175645625
222,59224.270833333336,0.05358999578605528
223,59224.3125,0.0671119411158374
224,59224.354166666664,0.07862897817564551
225,59224.395833333336,0.08902014172792105
226,59224.4375,0.09446476944729354
227,59224.479166666664,0.09853473667480861
228,59224.520833333336,0.08722317986092909
229,59224.5625,0.05919090957025808
230,59224.604166666664,0.023124491959848337
231,59224.645833333336,-0.07246477863823375
232,59224.6875,-0.06935478215976798
233,59224.729166666664,-0.06902886271036945
234,59224.770833333336,-0.11191885888142394
235,59224.8125,-0.10445210130175564
236,59224.854166666664,-0.09929373698369126
237,59224.895833333336,-0.08940006439565296
238,59224.9375,-0.0749905225874048
239,59224.979166666664,-0.05659407817711726
240,59225.020833333336,-0.035263242495181535
241,59225.0625,-0.003929408344824248
242,59225.104166666664,0.01889952503974457
243,59225.145833333336,0.035314093952543146
244,59225.1875,0.05087666699895932
245,59225.229166666664,0.06629517450314437
246,59225.270833333336,0.07755888169991842
247,59225.3125,0.08305792565182801
248,59225.354166666664,0.08353551324823627
249,59225.395833333336,0.08226580528567329
250,59225.4375,0.07947247618842801
251,59225.479166666664,0.06998983085864574
252,59225.520833333336,0.04973854219177598
253,59225.5625,0.01737398062945683
254,59225.604166666664,-0.016161531620429548
255,59225.645833333336,-0.0733078869054693
256,59225.6875,-0.05810805459136237
257,59225.729166666664,-0.0505664473945886
258,59225.770833333336,-0.06616941845104884
259,59225.8125,-0.06658996669028161
260,59225.854166666664,-0.07478969548011594
261,59225.895833333336,-0.0788325948680324
262,59225.9375,-0.08061612442365562
263,59225.979166666664,-0.08101430084063921
264,59226.020833333336,-0.07305749777748294
265,59226.0625,-0.05255380084063921
266,59226.104166666664,-0.04433354065619244
267,59226.145833333336,-0.04140193958573102
268,59226.1875,-0.03219586132975838
269,59226.229166666664,-0.015604555510857043
270,59226.270833333336,0.0018530192208430218
271,59226.3125,0.01490671815038147
272,59226.354166666664,0.02553658981892526
273,59226.395833333336,0.03286282963447862
274,59226.4375,0.03867988445840198
275,59226.479166666664,0.044038780783162146
276,59226.520833333336,0.03978172427395532
277,59226.5625,0.006168534687591043
278,59226.604166666664,-0.06078157786970628
279,59226.645833333336,-0.0882459683755652
280,59226.6875,-0.1425268248847722
281,59226.729166666664,-0.18372680099434469
282,59226.770833333336,-0.19570837143872133
283,59226.8125,-0.20922972534315032
284,59226.854166666664,-0.22490632120953236
285,59226.895833333336,-0.23484333284733516
286,59226.9375,-0.23423220160642821
287,59226.979166666664,-0.23051320114805018
288,59227.020833333336,-0.2074414697534377
289,59227.0625,-0.15626895535988994
290,59227.104166666664,-0.11409216975343761
291,59227.145833333336,-0.08497460650857347
292,59227.1875,-0.06580789885068294
293,59227.229166666664,-0.05059730068967205
294,59227.270833333336,-0.042401666231903556
295,59227.3125,-0.03627295046048307
296,59227.354166666664,-0.027994102987039193
297,59227.395833333336,-0.01320114494625435
298,59227.4375,0.010385184455663499
299,59227.479166666664,0.0366488836898744
300,59227.520833333336,0.05539831983018817
301,59227.5625,0.05222140451714563
302,59227.604166666664,0.025909110640719657
303,59227.645833333336,-0.12832476684672556
304,59227.6875,-0.10911549380030916
305,59227.729166666664,-0.11235161508595848
306,59227.770833333336,-0.03975685015581054
307,59227.8125,-0.058901633157484534
308,59227.854166666664,-0.07313816194731881
309,59227.895833333336,-0.08226736700043125
310,59227.9375,-0.08694059686346534
311,59227.979166666664,-0.07643345567003945
312,59228.020833333336,-0.03970055934527905
313,59228.0625,0.008985248770989385
314,59228.104166666664,0.03701284432996066
315,59228.145833333336,0.047117667147188236
316,59228.1875,0.05497776209407568
317,59228.229166666664,0.0674165181421662
318,59228.270833333336,0.07605850481907983
319,59228.3125,0.08202620788223602
320,59228.354166666664,0.08779360114384005
321,59228.395833333336,0.09187987281238374
322,59228.4375,0.09989857036131111
323,59228.479166666664,0.11409289195437156
324,59228.520833333336,0.1300443712808057
325,59228.5625,0.13090202595102363
326,59228.604166666664,0.11221509471011681
327,59228.645833333336,0.17875243835461552
328,59228.6875,0.10632057005390028
329,59228.729166666664,0.06527498429648126
330,59228.770833333336,-0.0327597797169108
331,59228.8125,-0.010914877419543556
332,59228.854166666664,-0.008208791815830008
333,59228.895833333336,-0.013528116930424217
334,59228.9375,-0.015429204373127003
335,59228.979166666664,-0.0039350844653505135
336,59229.020833333336,0.02473800006790161
337,59229.0625,0.06278470512101397
338,59229.104166666664,0.09453098168896457
339,59229.145833333336,0.11051648659110991
340,59229.1875,0.12026214692652348
341,59229.229166666664,0.1287059974631235
342,59229.270833333336,0.14045505289913018
343,59229.3125,0.14779822380188512
344,59229.354166666664,0.1445955247213797
345,59229.395833333336,0.13331572609925235
346,59229.4375,0.12377021246875497
347,59229.479166666664,0.12029032073872892
348,59229.520833333336,0.11696080710823176
349,59229.5625,0.0914484005235412
350,59229.604166666664,0.050972648609068694
351,59229.645833333336,-0.12836039013602307
352,59229.6875,-0.09840257987609302
353,59229.729166666664,-0.05751765215672022
354,59229.770833333336,-0.056889851698342486
355,59229.8125,-0.029028427961620418
356,59229.854166666664,-0.024162815558028683
357,59229.895833333336,-0.03591950744175998
358,59229.9375,-0.04871735644678221
359,59229.979166666664,-0.05275189947919712
360,59230.020833333336,-0.04257877788613684
361,59230.0625,-0.02542336839199577
362,59230.104166666664,-0.008797936846416388
363,59230.145833333336,0.0031028812251097104
364,59230.1875,0.007958804959093069
365,59230.229166666664,0.0067133622340891375
366,59230.270833333336,0.004109835587916555
367,59230.3125,0.0028001469210467977
368,59230.354166666664,0.013405135895327547
369,59230.395833333336,0.028426891177628866
370,59230.4375,0.036315138343661735
371,59230.479166666664,0.04056603344151655
372,59230.520833333336,0.038614121345335706
373,59230.5625,0.03553288290765466
374,59230.604166666664,0.028709687807061623
375,59230.645833333336,0.0035718545761984632
376,59230.6875,0.005726741099406851
377,59230.729166666664,0.002240961926678109
378,59230.770833333336,-0.08337157084580693
379,59230.8125,-0.04239564879436841
380,59230.854166666664,-0.026668248028579367
381,59230.895833333336,-0.04776944358755064
382,59230.9375,-0.04207288141314791
383,59230.979166666664,-0.04164295185752476
384,59231.020833333336,-0.04358012750871909
385,59231.0625,-0.03680864542653994
386,59231.104166666664,-0.03044108769316578
387,59231.145833333336,-0.023533073450584974
388,59231.1875,-0.01660966395644392
389,59231.229166666664,-0.010313523221396004
390,59231.270833333336,-0.0012933239871850688
391,59231.3125,0.012025248600853411
392,59231.354166666664,0.026865617667357622
393,59231.395833333336,0.04422790128111487
394,59231.4375,0.06321457968805477
395,59231.479166666664,0.08515693956509018
396,59231.520833333336,0.09883245441975452
397,59231.5625,0.10836600480264935
398,59231.604166666664,0.11704695288817657
399,59231.645833333336,0.09127244048458483
