,mjd,res
301,59227.541666666664,-7.961788191828987
302,59227.583333333336,-9.204572806843544
303,59227.625,-10.261909310037254
304,59227.666666666664,-9.625648666586414
305,59227.708333333336,-6.959116583201933
306,59227.75,-5.52262847138104
307,59227.791666666664,-4.66865842920771
308,59227.833333333336,-4.231765254126799
309,59227.875,-2.570409995661464
310,59227.916666666664,-2.7675499956614544
311,59227.958333333336,-1.2925622899127802
312,59228.0,-1.055078513554406
313,59228.041666666664,-0.2370191991786328
314,59228.083333333336,-3.649422400771357
315,59228.125,-3.018605016748154
316,59228.166666666664,-4.0261600800081965
317,59228.208333333336,-6.343552205566084
318,59228.25,-6.89402381419319
319,59228.291666666664,-8.219601604288584
320,59228.333333333336,-7.293170164354876
321,59228.375,-8.967806947100655
322,59228.416666666664,-10.828065897577687
323,59228.458333333336,-10.040635296300167
324,59228.5,-9.410685939751033
325,59228.541666666664,-9.195879072658556
326,59228.583333333336,-9.087228471381025
327,59228.625,-10.44365778575687
328,59228.666666666664,-10.314899114831917
329,59228.708333333336,-12.136906219303114
330,59228.75,-11.587415660198957
331,59228.791666666664,-12.352597184479379
332,59228.833333333336,-11.956441604288557
333,59228.875,-11.543223814193198
334,59228.916666666664,-11.182274415470658
335,59228.958333333336,-11.73635433112392
336,59229.0,-9.740513492467755
337,59229.041666666664,-10.36074437329728
338,59229.083333333336,-8.792706667548629
339,59229.125,-9.567982569464817
340,59229.166666666664,-10.50754377201983
341,59229.208333333336,-9.436605058921515
342,59229.25,-7.6794238563665544
343,59229.291666666664,-8.175264373297296
344,59229.333333333336,-7.152668149655597
345,59229.375,-6.307160681285666
346,59229.416666666664,-6.258718835279865
347,59229.458333333336,-7.176793450294383
348,59229.5,-5.492152332086164
349,59229.541666666664,-7.126965660198948
350,59229.583333333336,-6.792718191828953
351,59229.625,-5.540125786719045
352,59229.666666666664,-6.2740657445456804
353,59229.708333333336,-6.765042611638194
354,59229.75,-7.217714178091967
355,59229.791666666664,-9.5120415621152
356,59229.833333333336,-9.319911646461918
357,59229.875,-11.271577184479355
358,59229.916666666664,-11.577066261476489
359,59229.958333333336,-10.416901045184431
360,59230.0,-11.448880639112303
361,59230.041666666664,-9.12818145125658
362,59230.083333333336,-11.028943170742338
363,59230.125,-11.116718471381063
364,59230.166666666664,-10.725608234002351
365,59230.208333333336,-11.937732289912816
366,59230.25,-12.545372332086174
367,59230.291666666664,-15.785291519941836
368,59230.333333333336,-13.950140443906974
369,59230.375,-15.08177879310648
370,59230.416666666664,-12.872802052534098
371,59230.458333333336,-14.447414373297278
372,59230.5,-13.203923814193189
373,59230.541666666664,-12.213895422820258
374,59230.583333333336,-14.596190233040147
375,59230.625,-14.145128429207688
376,59230.666666666664,-14.171697226652725
377,59230.708333333336,-14.007711646461928
378,59230.75,-13.452298276175696
379,59230.791666666664,-15.445452205566085
380,59230.833333333336,-16.247094009398495
381,59230.875,-13.136240443906985
382,59230.916666666664,-13.322670037834797
383,59230.958333333336,-10.699770765632422
384,59231.0,-10.121337548378165
385,59231.041666666664,-8.394309758282759
386,59231.083333333336,-7.370628149655602
387,59231.125,-3.856412975536955
388,59231.166666666664,-2.9206063458232165
389,59231.208333333336,-2.3619469049272652
390,59231.25,0.5440351784571931
391,59231.291666666664,2.6858670244629934
392,59231.333333333336,4.299502689000519
393,59231.375,6.59816333245135
394,59231.416666666664,8.886333569830072
395,59231.458333333336,7.574999640439728
396,59231.5,5.334782451621834
397,59231.541666666664,1.6776455845293299
398,59231.583333333336,1.2378995560930548
399,59231.625,0.5396030107259548
400,59231.666666666664,0.5349176257404906
401,59231.708333333336,-3.1337628068435492
402,59231.75,-3.6649534502943766
403,59231.791666666664,-2.363584499817364
404,59231.833333333336,-2.8174863458232267
405,59231.875,-3.443814737196078
406,59231.916666666664,-3.478545660198961
407,59231.958333333336,-2.944367268826113
408,59232.0,-3.367454415470661
409,59232.041666666664,-3.4034628490168757
410,59232.083333333336,-3.342999716109375
411,59232.125,-2.255605422820281
412,59232.166666666664,-4.119434695022733
413,59232.208333333336,-4.325623450294415
414,59232.25,-4.467377184479346
415,59232.291666666664,-3.558497870103622
416,59232.333333333336,-2.8078579122769725
417,59232.375,-3.4820972266527406
418,59232.416666666664,-1.704907353172814
419,59232.458333333336,-1.8912863879965585
420,59232.5,-2.590604779369471
421,59232.541666666664,-4.644574974574766
422,59232.583333333336,-3.4088504017336163
423,59232.625,-2.9835629333636007
424,59232.666666666664,-4.280972247739442
425,59232.708333333336,-4.745925702372347
426,59232.75,-5.004725143268274
427,59232.791666666664,-7.007802611638169
428,59232.833333333336,-7.746542975536983
429,59232.875,-9.452739478730734
430,59232.916666666664,-9.005419478730715
431,59232.958333333336,-8.951817548378187
432,59233.0,-5.48660209470745
433,59233.041666666664,-5.476862052534102
434,59233.083333333336,-6.993220960837732
435,59233.125,-5.796732891190231
436,59233.166666666664,-4.640447632724886
437,59233.208333333336,-4.232314499817392
438,59233.25,-3.4469394787307124
439,59233.291666666664,-1.186665786719061
440,59233.333333333336,0.922965415835904
441,59233.375,0.663433975902251
442,59233.416666666664,1.51430895481559
443,59233.458333333336,1.7518314442722271
444,59233.5,3.2145919190296013
445,59233.541666666664,-0.7283222477394133
446,59233.583333333336,-2.50938252729145
447,59233.625,-1.601245828892445
448,59233.666666666664,-4.916278877453237
449,59233.708333333336,-7.932046947100673
450,59233.75,-8.373009241352008
451,59233.791666666664,-10.118351409083232
452,59233.833333333336,-11.676244499817386
453,59233.875,-11.575227996623681
454,59233.916666666664,-12.330450723459052
455,59233.958333333336,-10.322153940713292
456,59234.0,-10.255873212915702
457,59234.041666666664,-7.497453339435793
458,59234.083333333336,-7.984050401733612
459,59234.125,-6.07014422026532
460,59234.166666666664,-5.255556751895369
461,59234.208333333336,-3.8294274796929244
462,59234.25,-5.654940765632432
463,59234.291666666664,-4.197364905889515
464,59234.333333333336,-4.359096108444476
465,59234.375,-4.869207590551525
466,59234.416666666664,-3.079130164354922
467,59234.458333333336,-2.0161724164328803
468,59234.5,-3.8639328911902453
469,59234.541666666664,-3.9088675905515515
470,59234.583333333336,-4.093751045184433
471,59234.625,-4.695316989274033
472,59234.666666666664,-5.978382611638153
473,59234.708333333336,-8.12347538064688
474,59234.75,-9.492369758282734
475,59234.791666666664,-8.10183900397331
476,59234.833333333336,-10.172460765632422
477,59234.875,-8.726474025060014
478,59234.916666666664,-10.542067031447374
479,59234.958333333336,-11.21015325508904
480,59235.0,-10.642417674898269
481,59235.041666666664,-10.782297395346177
482,59235.083333333336,-11.274844905889552
483,59235.125,-14.407893170742312
484,59235.166666666664,-13.162642695984914
485,59235.208333333336,-13.703756794068738
486,59235.25,-15.769044178091946
487,59235.291666666664,-13.97465398288665
488,59235.333333333336,-13.36760209470745
489,59235.375,-12.000534304612017
490,59235.416666666664,-13.644624135918576
491,59235.458333333336,-13.590158191828976
492,59235.5,-13.297986024097781
493,59235.541666666664,-11.459382136880834
494,59235.583333333336,-13.829323898539911
495,59235.625,-14.025245828892423
496,59235.666666666664,-16.442641646461936
497,59235.708333333336,-16.755603255089056
498,59235.75,-18.333636024097757
499,59235.791666666664,-17.20287181515539
500,59235.833333333336,-20.167744178091937
501,59235.875,-21.13256012218153
502,59235.916666666664,-20.380183059883706
503,59235.958333333336,-22.586385422820257
504,59236.0,-21.114498919626584
505,59236.041666666664,-20.323429241352017
506,59236.083333333336,-19.21763707362075
507,59236.125,-19.32429546499364
508,59236.166666666664,-18.503798640074507
509,59236.208333333336,-18.074047395346184
510,59236.25,-18.713003856366555
511,59236.291666666664,-15.678247759244982
512,59236.333333333336,-14.678317437519553
513,59236.375,-14.546601087357857
514,59236.416666666664,-11.910042695984913
515,59236.458333333336,-10.131185227614964
516,59236.5,-9.828587996623696
517,59236.541666666664,-10.277795786719054
518,59236.583333333336,-11.18875201036073
519,59236.625,-9.499563423782519
520,59236.666666666664,-11.09914454199074
521,59236.708333333336,-10.95519859790113
522,59236.75,-11.01118514326825
523,59236.791666666664,-10.963777031447393
524,59236.833333333336,-10.391174905889528
525,59236.875,-10.818185507166987
526,59236.916666666664,-10.793580528253699
527,59236.958333333336,-11.714995143268254
528,59237.0,-11.754664779369449
529,59237.041666666664,-10.630917954450325
530,59237.083333333336,-9.290022374259536
531,59237.125,-7.008002179054188
532,59237.166666666664,-9.997246947100649
533,59237.208333333336,-8.000455871065782
534,59237.25,-9.99290293336361
535,59237.291666666664,-11.187353814193187
536,59237.333333333336,-8.67751217905419
537,59237.375,-12.129542611638186
538,59237.416666666664,-12.21212076563242
539,59237.458333333336,-11.745066150617873
540,59237.5,-11.25441213688083
541,59237.541666666664,-12.867003297262414
542,59237.583333333336,-12.307644626337463
543,59237.625,-13.79553329726241
544,59237.666666666664,-14.091795185441612
545,59237.708333333336,-14.494365507167004
546,59237.75,-15.27213891962657
547,59237.791666666664,-14.857230248701626
548,59237.833333333336,-14.883535633687075
549,59237.875,-18.30903233208616
550,59237.916666666664,-18.82842108735784
551,59237.958333333336,-19.104589199178662
552,59238.0,-17.436566150617864
553,59238.041666666664,-17.000633017710356
554,59238.083333333336,-16.550189563077453
555,59238.125,-15.408412738158262
556,59238.166666666664,-13.23432097649922
557,59238.208333333336,-14.11174743751954
558,59238.25,-13.235594346785405
559,59238.291666666664,-15.210311045184426
560,59238.333333333336,-14.158177353172817
561,59238.375,-13.173248961799942
562,59238.416666666664,-13.973574499817374
563,59238.458333333336,-13.19679361898784
564,59238.5,-13.09330675189537
565,59238.541666666664,-12.927708360522445
566,59238.583333333336,-14.355760164354905
567,59238.625,-11.718095396308428
568,59238.666666666664,-13.324303102057087
569,59238.708333333336,-13.68522434678539
570,59238.75,-14.7982814512566
571,59238.791666666664,-14.192943982886646
572,59238.833333333336,-16.12881132473649
573,59238.875,-15.177403576814498
574,59238.916666666664,-13.88683651451666
575,59238.958333333336,-16.73906224773944
576,59239.0,-15.453990765632398
577,59239.041666666664,-15.46318643016994
578,59239.083333333336,-15.494460849979134
579,59239.125,-16.66592518544161
580,59239.166666666664,-15.451541857328749
581,59239.208333333336,-17.249376709722014
582,59239.25,-16.193418919626566
583,59239.291666666664,-15.209925786719054
584,59239.333333333336,-13.777111129531164
585,59239.375,-13.635317632724906
586,59239.416666666664,-10.959088080970417
587,59239.458333333336,-10.099720290874984
588,59239.5,-10.436233982886648
589,59239.541666666664,-11.927827632724899
590,59239.583333333336,-11.841179241352023
591,59239.625,-11.733629926976192
592,59239.666666666664,-13.414826234964579
593,59239.708333333336,-16.492122738158287
594,59239.75,-19.278823618987843
595,59239.791666666664,-18.84837097649924
596,59239.833333333336,-22.586377395346176
597,59239.875,-23.79332960525082
598,59239.916666666664,-25.093846947100644
599,59239.958333333336,-23.356336387996578
600,59240.0,-20.755242780331628
601,59240.041666666664,-21.100417759244976
602,59240.083333333336,-21.73959767489825
603,59240.125,-19.452425913239153
604,59240.166666666664,-18.041671535603314
605,59240.208333333336,-18.90551136690985
606,59240.25,-17.074542975536986
607,59240.291666666664,-14.387199647424183
608,59240.333333333336,-13.044359969149554
609,59240.375,-12.6953086400745
610,59240.416666666664,-11.495181772982022
611,59240.458333333336,-11.174877353172832
612,59240.5,-10.275761451256585
613,59240.541666666664,-10.795450528253696
614,59240.583333333336,-12.559247353172822
615,59240.625,-12.754717073620753
616,59240.666666666664,-12.959477674898267
617,59240.708333333336,-11.750489605250806
618,59240.75,-11.409786150617862
619,59240.791666666664,-11.134257674898265
620,59240.833333333336,-10.002919884802822
621,59240.875,-10.1132007656324
622,59240.916666666664,-9.350563898539917
623,59240.958333333336,-6.439774025060018
624,59241.0,-2.5910850324096373
625,59241.041666666664,-1.2698302487016235
626,59241.083333333336,-0.3924137033345687
627,59241.125,-1.0602543467853707
628,59241.166666666664,-1.9504752697883418
629,59241.208333333336,-2.9107067940687443
630,59241.25,-2.902339605250802
631,59241.291666666664,-2.6485346263374936
632,59241.333333333336,-3.9590570314474007
633,59241.375,-3.1966642624386736
634,59241.416666666664,-1.5325459132391757
635,59241.458333333336,-0.3966150324096134
636,59241.5,-2.232005185441608
637,59241.541666666664,-2.3213852276149964
638,59241.583333333336,-4.572967632724897
639,59241.625,-4.311750849979148
640,59241.666666666664,-5.737603381609119
641,59241.708333333336,-6.818271857328739
642,59241.75,-9.63597329726241
643,59241.791666666664,-9.465344948062892
644,59241.833333333336,-11.860690765632398
645,59241.875,-10.591588402695805
646,59241.916666666664,-11.186263017710331
647,59241.958333333336,-9.335302136880813
648,59242.0,-9.349227031447384
649,59242.041666666664,-7.603185269788327
650,59242.083333333336,-7.242793423782501
651,59242.125,-9.015493297262424
652,59242.166666666664,-6.508686556690037
653,59242.208333333336,-4.600604473305481
654,59242.25,-5.842039003973298
655,59242.291666666664,-4.149865871065799
656,59242.333333333336,-2.089320849979117
657,59242.375,0.29825099602669525
658,59242.416666666664,1.5921312755787653
659,59242.458333333336,1.334557863119187
660,59242.5,1.246064128934222
661,59242.541666666664,1.2112594717463026
662,59242.583333333336,3.3753912334054235
663,59242.625,3.190189709125036
664,59242.666666666664,2.196077177494999
665,59242.708333333336,1.7956055266944873
666,59242.75,-3.31399578671909
667,59242.791666666664,-4.466711772982023
668,59242.833333333336,-4.208397564039615
669,59242.875,-7.712403661161204
670,59242.916666666664,-7.8048645841641076
671,59242.958333333336,-5.762752822505007
672,59243.0,-5.5535624586062795
673,59243.041666666664,-5.10310402506002
674,59243.083333333336,-5.507052094707433
675,59243.125,-3.909927200140828
676,59243.166666666664,-5.159641451256562
677,59243.208333333336,-4.327644304612022
678,59243.25,-2.337661298224589
679,59243.291666666664,-3.696589241352001
680,59243.333333333336,-1.1357455915137393
681,59243.375,-0.5788983605224303
682,59243.416666666664,-0.6735160662711337
683,59243.458333333336,1.2974260592866926
684,59243.5,3.634523485483328
685,59243.541666666664,3.851993849382154
686,59243.583333333336,5.615196254492048
687,59243.625,5.471551597304199
688,59243.666666666664,6.51730653404411
689,59243.708333333336,6.011399065674141
690,59243.75,7.216609582604917
691,59243.791666666664,5.972756254492083
692,59243.833333333336,5.873166618390883
693,59243.875,5.510215373662561
694,59243.916666666664,4.940142198581668
695,59243.958333333336,3.112950394749191
696,59244.0,2.17096983564511
697,59244.041666666664,3.2090697512983866
698,59244.083333333336,4.1642412755787745
699,59244.125,4.31087191902958
700,59244.166666666664,5.561475653214586
701,59244.208333333336,4.784149513919658
702,59244.25,5.508372926379252
703,59244.291666666664,7.091993121584551
704,59244.333333333336,8.184116212318713
705,59244.375,9.530183358963257
706,59244.416666666664,9.31343183468283
707,59244.458333333336,8.442705331489151
708,59244.5,7.406924492833014
709,59244.541666666664,8.147214408486263
710,59244.583333333336,7.551393121584567
711,59244.625,4.2802982270179655
712,59244.666666666664,2.247431597304228
713,59244.708333333336,1.6043664918707918
714,59244.75,-2.113780206528247
715,59244.791666666664,-2.477509647424199
716,59244.833333333336,-3.5736668784154517
717,59244.875,-5.129573144230449
718,59244.916666666664,-7.674410164354896
719,59244.958333333336,-6.14163836052245
720,59245.0,-4.455788724421211
721,59245.041666666664,-6.63872068128569
722,59245.083333333336,-2.6768877592450053
723,59245.125,-1.4542555915137427
724,59245.166666666664,-0.4465474796929243
725,59245.208333333336,0.15487717749499552
726,59245.25,2.262039862156996
727,59245.291666666664,-1.1754085979011393
728,59245.333333333336,0.40109159730423016
729,59245.375,0.25637754139376057
730,59245.416666666664,-1.1118317729820433
731,59245.458333333336,0.3237602682290799
732,59245.5,1.0119515129574665
733,59245.541666666664,-1.3297332972624076
734,59245.583333333336,-0.1391712138778871
735,59245.625,-1.7758129755370078
736,59245.666666666664,1.5824083800499693
737,59245.708333333336,2.0484843663128913
738,59245.75,2.2369709960266846
739,59245.791666666664,3.5384806321279143
740,59245.833333333336,2.9964010382000765
741,59245.875,5.1592040867608375
742,59245.916666666664,6.22482127557879
743,59245.958333333336,5.492335779734674
744,59246.0,8.395771919029585
745,59246.041666666664,10.861316491870753
746,59246.083333333336,11.036589988677065
747,59246.125,10.40129633883879
748,59246.166666666664,10.560572799859187
749,59246.208333333336,8.129588464396704
750,59246.25,7.718199582604939
751,59246.291666666664,2.7413107164746293
752,59246.333333333336,2.534536813596219
753,59246.375,-0.2850237455079423
754,59246.416666666664,-1.157042416432887
755,59246.458333333336,0.5087237228620438
756,59246.5,1.6214599043303792
757,59246.541666666664,1.4044523937869826
758,59246.583333333336,-0.18855692058883733
759,59246.625,-1.4860775218662639
760,59246.666666666664,-3.589644668510857
761,59246.708333333336,-3.374330417395072
762,59246.75,-4.401493228577152
763,59246.791666666664,-5.381037242314193
764,59246.833333333336,-7.055824626337454
765,59246.875,-6.954613703334587
766,59246.916666666664,-5.783837157967469
767,59246.958333333336,-6.37308984262944
768,59247.0,-3.226725591513741
769,59247.041666666664,-1.9919159132391542
770,59247.083333333336,0.8891536385153245
771,59247.125,1.1292099465036927
772,59247.166666666664,1.8600499886770763
773,59247.208333333336,2.666307177495014
