,mjd,res
0,59215.0,2.243290165000019
1,59215.041666666664,1.0924401649999993
2,59215.083333333336,0.9226701649999995
3,59215.125,-0.024559834999990926
4,59215.166666666664,0.3134201649999966
5,59215.208333333336,-0.48647983499998304
6,59215.25,-0.9442398349999905
7,59215.291666666664,0.020790164999993976
8,59215.333333333336,1.7530201650000095
9,59215.375,2.1897301650000145
10,59215.416666666664,2.5106501650000155
11,59215.458333333336,2.284400164999994
12,59215.5,1.182620165000003
13,59215.541666666664,2.7232401650000213
14,59215.583333333336,1.402930165000015
15,59215.625,1.2763401649999935
16,59215.666666666664,1.28660016500001
17,59215.708333333336,0.855410164999995
18,59215.75,1.7051101650000078
19,59215.791666666664,0.36320016499999497
20,59215.833333333336,2.2345301649999953
21,59215.875,1.8333801649999941
22,59215.916666666664,2.2207701650000047
23,59215.958333333336,2.1906801650000034
24,59216.0,2.3808301650000203
25,59216.041666666664,1.5428501650000044
26,59216.083333333336,0.1524001650000173
27,59216.125,-1.4221198349999895
28,59216.166666666664,-3.3882698349999885
29,59216.208333333336,-3.5315798350000023
30,59216.25,-3.5603598349999857
31,59216.291666666664,-3.962279835000004
32,59216.333333333336,-3.6004898349999905
33,59216.375,-3.2310198349999837
34,59216.416666666664,-4.290279835000007
35,59216.458333333336,-3.73891983499999
36,59216.5,-3.706629835000001
37,59216.541666666664,-4.231319834999994
38,59216.583333333336,-4.091339834999985
39,59216.625,-3.731499834999994
40,59216.666666666664,-3.800079834999991
41,59216.708333333336,-4.215199834999993
42,59216.75,-4.982079834999979
43,59216.791666666664,-5.614399835
44,59216.833333333336,-6.709779835000006
45,59216.875,-6.813869834999991
46,59216.916666666664,-6.558009834999979
47,59216.958333333336,-5.480309834999986
48,59217.0,-4.688319834999987
49,59217.041666666664,-4.416929834999991
50,59217.083333333336,-3.7720898350000027
51,59217.125,-3.629329834999993
52,59217.166666666664,-3.8515298349999796
53,59217.208333333336,-3.5475098349999996
54,59217.25,-3.5412898349999864
55,59217.291666666664,-3.668209834999999
56,59217.333333333336,-1.7982798349999882
57,59217.375,0.988040165000001
58,59217.416666666664,3.384830165000011
59,59217.458333333336,6.001550165000026
60,59217.5,7.206180165000035
61,59217.541666666664,8.167880164999985
62,59217.583333333336,7.652400165000017
63,59217.625,7.467470165000009
64,59217.666666666664,5.466620164999995
65,59217.708333333336,3.283300165000014
66,59217.75,2.7523501649999957
67,59217.791666666664,1.5687301650000052
68,59217.833333333336,0.973850165000016
69,59217.875,1.311860165000013
70,59217.916666666664,1.442840165000007
71,59217.958333333336,2.1666001650000055
72,59218.0,3.2697201649999954
73,59218.041666666664,3.8757401649999963
74,59218.083333333336,4.632240164999985
75,59218.125,4.439850164999996
76,59218.166666666664,3.7891301650000173
77,59218.208333333336,3.2189701650000018
78,59218.25,2.854220165000015
79,59218.291666666664,2.982910165000021
80,59218.333333333336,3.516060164999999
81,59218.375,5.155490165000003
82,59218.416666666664,4.0684201650000205
83,59218.458333333336,4.530430164999984
84,59218.5,4.499800165000011
85,59218.541666666664,4.813970165000001
86,59218.583333333336,4.4019201650000355
87,59218.625,2.3666701650000164
88,59218.666666666664,3.109650165000005
89,59218.708333333336,2.4635601650000183
90,59218.75,1.5147701650000158
91,59218.791666666664,0.985500165000019
92,59218.833333333336,1.703620165000018
93,59218.875,1.3146101650000048
94,59218.916666666664,0.5820001650000108
95,59218.958333333336,-0.9980098350000048
96,59219.0,-0.8567798349999975
97,59219.041666666664,-0.3159998349999853
98,59219.083333333336,-0.4249198349999972
99,59219.125,0.1705001650000213
100,59219.166666666664,-0.6319498350000003
101,59219.208333333336,-1.4828498349999961
102,59219.25,-1.3633998349999956
103,59219.291666666664,-1.507719834999989
104,59219.333333333336,-1.4386298350000004
105,59219.375,-1.174039835000002
106,59219.416666666664,-1.4946298349999836
107,59219.458333333336,-0.2430998349999811
108,59219.5,-0.431909834999999
109,59219.541666666664,0.4111701650000157
110,59219.583333333336,-1.643489834999997
111,59219.625,-1.7135898349999934
112,59219.666666666664,-1.4468398349999916
113,59219.708333333336,-1.7940298350000035
114,59219.75,-1.8909898349999992
115,59219.791666666664,-1.3644698349999942
116,59219.833333333336,-0.3450898349999818
117,59219.875,0.06330016500001534
118,59219.916666666664,0.8341701650000175
119,59219.958333333336,0.8176901650000161
120,59220.0,2.2592001649999816
121,59220.041666666664,2.234740165000005
122,59220.083333333336,2.584230165000008
123,59220.125,2.603350164999995
124,59220.166666666664,2.7304701649999856
125,59220.208333333336,2.1062601649999806
126,59220.25,3.1091001650000294
127,59220.291666666664,2.95270016500001
128,59220.333333333336,4.428870165000035
129,59220.375,4.5977501649999795
130,59220.416666666664,6.126830165000001
131,59220.458333333336,6.211790165000025
132,59220.5,6.310250165000014
133,59220.541666666664,4.699530164999999
134,59220.583333333336,4.056580165000014
135,59220.625,3.202270165000016
136,59220.666666666664,3.708500165000032
137,59220.708333333336,4.0894201650000355
138,59220.75,3.530280165000022
139,59220.791666666664,3.386450164999985
140,59220.833333333336,2.1434001650000027
