,mjd,res
0,59215.0,0.7875706875000006
1,59215.041666666664,0.9354210624999997
2,59215.083333333336,1.3884607500000001
3,59215.125,1.606138125000001
4,59215.166666666664,1.7154346875000002
5,59215.208333333336,1.8667323749999998
6,59215.25,1.8403691250000005
7,59215.291666666664,1.7680003749999997
8,59215.333333333336,1.2405093750000002
9,59215.375,1.2529253750000002
10,59215.416666666664,1.181010562500001
11,59215.458333333336,1.2451818125000003
12,59215.5,1.1862583124999997
13,59215.541666666664,1.2667247499999998
14,59215.583333333336,1.1987225000000006
15,59215.625,1.1041845000000006
16,59215.666666666664,1.1045680625000003
17,59215.708333333336,1.0418891875000007
18,59215.75,0.8241435624999998
19,59215.791666666664,0.784983875
20,59215.833333333336,0.5670128124999998
21,59215.875,0.4071223125000003
22,59215.916666666664,0.17589575000000046
23,59215.958333333336,0.007144000000000261
24,59216.0,-0.37731368749999916
25,59216.041666666664,-0.7361277499999996
26,59216.083333333336,-0.8074930624999999
27,59216.125,-0.8493886499999999
28,59216.166666666664,-0.9174676249999996
29,59216.208333333336,-1.1279730999999993
30,59216.25,-1.4329867624999997
31,59216.291666666664,-1.7404091249999993
32,59216.333333333336,-2.223628937499999
33,59216.375,-2.44482135
34,59216.416666666664,-2.6203351874999994
35,59216.458333333336,-2.9091596624999996
36,59216.5,-3.22062825
37,59216.541666666664,-3.360234437499999
38,59216.583333333336,-3.1844066249999994
39,59216.625,-2.7620102499999994
40,59216.666666666664,-2.382225975
41,59216.708333333336,-2.0811338624999998
42,59216.75,-1.8030444374999997
43,59216.791666666664,-1.8065855624999996
44,59216.833333333336,-1.8383084999999992
45,59216.875,-2.0705848
46,59216.916666666664,-2.418362062499999
47,59216.958333333336,-2.9321680249999993
48,59217.0,-3.528455062499999
49,59217.041666666664,-4.189529437499999
50,59217.083333333336,-4.721407387499999
51,59217.125,-5.18531825
52,59217.166666666664,-5.4956364375
53,59217.208333333336,-5.722153949999999
54,59217.25,-5.849122812499999
55,59217.291666666664,-6.0800712374999994
56,59217.333333333336,-6.192385249999999
57,59217.375,-6.1718668625
58,59217.416666666664,-6.194657337499999
59,59217.458333333336,-5.985644574999999
60,59217.5,-5.557317775
61,59217.541666666664,-5.211762449999999
62,59217.583333333336,-4.743970362499999
63,59217.625,-4.18335675
64,59217.666666666664,-3.7338652749999994
65,59217.708333333336,-3.1158261124999997
66,59217.75,-2.2833349999999992
67,59217.791666666664,-1.3680844499999996
68,59217.833333333336,-0.6615361249999996
69,59217.875,-0.18230349999999973
70,59217.916666666664,0.17173700000000025
71,59217.958333333336,0.3453766250000001
72,59218.0,0.34721687500000087
73,59218.041666666664,0.021013312500000936
74,59218.083333333336,-0.13633181249999993
75,59218.125,-0.25228049999999946
76,59218.166666666664,-0.40495137499999956
77,59218.208333333336,-0.49766662499999903
78,59218.25,-0.7588710374999996
79,59218.291666666664,-1.2612766874999997
80,59218.333333333336,-1.6338978124999999
81,59218.375,-1.902410249999999
82,59218.416666666664,-2.081809474999999
83,59218.458333333336,-2.1596056249999993
84,59218.5,-2.331915874999999
