,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
15,15.0,175.0,308.0,32.0,0.028043736499769878,13.0,0.02206297892491982,13.0,0.03415869058961759,0.024999675539718238,13.0,14.904217139469642
16,16.0,369.0,523.0,33.0,0.052833833965863164,5.0,0.04711856158046501,5.0,0.041971438865474296,0.02502723928153564,5.0,14.422587580706514
17,17.0,715.0,948.0,34.0,0.05626476103677547,5.0,0.05091684521844009,5.0,0.059281993884739495,0.022646915589939,5.0,14.9459759647292
18,18.0,272.0,478.0,35.0,0.09315589860308648,24.0,0.08792345902382781,24.0,0.09514321433133636,0.02577602413547459,24.0,14.492861922614573
19,19.0,610.0,715.0,36.0,0.15093319534883243,8.0,0.1064012198473403,8.0,0.1046097922418654,0.02329676351731528,8.0,14.960241257853873
20,20.0,433.0,440.0,37.0,0.054162995898389354,18.0,0.02419784887332721,18.0,0.03235563992603839,0.021962054817000556,18.0,14.493228603896197
21,21.0,175.0,180.0,38.0,0.15485727113350478,5.0,0.16214034342896966,5.0,0.17741338681890043,0.04111067011817155,5.0,14.900659595950206
22,22.0,715.0,813.0,38.0,0.022375712005748838,3.0,0.013024666810718344,3.0,0.013319026427999129,0.001917979275215166,3.0,14.9459759647292
23,23.0,97.0,385.0,38.0,0.011183495606828409,10.0,0.012193559701164425,10.0,0.015722602696199496,0.012100251382435498,10.0,14.205465286230798
24,24.0,715.0,950.0,39.0,0.12915269773555949,6.0,0.09842699912342479,6.0,0.10084530699616501,0.013310378156614877,6.0,14.945336142216078
25,25.0,610.0,950.0,40.0,0.01717946151190297,22.0,0.008707683042064929,22.0,0.01302510046823624,0.011297840330663668,22.0,14.153773170215231
26,26.0,262.0,721.0,41.0,0.11985643209658114,11.0,0.1200578797695524,11.0,0.12203927176105432,0.01789832798131296,11.0,14.681366400676016
27,27.0,440.0,983.0,41.0,0.2803808165558834,9.0,0.2694814967788002,9.0,0.26591547906368124,0.017331959794537898,9.0,14.193083032306976
28,28.0,526.0,545.0,41.0,0.013304897391397397,18.0,0.0169721535804932,18.0,0.02454080059922524,0.021510142686469,18.0,14.827421850562189
29,29.0,414.0,715.0,42.0,0.029850729439773183,10.0,0.009921270544931637,10.0,0.016545300087995863,0.016520508126699203,10.0,14.94776573829108
30,30.0,97.0,180.0,42.0,0.038755052531845635,37.0,0.04684852618510149,37.0,0.04324059332646473,0.01713055748346181,37.0,14.209228204541557
31,31.0,244.0,596.0,42.0,0.15519027545939945,36.0,0.17385882688500764,36.0,0.17321478822075453,0.03253758238415348,36.0,15.017942847658501
32,32.0,414.0,948.0,45.0,0.06630753445853266,11.0,0.08613598908508457,11.0,0.07847900473055702,0.02553407161333709,11.0,14.672546850646476
33,33.0,204.0,470.0,45.0,0.1259235299721979,3.0,0.15560533608307558,3.0,0.14266694949379458,0.023745877615122188,3.0,14.52251649996064
34,34.0,648.0,909.0,45.0,0.09004541719946069,7.0,0.08642234127979798,7.0,0.08503110349861233,0.01401614679780562,7.0,14.176365901917274
35,35.0,101.0,131.0,48.0,0.18560870295945975,56.0,0.17842709796571565,56.0,0.1788804789461811,0.01861352108410922,56.0,14.06527996341019
36,36.0,123.0,653.0,48.0,0.2488568404042768,32.0,0.2536277653802044,32.0,0.25320590862431097,0.01378372203687026,32.0,13.456232111990929
37,37.0,204.0,369.0,48.0,0.1719144045516927,11.0,0.1732824450610586,11.0,0.1685995757757725,0.030546002204716493,11.0,14.51925298033602
38,38.0,346.0,392.0,48.0,0.018652290395175797,33.0,0.016139256706908967,33.0,0.015738084685881844,0.009520398829115307,33.0,13.774576745979966
39,39.0,440.0,657.0,49.0,0.030277437856165434,13.0,0.04258866651543336,13.0,0.04079475014905562,0.024221843918983868,13.0,14.642362204447076
40,40.0,111.0,721.0,50.0,0.06707751634489512,1.0,0.005214378234123629,1.0,0.005214378234123629,0.0,1.0,14.952840103416955
41,41.0,470.0,489.0,50.0,0.09143979643110534,6.0,0.08445704661003361,6.0,0.08601744652576511,0.02670525102187072,6.0,14.42722953899872
42,42.0,551.0,958.0,50.0,0.014987269630914568,19.0,0.014498730556868011,19.0,0.015200070094424123,0.01033045389829539,19.0,14.072363979525448
43,44.0,141.0,648.0,51.0,0.03974753972642553,7.0,0.02708023511890012,7.0,0.0272873196494956,0.019037528172988125,7.0,14.287598966718145
44,45.0,217.0,478.0,51.0,0.12162298694968499,33.0,0.12104530350633702,33.0,0.11862158658375709,0.039762982598008964,33.0,14.583411364395293
45,46.0,414.0,950.0,52.0,0.14024041487497385,24.0,0.11320508486776859,24.0,0.11700413989639473,0.02482805331319298,24.0,14.674345478110766
46,47.0,621.0,944.0,52.0,0.05889089852392626,22.0,0.06753907341567356,22.0,0.07014846620500564,0.029786529033363287,22.0,14.394208399009454
47,48.0,654.0,657.0,52.0,0.019792410063969257,11.0,0.02205488691127222,11.0,0.028095976548394738,0.024170784350198444,11.0,14.661333997248043
48,49.0,950.0,963.0,54.0,0.06906670571780182,14.0,0.06084203797230092,14.0,0.0690183575239767,0.016526656623745858,14.0,14.462166242736266
49,50.0,109.0,478.0,54.0,0.025674413853771227,25.0,0.03386137285142787,25.0,0.044763610054399834,0.02531134931227765,25.0,14.863543480799528
50,51.0,414.0,824.0,54.0,0.1652156221655421,29.0,0.16861054582614265,29.0,0.16885827413332366,0.02524315316303411,29.0,14.675619896294034
51,52.0,244.0,558.0,54.0,0.01998828776026329,54.0,0.0313013896815022,54.0,0.029231288120629213,0.017365517350170875,54.0,14.809382363329156
52,53.0,257.0,523.0,55.0,0.07545945386700303,58.0,0.06482369369393925,58.0,0.06398798423921967,0.01811861819208164,58.0,14.145168775349408
53,54.0,715.0,824.0,56.0,0.14915303663749846,8.0,0.14644276034952775,8.0,0.14405058903864032,0.017383772864414098,8.0,14.960241257853873
54,55.0,392.0,527.0,57.0,0.22135534913552402,6.0,0.22131698065379446,6.0,0.21684656882028186,0.0135941892247865,6.0,13.790928942106268
55,56.0,97.0,175.0,58.0,0.20041625741273172,27.0,0.20755543426524525,27.0,0.2096696867701986,0.03721198867492346,27.0,14.915326810503448
56,57.0,596.0,913.0,58.0,0.17625571345051405,9.0,0.19252404531417966,9.0,0.19805189621648978,0.021158056112320058,9.0,15.049252168166676
57,58.0,433.0,657.0,59.0,0.018715667840748296,13.0,0.030882094056975617,13.0,0.03884907264692941,0.03695441752891933,13.0,14.658104755000965
58,59.0,648.0,907.0,59.0,0.03395358603669507,8.0,0.07614644842168072,8.0,0.07500454396752376,0.026409516797425734,8.0,14.653477017721102
59,60.0,657.0,669.0,60.0,0.1424215612328421,15.0,0.14813731755265813,15.0,0.14146592601210226,0.03659268477843699,15.0,14.661333997248043
60,61.0,159.0,653.0,60.0,0.12248269883643914,16.0,0.14956343476246836,16.0,0.144924988183733,0.026614412273663245,16.0,14.74047125854499
61,62.0,180.0,308.0,61.0,0.15036166267263074,16.0,0.14745402364069093,16.0,0.149763628505169,0.03192210558110604,16.0,14.551859447048063
62,63.0,414.0,813.0,63.0,0.02095805747854307,46.0,0.024765717527545306,46.0,0.03455022181605437,0.0263558640350154,46.0,14.90822597804478
63,64.0,414.0,963.0,64.0,0.07608529103083406,21.0,0.0738351872493972,21.0,0.06512579259147919,0.02555101537038751,21.0,14.675284390785713
64,65.0,123.0,907.0,64.0,0.05602209503874622,94.0,0.05344425608801462,94.0,0.05483785099711235,0.02719016690043691,94.0,14.675649351529245
65,66.0,204.0,523.0,65.0,0.11161097977516299,29.0,0.12825834343012588,29.0,0.12455167053002966,0.02240982275311656,29.0,14.515198984217363
66,67.0,123.0,141.0,65.0,0.14619007702827602,59.0,0.1507816753330058,59.0,0.1512242302174022,0.021972860789590497,59.0,14.285613557882655
67,68.0,721.0,909.0,66.0,0.12407265394252498,2.0,0.05838228744439622,2.0,0.05838228744439622,0.002552277513358625,2.0,14.721893306443299
68,69.0,175.0,385.0,67.0,0.1652000845031818,1.0,0.20510510496228562,1.0,0.20510510496228562,0.0,1.0,14.916865253559546
69,70.0,244.0,460.0,67.0,0.02052614007262754,21.0,0.03535962322572317,21.0,0.034279818000450255,0.02225863336759493,21.0,15.025975973640463
70,71.0,610.0,948.0,67.0,0.06605907927152632,14.0,0.05330588835405159,14.0,0.05767092588495475,0.01269906280599757,14.0,14.142714718528595
71,72.0,175.0,618.0,68.0,0.053618907400025506,1.0,0.11300496607970523,1.0,0.11300496607970523,0.0,1.0,14.909318632491397
72,73.0,64.0,97.0,70.0,0.19998357567520664,20.0,0.19104009366208885,20.0,0.18144649052294132,0.032658840821329464,20.0,14.988604666987555
73,74.0,813.0,963.0,70.0,0.07315362794107383,18.0,0.07298403278244336,18.0,0.06787163443141184,0.02166007617551645,18.0,14.92201034231124
74,75.0,433.0,983.0,70.0,0.23718711324808872,7.0,0.23789505111646214,7.0,0.24546905125876453,0.013758116353927914,7.0,14.496560606854691
75,76.0,64.0,550.0,71.0,0.021705515469095715,8.0,0.029491624723577914,8.0,0.03132847659504345,0.019270459705132425,8.0,14.987706206469804
76,77.0,385.0,658.0,71.0,0.00749628224238208,1.0,0.044657350085918424,1.0,0.044657350085918424,0.0,1.0,14.049892284668712
77,78.0,948.0,950.0,71.0,0.036184764344664444,5.0,0.05233252280587486,5.0,0.049940785170156585,0.00704763998069399,5.0,13.08272874186196
78,79.0,433.0,669.0,72.0,0.10954715274232374,22.0,0.12192144078968781,22.0,0.12540129312365111,0.02736346302502731,22.0,14.5251393528109
79,80.0,369.0,913.0,72.0,0.09338831915949797,3.0,0.012488819964133313,3.0,0.011173698269778024,0.002238837128141824,3.0,14.464970130365742
80,81.0,813.0,948.0,73.0,0.059032578216299925,7.0,0.0667182133471158,7.0,0.0666640178033772,0.02865838470360857,7.0,14.911494701147172
81,82.0,433.0,654.0,74.0,0.056688358365427405,16.0,0.04565676368677796,16.0,0.04875428858502573,0.023346677066132634,16.0,14.489925008359677
82,83.0,308.0,618.0,74.0,0.07001943532196186,3.0,0.06245155366323196,3.0,0.06376726058936437,0.011477082128234116,3.0,14.54806174201292
83,84.0,414.0,610.0,74.0,0.1398136319202532,39.0,0.12834834962499286,39.0,0.12789120412582605,0.03007529153340339,39.0,14.675284390785713
84,85.0,346.0,653.0,75.0,0.02764200265741401,12.0,0.017441938865000672,12.0,0.020672634492186148,0.009425303164962305,12.0,13.446997204656384
85,86.0,150.0,523.0,76.0,0.18718797512056984,38.0,0.17517803515543484,38.0,0.17602266117359308,0.009968452689735147,38.0,12.631751708543941
86,87.0,618.0,944.0,76.0,0.10593373897296843,1.0,0.10984060292780917,1.0,0.10984060292780917,0.0,1.0,14.136589808159188
87,88.0,468.0,526.0,77.0,0.0656945654570027,6.0,0.07096339607259416,6.0,0.07651840540871054,0.02252378604874746,6.0,14.797191261051395
88,89.0,526.0,538.0,77.0,0.0166561667671008,13.0,0.02657072466751309,13.0,0.024291617339555864,0.010903647907089904,13.0,14.825942713710855
89,90.0,201.0,470.0,78.0,0.02758212672497873,8.0,0.05322946122091832,8.0,0.0454549551953336,0.029777717419510876,8.0,14.834445121174566
90,91.0,97.0,111.0,78.0,0.18135253748054225,41.0,0.17275470487174616,41.0,0.17602944472100088,0.03687516189988558,41.0,14.929247254325253
91,92.0,308.0,621.0,80.0,0.013019912033701786,35.0,0.020258813253764885,35.0,0.023974277734634952,0.0195322986203882,35.0,14.54536175051129
92,93.0,97.0,262.0,80.0,0.27562409901620644,88.0,0.27984261290320767,88.0,0.28153139625362156,0.019038333122080517,88.0,14.21349551182929
93,94.0,109.0,272.0,80.0,0.07056893997179792,59.0,0.07128327902375275,59.0,0.07635336084904085,0.032129562550590775,59.0,14.858888559660397
94,95.0,558.0,596.0,80.0,0.147825710768279,15.0,0.16321794299133252,15.0,0.16559750971241424,0.0378649696786215,15.0,15.02612136204798
95,96.0,201.0,907.0,82.0,0.10798037443822572,37.0,0.12078275287855611,37.0,0.1149367596566997,0.035464274252512064,37.0,14.84513697410489
96,98.0,550.0,721.0,83.0,0.06438030315919985,6.0,0.0725543768432626,6.0,0.07166873203132162,0.0119346031500163,6.0,14.696206595131322
97,99.0,180.0,658.0,84.0,0.05850329088828765,2.0,0.05101909583575015,2.0,0.05101909583575015,0.008709519893994155,2.0,13.448688176751595
98,100.0,715.0,963.0,84.0,0.0825611351852178,3.0,0.011934991721123112,3.0,0.023218095471351674,0.0164304587537231,3.0,14.949742315152497
99,101.0,262.0,550.0,84.0,0.058816344219383865,39.0,0.06060421222854018,39.0,0.06192793466873125,0.025314085640685394,39.0,14.339305370456456
100,102.0,648.0,721.0,84.0,0.01361759196135548,8.0,0.030832718048056762,8.0,0.03107459859490702,0.013110887358635788,8.0,14.669517612234305
101,103.0,131.0,217.0,84.0,0.15375801653669185,99.0,0.15448215148566646,99.0,0.15757051281966294,0.03166398183101219,99.0,14.589100823887764
102,104.0,123.0,648.0,85.0,0.1100338166851067,19.0,0.12928172875586874,19.0,0.12971970022092635,0.01815699493099791,19.0,14.161795255942046
103,105.0,141.0,201.0,85.0,0.014805824357464914,27.0,0.04470149745900187,27.0,0.04554148509335201,0.03448190102171182,27.0,14.85231033689292
104,106.0,175.0,621.0,85.0,0.034211638459117566,12.0,0.02020444621482209,12.0,0.025952459474037088,0.018712977466856327,12.0,14.907203649206071
105,107.0,523.0,596.0,85.0,0.08870804862200465,13.0,0.08732509817640377,13.0,0.1030383330568923,0.036082003975015056,13.0,15.02612136204798
106,108.0,201.0,489.0,86.0,0.12220175281864698,5.0,0.1430190705525387,5.0,0.13024210738139175,0.026840590717210896,5.0,14.818080818139308
107,109.0,257.0,369.0,86.0,0.12756926254227974,8.0,0.09255238788469544,8.0,0.1049133388452983,0.029189972802444904,8.0,14.424146683183082
108,110.0,123.0,159.0,87.0,0.12015053558797284,80.0,0.10335365213283243,80.0,0.10925752572994052,0.034070445736310066,80.0,14.73696404398402
109,111.0,657.0,983.0,87.0,0.2810075157193701,6.0,0.2384863644980424,6.0,0.2410353280414297,0.01910222354224406,6.0,14.624343261378865
110,112.0,460.0,958.0,88.0,0.02003678867189862,2.0,0.004296693358143422,2.0,0.004296693358143422,0.0036798205880748114,2.0,15.05972393745206
111,113.0,440.0,654.0,89.0,0.018247184098600933,16.0,0.016508240488180448,16.0,0.016316421726849994,0.010911653948957696,16.0,14.220673775269354
112,114.0,369.0,470.0,89.0,0.01951233888992121,3.0,0.010609478677798378,3.0,0.022469198702628052,0.02332852554452001,3.0,14.450988747688177
113,115.0,551.0,913.0,89.0,0.013939343581110819,35.0,0.023344170291913713,35.0,0.022951080603436175,0.01174094699106482,35.0,13.80329741646294
114,116.0,610.0,824.0,90.0,0.035456692103569054,25.0,0.04222277646464967,25.0,0.040173088169626184,0.014251681935147295,25.0,14.151340104608355
115,117.0,97.0,308.0,90.0,0.18045282462484025,61.0,0.1996290585027669,61.0,0.19850782518923255,0.02467024496786987,61.0,14.54668063732441
116,118.0,108.0,201.0,91.0,0.025597666961954424,16.0,0.0292458730160865,16.0,0.03151149383231777,0.025881531746204948,16.0,14.793302315966866
117,119.0,824.0,950.0,91.0,0.03353590241306037,14.0,0.04064535085643772,14.0,0.041096499621214456,0.005474240514301138,14.0,13.098638473445053
118,120.0,440.0,669.0,91.0,0.1452168244573162,19.0,0.16904256839389298,19.0,0.16483968088242465,0.012948362968133799,19.0,14.219309387832128
119,121.0,558.0,610.0,92.0,0.26384692942122356,24.0,0.25167744535712355,24.0,0.2478400820516856,0.02190685742574046,24.0,14.151241472489733
120,122.0,308.0,385.0,92.0,0.16042940693514574,5.0,0.18200807070003577,5.0,0.1891489411735531,0.010711969185083775,5.0,14.536802918396727
121,123.0,204.0,489.0,93.0,0.04722013196736263,1.0,0.0982413419302155,1.0,0.0982413419302155,0.0,1.0,14.541117842275458
122,124.0,308.0,619.0,94.0,0.3223946299136333,16.0,0.3101947532904141,16.0,0.31242658934420986,0.022795183500789767,16.0,14.540349551563244
123,125.0,118.0,217.0,94.0,0.03421051105480721,15.0,0.04162311177968725,15.0,0.03807521799760956,0.03241317464774514,15.0,14.999311874534811
124,126.0,346.0,527.0,94.0,0.23001373032016392,4.0,0.21298834526937327,4.0,0.21456366084215883,0.011707769853782957,4.0,13.338793797601358
125,127.0,813.0,824.0,94.0,0.1823379647662584,27.0,0.17759186508007296,27.0,0.18216871411110946,0.02255177105829926,27.0,14.9094356260776
126,128.0,526.0,550.0,94.0,0.05112019889165431,16.0,0.03600297361831828,16.0,0.045102770639776524,0.03756361482353539,16.0,14.825992229841987
127,129.0,610.0,963.0,95.0,0.07396389946502424,20.0,0.07379648349119705,20.0,0.07839169929844499,0.026795861702983943,20.0,14.459785422069302
128,130.0,64.0,538.0,95.0,0.015515664197883083,5.0,0.0696141917623514,5.0,0.056642752221464934,0.028696280001394864,5.0,14.977185396028904
129,131.0,244.0,913.0,96.0,0.03143504990458279,50.0,0.022872492014834656,50.0,0.026483609822424904,0.016213476474736203,50.0,14.81833467498612
130,132.0,523.0,913.0,96.0,0.10151999424619262,29.0,0.09918577919841098,29.0,0.09781318570241639,0.010971252453637618,29.0,12.807867605627814
131,133.0,159.0,346.0,96.0,0.10552033398229987,33.0,0.11384707638136327,33.0,0.11801950311270167,0.024990714727849465,33.0,14.737795375579008
132,134.0,101.0,159.0,96.0,0.0670621762625716,34.0,0.0774008531148418,34.0,0.08016266988102635,0.0268154612096751,34.0,14.740757336144874
133,135.0,538.0,618.0,96.0,0.038350066615498335,2.0,0.004879524013449377,2.0,0.004879524013449377,0.0016415875800861457,2.0,13.302084872916042
134,136.0,460.0,558.0,96.0,0.014286991403167804,7.0,0.049016471217212754,7.0,0.04704765371694058,0.022802862234590607,7.0,15.025975973640463
135,137.0,141.0,909.0,97.0,0.03963384045127505,30.0,0.05864498799962359,30.0,0.06079803979931775,0.021567017422825192,30.0,14.27299901467963
136,138.0,118.0,478.0,98.0,0.08910686538139956,2.0,0.09020918590416294,2.0,0.09020918590416294,0.031248068597923506,2.0,14.985319155339088
137,139.0,204.0,257.0,99.0,0.03903725396450497,23.0,0.05103244949297192,23.0,0.05287442676809878,0.029895128143224137,23.0,14.512342758316825
138,140.0,468.0,550.0,99.0,0.05147966101311674,4.0,0.041028777473884226,4.0,0.044789566144911586,0.015962597263875177,4.0,14.320633816335153
139,141.0,111.0,550.0,100.0,0.038063749338646424,20.0,0.04994996590502776,20.0,0.04896950620026299,0.0327663349511835,20.0,14.930062885174003
140,142.0,97.0,618.0,100.0,0.24426451330225163,3.0,0.27125958262964467,3.0,0.2774667793303897,0.008969354342589756,3.0,14.209651599366568
141,143.0,131.0,478.0,100.0,0.02566022921108768,35.0,0.031889582442982345,35.0,0.03683120206220702,0.025875702598347084,35.0,14.496100135882656
142,144.0,150.0,204.0,101.0,0.07727691072369236,18.0,0.05727432111999242,18.0,0.0512655849071174,0.025379960884397656,18.0,14.51364544583208
143,145.0,538.0,545.0,102.0,0.012903623020498856,19.0,0.021957867084623217,19.0,0.02418276563302223,0.013732358545307901,19.0,13.83574132242735
144,146.0,131.0,272.0,102.0,0.11746157922966027,83.0,0.12823158107942234,83.0,0.1287694976918784,0.025275866182011046,83.0,14.068434814924371
145,147.0,468.0,538.0,102.0,0.08558657489646393,7.0,0.07110170454255105,7.0,0.07516154507717587,0.011259785487360386,7.0,13.214101218098582
146,148.0,109.0,217.0,102.0,0.09694556764552864,65.0,0.11824400896952447,65.0,0.11279118370884728,0.039521057299578305,65.0,14.863543480799528
147,149.0,150.0,369.0,103.0,0.22436660457162105,9.0,0.2137652858600223,9.0,0.2191639379611067,0.021945137183666585,9.0,14.422587580706514
148,152.0,108.0,150.0,103.0,0.20069699687940634,21.0,0.21994598017414013,21.0,0.22082982585186967,0.009225511452922398,21.0,12.79108487748857
149,155.0,108.0,385.0,104.0,0.18315962669452723,9.0,0.1762707222569162,9.0,0.17215932053378483,0.0161478030210173,9.0,14.053496144731096
150,156.0,907.0,909.0,105.0,0.14455572321586097,40.0,0.14815888421389012,40.0,0.15046906811322086,0.025493071205654874,40.0,14.673415052195903
151,157.0,460.0,596.0,105.0,0.12496253981839356,2.0,0.09326224892504875,2.0,0.09326224892504875,0.015823232110401264,2.0,15.03897109968814
152,158.0,262.0,909.0,105.0,0.03308604316967667,34.0,0.05196889667922555,34.0,0.05052354769644009,0.013705865190580268,34.0,13.536398099512445
153,159.0,948.0,963.0,105.0,0.0446601696247253,4.0,0.030941403784902732,4.0,0.030795740858753362,0.015232947695506604,4.0,14.472087497972563
154,160.0,118.0,272.0,107.0,0.007203356914060599,2.0,0.03323220360435197,2.0,0.03323220360435197,0.0118240407187864,2.0,14.98573563734471
155,161.0,108.0,111.0,108.0,0.02853596340653297,6.0,0.024115959852211155,6.0,0.03077990946524108,0.016681168476221437,6.0,14.937399581234413
156,162.0,468.0,909.0,108.0,0.09622929834737715,8.0,0.05893239785762994,8.0,0.06346697611608487,0.00955502372800559,8.0,13.21361500416652
157,163.0,204.0,913.0,109.0,0.23285705738060258,33.0,0.2149380820775555,33.0,0.21463693709518725,0.023644163778555563,33.0,14.51801896449556
158,165.0,201.0,204.0,109.0,0.1523334033909549,35.0,0.16253940255463917,35.0,0.1596335121140375,0.03512375625227844,35.0,14.840148303840902
159,166.0,262.0,385.0,109.0,0.26394183587002384,4.0,0.2612183738403928,4.0,0.26621823774480724,0.019464845577152185,4.0,14.050797101204726
160,167.0,262.0,538.0,109.0,0.04916249144005036,17.0,0.03802552139168469,17.0,0.038876803329528524,0.010779668837656704,17.0,13.536707060167563
161,168.0,244.0,958.0,110.0,0.04004444351995673,26.0,0.02628509543589086,26.0,0.029276459408760155,0.01864739216698566,26.0,14.81931385339998
162,169.0,97.0,658.0,110.0,0.019949264825728008,15.0,0.01706993013731406,15.0,0.017899203400446713,0.014314458294157542,15.0,14.211737620997845
163,170.0,111.0,909.0,110.0,0.05535388076118153,23.0,0.06112580603234363,23.0,0.06031672453070251,0.02155677164468479,23.0,14.939940339242405
164,171.0,131.0,669.0,110.0,0.16719275822244306,32.0,0.18768437711014485,32.0,0.18419097396680317,0.02295333095397167,32.0,14.13974506639335
165,172.0,558.0,715.0,110.0,0.12163133105833168,5.0,0.14964467474009702,5.0,0.12817917630527056,0.03186147704377859,5.0,14.9459759647292
166,173.0,109.0,913.0,111.0,0.06855136012914542,27.0,0.08250612429236881,27.0,0.0766810916319872,0.028839132436532827,27.0,14.84655498560132
167,174.0,101.0,489.0,111.0,0.032635833999693276,6.0,0.037243290039526755,6.0,0.03855364422060514,0.01572160778918554,6.0,14.433839056796309
168,175.0,470.0,523.0,111.0,0.02252723229522502,10.0,0.010258063227520431,10.0,0.01374831043380773,0.011130900541807957,10.0,14.006466220168422
169,176.0,64.0,180.0,112.0,0.11435008153439874,5.0,0.09645887598952463,5.0,0.10513672255491997,0.024988428963114054,5.0,14.988604666987555
170,177.0,111.0,648.0,112.0,0.01444162301546914,4.0,0.014962940395033542,4.0,0.014951560018413801,0.00598665607692205,4.0,14.94171501167495
171,178.0,653.0,907.0,113.0,0.18582328176001273,12.0,0.19803606858856693,12.0,0.2023126705367999,0.026012933620955938,12.0,14.673690540750577
172,179.0,262.0,648.0,114.0,0.1145206713043887,14.0,0.14114909220166183,14.0,0.1377740952564094,0.016091015524604416,14.0,14.165547534834964
173,180.0,141.0,653.0,114.0,0.10319478126950177,12.0,0.09265123623142024,12.0,0.09495014368924852,0.024548134401123224,12.0,14.289040684674326
174,181.0,108.0,658.0,114.0,0.21683206619958106,8.0,0.21033854272050956,8.0,0.20852570678155824,0.013603033099989748,8.0,12.785129664116797
175,182.0,118.0,489.0,114.0,0.02688356629962385,1.0,0.030893359193061798,1.0,0.030893359193061798,0.0,1.0,15.012299020780508
176,183.0,109.0,489.0,114.0,0.10185581107494102,8.0,0.06326748505889324,8.0,0.0696023151139542,0.03074197399387282,8.0,14.858067694945976
177,184.0,551.0,596.0,114.0,0.177222227458385,6.0,0.16394031559148825,6.0,0.17476162017613195,0.044989619629026895,6.0,15.006195625804505
178,185.0,150.0,658.0,115.0,0.01859472373986204,16.0,0.014832463058242595,16.0,0.016454944821595596,0.009100132474252462,16.0,12.729781685762104
179,186.0,392.0,653.0,115.0,0.0278803892277395,15.0,0.02006194444455467,15.0,0.022185419664869716,0.012274896639708557,15.0,13.790927521324118
180,187.0,478.0,489.0,116.0,0.12125934584662978,7.0,0.11604192484280951,7.0,0.11454017837289727,0.02768033149898807,7.0,14.48333286262302
181,188.0,619.0,621.0,116.0,0.3252435211667404,17.0,0.32571103129614265,17.0,0.3217546487776808,0.021361891638311526,17.0,14.39467855135688
182,190.0,538.0,621.0,116.0,0.05311422395683607,15.0,0.03346924496076298,15.0,0.03948425525785192,0.017131011818044408,15.0,14.403059315760917
183,191.0,64.0,175.0,117.0,0.05275982517001232,4.0,0.053548035179582065,4.0,0.06447798841184493,0.05268612603078682,4.0,14.993536638640114
184,192.0,64.0,909.0,117.0,0.03003317398562544,11.0,0.03972540772212163,11.0,0.04456857407346329,0.01660875561640646,11.0,14.993647950808793
185,193.0,97.0,550.0,117.0,0.22119998641742633,38.0,0.2205073037364027,38.0,0.21865971010973423,0.02470721883112117,38.0,14.3298946402047
186,194.0,558.0,813.0,117.0,0.13585141824088254,28.0,0.10371815075405699,28.0,0.10376598077276286,0.03669604265588673,28.0,14.9083846148217
