,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,z,2023112900603,2023-11-30 07:32:30.102009088,14.155732378071114,14.98030597947288,0.0036244220797447,0.0051524760723763,14.122905080937594,14.976156557300602,0.0046897177012753,0.0076819370328702,y,2023112900604,2023-11-30 07:33:18.040494080,14.093855840596913,14.926770064934926,0.0067533359066283,0.0098390710479021,14.108660255153495,14.953638091691095,0.0113929266640804,0.0187988836956633,47.938484,1.0193063685964214,1.0188148976154852,2845.506443934048,1842.587001715016,3884.99387048727,2697.239025174453,2835.9645141365027,1843.738485337086,3875.290365501899,2698.200711382455,-0.8245736014017648,0.0062995591185853,-0.8532514763630079,0.009000311588752774,-0.8329142243380137,0.011933769938850858,-0.8449778365376002,0.021981738015366063,0.061876537474201854,0.007664462230313095,0.01424482578409858,0.0123203989420298,0.05353591453795303,0.011106544411385371,0.022518465609506322,0.020307884793352014,0.00834062293624882,0.013494417736307544,0.008273639825407741,0.023752945393589128,14.98030597947288,14.926770064934926,14.976156557300602,14.953638091691095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,z,2024031400199,2024-03-15 04:36:26.342001920,14.200396733678538,15.100996809982748,0.0038793559323212,0.0054013616979674,14.142188648149943,14.993626126014952,0.0047948152158784,0.0079371440819345,y,2024031400200,2024-03-15 04:37:14.073501952,14.057934871250916,14.922758567546715,0.0073925946914573,0.0104882206807013,14.091835967861764,14.966910588887137,0.0117194928906474,0.020031553262593,47.7315,1.3251800521978492,1.3284035478635,2858.022383545949,1795.9390947910608,3897.1005204891326,2651.110805284483,2846.340312417324,1795.0411234566411,3885.44298851714,2650.1938156024285,-0.9006000763042099,0.006650121099792467,-0.8514374778650087,0.009272998928707308,-0.8648236962957991,0.012831727448759699,-0.875074621025373,0.023207965006136044,0.1424618624276217,0.00834864412475453,0.05035268028817974,0.012662415510808116,0.17823824243603248,0.011797350602544613,0.02671553712781538,0.021546725558411146,0.03577638000841077,0.014452589386028999,0.02363714316036436,0.02499196168486664,15.100996809982748,14.922758567546715,14.993626126014952,14.966910588887137,3121.0,2024-03-15 05:24:36.211006237+00:00,2024031400247.0,-64.0,2.0,1136.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.12607632139625424,187.10270954096,0.0,-124.58035480923299,105.78023204799213,877.2652303285182,619.6434547793207,18.869048466628072,60.16021637190617,4.923119438873688,1.117712314954241,7.010497910886793,0.0,2.07326691828503,3.1.0,2.0,,60.0,2.07326691828503,-87.4715268782969,-123.39214868138947,18.4249992370605,742.85,3.57500004768372,empty,-54.46802518808198,-417.7141592624414,19.265230328518257,520.0,1656.0,858.0,903.0,1136.0,45.0,2.0,11333.333333333334,1.0,0.726194007698867,0.0002674843938191406,1.0,0.0,0.0,0.0,0.0013296325979097927,0.00022730835592267297,1.6093326822005762,0.0,276.19864396140304,1.1199258521098638,2.098576458989845,0.008125146652660897,1.0,0.0,1.0,0.0,187.06825041372352,0.0035215133865920847,0.5404496810920774,0.017309929110719855,-0.39799200855782507,0.0,0.13194064163524308,0.0,986.3368228466037,0.0,567.5195557099653,0.0,-0.01927993798540321,0.0,-0.1577895791573308,0.0003012671561327209,-0.07326319340090315,0.0006678375551577298,0.9502525808539056,0.0016890981876266477,3.74378980000555,0.0014732687183299379,-1.65981908706688,0.0032081495988227045,0.6837630122461805,0.008384483309901289,2.148985901734849,0.0006428228425450175,-0.40410056912820624,0.0013811171515629615,-0.04036540173176392,0.0035710094764404504,11333.333333333369,0.0,986.3368228466037,0.0,567.5195557099653,0.0,-0.01927993798540321,0.0,0.8672249128185604,0.06871350242135801,-2.42589736673667,0.22561544686524249,-2.746714674993305,0.1831425850306635,4.11603997247078,0.008929236235268883,0.0,0.0,0.0,0.0,2.0668245759113613,0.003504523715424108,0.0,0.0,0.0,0.0,11333.333333333369,0.0,986.3368228466037,0.0,567.5195557099653,0.0,-0.01927993798540321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80195923184196,0.0,0.0,0.0,0.0,0.0,2.174644652809531,0.0,0.0,0.0,0.0,0.0,11333.333333333369,0.0,0.7294356185248085,0.0006946842563337739,0.0,0.0,0.0023773003353126107,0.0005699380907139847,3.0,0.0,305.8188153298477,5.533517576783267,2.1581170563888836,0.02844936325048658,1.9455308363354624,0.0424410543177904,186.84607227414014,0.007692102597162474,1.117712314954241,0.0,0.0,0.0,2024-03-15 05:24:36.211006237+00:00,2889.869004,2889.869004
2,z,2024032100211,2024-03-22 04:04:39.758503936,14.293389847507338,15.543109201712602,0.0036068692168819,0.0050556454522938,14.133026734734033,14.990832174452384,0.0042738839122382,0.0083296082205918,y,2024032100212,2024-03-22 04:05:27.501996032,14.097510581563428,14.973067414383683,0.0064917818152704,0.0095810060854103,14.055664812839655,14.91042187944525,0.0097194085429552,0.019830781171809,47.743492,1.3080590972269075,1.3111489962558551,2343.2870055028907,2205.905074265009,3382.1193696136597,3061.240571788893,2333.718493126888,2205.1103965229554,3372.306126610279,3060.3790965751523,-1.2497193542052631,0.006210399060204524,-0.8578054397183514,0.009362075453863796,-0.875556832820255,0.011573197861686486,-0.854757066605595,0.02208453722198056,0.19587926594391014,0.007426488853069511,0.07736192189437752,0.010617579108259992,0.5700417873289183,0.010833061827016781,0.08041029500713393,0.021509120274728226,0.37416252138500816,0.013134228764291182,0.0030483731127564084,0.023986980658533993,15.543109201712602,14.973067414383683,14.990832174452384,14.91042187944525,3145.0,2024-03-22 03:05:11.505497581+00:00,2024032100154.0,-64.0,2.0,1137.0,3.0,True,HD38666,0.000364,holo4_003,0.16822488719189083,180.0,0.0,107.82852564138288,89.97352843616665,865.7065864893898,507.1250537007472,1.5853877236425182,186.07829755069127,3.8998522823978856,-2.0,635.8216158787609,0.0,1.8701749208297,3.1.0,2.0,,30.0,1.8701749208297,-32.3138488202994,68.85942097097323,15.3249998092651,745.4,17.0499992370605,empty,72.41568141554399,-419.02647156383335,16.70658648938982,515.0,1652.0,849.0,894.0,1137.0,45.0,2.0,22666.666666666668,1.0,0.8070891721204668,0.00013705971954625028,1.0,0.0,0.0,0.0,0.04750180063345465,8.658345035721384e-05,3.0,0.0,45.463841416541314,0.8585810891538536,0.03503043196953488,0.0026774185420409685,1.0,0.0,1.0,0.0,181.99734244912526,0.0014941071656971202,1.983333825423928,0.004175892362787453,-3.8224846409276947,0.0,0.21756912408347048,0.0,985.0535368850112,0.0,568.0179688453067,0.0,-0.018876179986312164,0.0,-0.16496849981549122,0.0001663181509324543,-0.4370047161840114,0.0003933012674964224,0.9094849300466127,0.0007870602384876774,3.269007335064988,0.0007665867241755476,-1.7746074350006675,0.0011434736263253586,-2.1216816923897746,0.0029023570647520444,2.4472611358576906,0.00040900143026805283,-0.8317779015974454,0.0005369442208689295,-1.2375239514018082,0.0013710399802310238,22666.666666666784,0.0,985.0535368850112,0.0,568.0179688453067,0.0,-0.018876179986312164,0.0,-0.684773363546115,0.006251793751660023,-3.1163860401784786,0.021157586987397864,-1.593918601501376,0.017412368276694797,3.3822317015346184,0.0016083745596285268,0.0,0.0,0.0,0.0,2.475658314730054,0.001016756837209082,0.0,0.0,0.0,0.0,22666.666666666784,0.0,985.0535368850112,0.0,568.0179688453067,0.0,-0.018876179986312164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087317683705209,0.0,0.0,0.0,0.0,0.0,2.9523050414414365,0.0,0.0,0.0,0.0,0.0,22666.666666666784,0.0,0.971916420059526,0.4584081629278546,0.0,0.0,0.1,0.0,2.928879149337126,24.163156725324534,336.2021809302526,5082.687912994221,6.05874418829679e-05,0.4713044299289085,3.032420671746963,0.7029969699195192,180.1109947393531,0.025035457547859487,-2.0,0.0,0.0,0.0,2024-03-22 03:05:11.505497581+00:00,3568.253007,-3568.253007
3,z,2024040200494,2024-04-03 03:41:33.069001984,14.153822632366342,15.044553660071804,0.0035613527507101,0.0052080875526605,14.144869621797888,15.048313398978546,0.0044822930762492,0.0086363307333,y,2024040200491,2024-04-03 03:38:26.387995904,14.122451105488622,15.020462685330171,0.0078887618727096,0.0110094307628484,14.135810260545362,15.009966162565629,0.0113971706360478,0.0210569975494491,-186.681007,1.4130923582932895,1.3983542463295304,1755.750112917044,1848.080466420132,2794.1805991261203,2703.645806445235,2304.4366147275714,1840.600129975084,3343.067301151432,2695.927408814164,-0.8907310277054616,0.006309311323050055,-0.9034437771806587,0.009730218895602176,-0.8980115798415493,0.013544007147305755,-0.8741559020202665,0.023943530322504566,0.03137152687772016,0.008655391227397355,0.009059361252525377,0.012246895513908073,0.024090974741632465,0.01217915192770539,0.038347236412917596,0.02275924766622235,0.007280552136087692,0.014941470442276993,0.02928787516039222,0.025845111802060932,15.044553660071804,15.020462685330171,15.048313398978546,15.009966162565629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,z,2024040200516,2024-04-03 03:59:22.211507968,14.142869435366068,15.006466264014076,0.0035985807705048,0.0052507707601694,14.119207213961715,15.013309948343224,0.0046414201883861,0.0086020943170969,y,2024040200513,2024-04-03 03:56:11.105507072,14.037969051847002,14.915936804502742,0.0066104254506828,0.0101000979990212,14.02597731407218,14.878668195257774,0.0111896514729481,0.0213542495243527,-191.106001,1.5084897102192063,1.4903900886631216,605.5104327246185,1850.376520073988,1643.704405030188,2706.3993593581204,1156.0321160691838,1842.1314599720693,2194.3287195597923,2697.980303659354,-0.8635968286480082,0.006365561808489244,-0.8941027343815087,0.00977439553145814,-0.8779677526557403,0.012071027471962233,-0.8526908811855929,0.02410834446481896,0.10490038351906605,0.007526453892829067,0.09322989988953445,0.012114086075771776,0.09052945951133395,0.011383434155195962,0.13464175308545023,0.023021728853162792,0.0143709240077321,0.013646614282178705,0.04141185319591578,0.026014439852507988,15.006466264014076,14.915936804502742,15.013309948343224,14.878668195257774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,z,2024040500203,2024-04-06 03:46:22.527503872,14.11443044995796,14.974553620171916,0.0037719648829026,0.0053364769407341,14.1335279291564,14.998811887413892,0.0042720937656956,0.0085963929385337,y,2024040500204,2024-04-06 03:47:11.230508032,14.011931083218403,14.885521048772306,0.0068805372441822,0.0103679144001737,14.031256077564574,14.886445386525116,0.0099235310668872,0.0211235827913798,48.703004,1.5016527361952388,1.506404920593257,908.5122638548607,2060.9360156580183,1946.5982640199,2916.9406116887285,898.9682014827897,2059.7813742378426,1937.2320984124865,2915.8091634130296,-0.8601231702139565,0.006534960230700506,-0.8652839582574909,0.009599414393418344,-0.8735899655539026,0.012443289025732206,-0.8551893089605418,0.023338427941482096,0.10249936673955595,0.007846624232523742,0.10227185159182639,0.010804038780862026,0.08903257139960985,0.011660687593290371,0.11236650088877553,0.02280578263287513,0.013466795339946103,0.014054933190689482,0.010094649296949143,0.02523551020836154,14.974553620171916,14.885521048772306,14.998811887413892,14.886445386525116,3301.0,2024-04-06 04:11:09.634996936+00:00,2024040500227.0,-64.0,2.0,1136.0,3.0,True,HD185975,-6.5e-05,holo4_003,0.13110714232734214,187.05375191920453,0.0,-121.32674520860611,102.95935950230691,879.4523702085625,619.6434547793207,2.8691285034333998,57.89346442804993,6.717152258789891,1.069624861628211,7.951110497614556,0.0,2.06536899705229,3.1.0,2.0,,60.0,2.06536899705229,-87.4728999776437,-120.09228311103948,11.3999996185303,745.4,16.3500003814697,empty,-57.67811817713698,-417.26799526182265,19.452370208562428,517.0,1653.0,860.0,905.0,1136.0,45.0,2.0,11333.333333333334,1.0,0.6990702453116852,0.0004539469600175583,1.0,0.0,0.0,0.0,0.0,0.00038939903717366694,0.9261917391342644,0.0,278.93296181196206,1.152284794646812,2.949815042130357,0.00957130097490678,1.0,0.0,1.0,0.0,186.93178429190542,0.0035110979664311594,1.109133314018798,0.01649741053330313,-0.0262612040934744,0.0,0.13064826794561246,0.0,985.8421316057191,0.0,567.5209143984194,0.0,-0.020607577238757967,0.0,-0.11097768624056534,0.000377035726296575,0.008930083065850048,0.0009092799988326508,0.8440525621278732,0.0022175855785340755,5.772042611716697,0.0025731113099866382,-1.8596617742428536,0.0058358398654841945,0.6458311730527273,0.01527247409719554,2.5414669106676544,0.0010438608547025281,-0.3457423597260336,0.0023922781013506035,-0.10306252794425091,0.00618129123894472,11333.33333333337,0.0,985.8421316057191,0.0,567.5209143984194,0.0,-0.020607577238757967,0.0,0.10068886231928484,0.07981635341556972,-3.3276423096532417,0.26784806710844133,-3.1633993202115414,0.22154399685404225,7.921027853204606,0.030288028342086968,0.0,0.0,0.0,0.0,3.103902338856837,0.013706027925672586,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.8421316057191,0.0,567.5209143984194,0.0,-0.020607577238757967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.843118280703825,0.0,0.0,0.0,0.0,0.0,2.565990424221066,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.7152423915341858,0.00045160273511235413,0.0,0.0,0.0,0.0,0.0,0.0,289.3224132352297,5.477706610605446,3.3214240690258827,0.029030204167757676,1.9322497255373488,0.033415414137818504,186.72676501673433,0.0048792349808738185,1.069624861628211,0.0,0.0,0.0,2024-04-06 04:11:09.634996936+00:00,1487.107493,1487.107493
