,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,P [hPa],P [hPa]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,z,2023112900595,2023-11-30 07:24:53.671993088,13.9751326974469,14.540597852569434,0.0034424851247243,0.0043031530812836,13.95497861567688,14.547939390536452,0.0039097347528578,0.0057164016926126,y,2023112900596,2023-11-30 07:25:42.129992960,14.120473325527602,14.708223131491945,0.0067933837805511,0.008675334720615,14.091104773837056,14.686507220354518,0.0103032790825494,0.0153134985720338,48.457999,1.0248438410989107,1.0242532835183509,2441.775244007605,1621.1656628882097,3928.235225953398,900.2664964621148,2431.6416127842,1623.265039868043,3917.9957740853447,902.5174439200412,-0.5654651551225331,0.005510701432205216,-0.5929607748595718,0.006925552263105683,-0.5877498059643429,0.011018688474794217,-0.5954024465174612,0.01845699862839517,-0.14534062808070125,0.007615823463277155,-0.1361261581601756,0.011020144540368064,-0.167625278922511,0.009683933031349849,-0.13856782981806504,0.01634565651257194,0.02228465084180975,0.012319875242041678,0.0024416716578894437,0.01971355047974843,14.540597852569434,14.708223131491945,14.547939390536452,14.686507220354518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,z,2023120400545,2023-12-05 06:40:41.379496960,13.942462975063048,14.522396736895406,0.0033062483595202,0.0041632957789841,13.933032288640568,14.544123435656047,0.0034782049987957,0.0052832437634044,y,2023120400546,2023-12-05 06:41:29.310996992,13.999863199646878,14.609076210056196,0.0062808341671926,0.0079785306651899,14.031357235741645,14.596785172940104,0.009093125121287,0.0137531248537092,47.9315,1.0476221146733171,1.0467370198345889,2269.631603314131,3247.609316344669,3756.1576850480574,2527.039203887286,2261.413206458653,3248.367068145681,3747.7419737598807,2527.995233565801,-0.5799337618323577,0.005316418903560632,-0.611091147015479,0.006325391266728003,-0.6092130104093183,0.01015410406737835,-0.565427937198459,0.016487369945297353,-0.057400224583830095,0.007097898002268275,-0.09832494710107653,0.009735647615080781,-0.08667947316079072,0.008999443500499485,-0.05266173728405654,0.014732993854110752,0.029279248576960626,0.011461681350015206,0.04566320981701999,0.017659103668937824,14.522396736895406,14.609076210056196,14.544123435656047,14.596785172940104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,z,2023120400595,2023-12-05 07:23:56.250501120,13.925418273191577,14.540054766808389,0.0033414241175664,0.0042369311914731,13.941816503969896,14.55311461381468,0.0038517694781931,0.0056390970672761,y,2023120400596,2023-12-05 07:24:44.167500032,14.054388157682496,14.6419450838692,0.0065315428288773,0.0082088176246125,14.09380903280618,14.635059119425271,0.0104074840811386,0.0147537216126308,47.916998,1.0135778033870348,1.0132064911127605,2218.854165590102,1734.647044914561,3705.429076899066,1013.7562961419274,2211.695743929464,1736.8010181433513,3698.044348359396,1016.025917520964,-0.6146364936168123,0.005395989349019516,-0.6112981098447836,0.006829022173583994,-0.5875569261867035,0.0104902687534499,-0.5412500866190921,0.018055138501882576,-0.12896988449091928,0.007336631847033957,-0.15199252883628311,0.01109738045722022,-0.10189031706081053,0.009237763404386718,-0.08194450561059163,0.015794673695811858,0.027079567430108753,0.01179671308349658,0.07004802322569148,0.019303460056929282,14.540054766808389,14.6419450838692,14.55311461381468,14.635059119425271,2729.0,2023-12-05 07:54:48.307990779+00:00,2023120400623.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.2077971623140387,186.90762406222518,0.0,174.65995728341073,105.77904781506663,877.0287281191964,616.5324009389434,2.050276812063046,53.77226349161215,7.125191275331752,1.0211467015130067,10.86891698254681,0.0,2.14227162009967,3.1.0,2.0,,60.0,2.14227162009967,-87.4787317019484,-185.4716721061915,8.69999980926514,738.95,24.7999992370605,empty,6.008048727976018,-417.3669129175193,18.0287281191965,520.0,1584.0,859.0,904.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.0999177204129658,0.0015348619129033191,0.0,0.0,0.04830564080492452,0.00011470048288269647,0.09106210156832467,0.006484823493972373,331.1199590359022,1.1927116959106994,3.1425466888435274,0.010789731589190046,1.0,0.0,1.0,0.0,187.0063611477173,0.0037021966737292964,0.41160137885542447,0.015066073053995778,-1.8383493917258327,0.004802984001013476,0.21678444834017738,0.0003004587599537735,638.8597306667612,0.24304948129076795,949.9006055076314,0.0,531.529943985027,0.0,-0.02891854032817303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501576246406454,0.004382360188054818,-2.168527297580491,0.010744972320277466,1.8282290068102416,0.025118811592757733,2.9267729756022516,0.0020556974033573076,-0.351135501581694,0.005276428531593965,0.6637198542747926,0.01248244341266105,11333.333333333272,0.0,949.9006055076314,0.0,531.529943985027,0.0,-0.02891854032817303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504839186801851,0.01692243614088053,0.0,0.0,0.0,0.0,1.7947375090659525,0.00514333951480047,0.0,0.0,0.0,0.0,11333.333333333272,0.0,949.9006055076314,0.0,531.529943985027,0.0,-0.02891854032817303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.707618168128185,0.0,0.0,0.0,0.0,0.0,3.0296434780674915,0.0,0.0,0.0,0.0,0.0,11333.333333333272,0.0,1.0,0.0,0.0,0.0,0.04695490989010636,0.0005770835960640151,0.18224836074904155,0.028980822336500074,370.07985557579565,6.5176913670839305,2.959786284956722,0.03886980202480236,1.6230982660231985,0.06825273901637957,186.8500298016707,0.009079090720407199,1.0211467015130067,0.0,0.0,0.0,2023-12-05 07:54:48.307990779+00:00,1852.057489,1852.057489
3,z,2023120500523,2023-12-06 07:05:10.501996032,13.989032537234412,14.576282919727328,0.0033297220255487,0.0041533919293087,13.95913084220977,14.547815208247354,0.0038324561658242,0.0055579823857806,y,2023120500524,2023-12-06 07:05:58.444504064,14.176602081810897,14.668202075535792,0.0064032041767689,0.0079480797663123,14.141926872970954,14.68147411773942,0.0100855225783923,0.0140561435127793,47.942508,1.022090973429506,1.0215513768836175,2454.2367356585223,1510.3667351995853,3940.8934362491473,789.5453144939963,2446.6997136416626,1510.2837968316226,3933.108577134052,789.5683349237293,-0.5872503824929165,0.005323317883225722,-0.5886843660375831,0.006751213851124206,-0.49159999372489516,0.010206517314983288,-0.5395472447684657,0.017300084859072466,-0.18756954457648511,0.007217206696279027,-0.18279603076118356,0.010789137404919116,-0.09191915580846377,0.00896786688628403,-0.13365890949206616,0.015115102998408413,0.09565038876802134,0.0115113295924895,0.0491371212691174,0.018570724934550073,14.576282919727328,14.668202075535792,14.547815208247354,14.68147411773942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,z,2023121400288,2023-12-15 06:20:53.768989952,13.957031743710877,14.567204861838064,0.0034289232784928,0.0043336850452487,13.9538125259213,14.555638393766412,0.0035780350583037,0.0054589141640886,y,2023121400289,2023-12-15 06:21:42.121995008,14.211132386306032,14.658104755000965,0.0066395405733351,0.0086977947739344,14.076975879130558,14.667115748890476,0.0095446907349258,0.014823426491099,48.353005,1.0288275903900983,1.0281780624940662,2325.4552899613086,3197.279910223202,3811.892768046282,2476.4381879132043,2318.8176022814555,3197.5913385295016,3805.186883517144,2476.7858813728158,-0.6101731181271877,0.005526150642282749,-0.6018258678451112,0.006527026790916175,-0.44697236869493295,0.010942355000384676,-0.5901398697599181,0.017630515992516898,-0.2541006425951551,0.007472684515938887,-0.12316335320925731,0.010193304474204074,-0.09089989316290037,0.009717636543979856,-0.1114773551240642,0.015796636249148194,0.1632007494322547,0.012258608154095046,0.011685998085193106,0.018799924810799947,14.567204861838064,14.658104755000965,14.555638393766412,14.667115748890476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,z,2023122000211,2023-12-21 05:29:22.325495040,13.964137311546075,14.507053366718049,0.003360017625394,0.0041867987806538,13.9427567678442,14.547847086846131,0.0035167368201871,0.0053106008850477,y,2023122000212,2023-12-21 05:30:10.045491968,14.011483777689095,14.620727459105565,0.006339757832237,0.0083451094840982,14.042554395185247,14.633830890145664,0.009476662653792,0.0145998998229368,47.719996,1.0575769630448495,1.0565860868552217,2292.388010179372,2880.799864294685,3778.885691128641,2160.3891694697754,2281.412161430492,2881.784048777354,3767.956632364628,2161.17695604794,-0.5429160551719736,0.005368333304913405,-0.6050903190019312,0.006369452066130106,-0.6092436814164692,0.010480142254425564,-0.5912764949604163,0.01740586711122333,-0.047346466143020294,0.0071751130872181185,-0.09979762734104725,0.010108143890756389,-0.11367409238751591,0.009336494863238017,-0.08598380329953237,0.01553575091844805,0.06632762624449562,0.011775074698091668,0.013813824041514877,0.018534673709463975,14.507053366718049,14.620727459105565,14.547847086846131,14.633830890145664,2949.0,2023-12-21 04:40:41.695490283+00:00,2023122000166.0,-64.0,2.0,1064.0,3.0,True,HD2811,0.0,holo4_003,0.2713839400215303,187.1284507331838,0.0,107.52895304449909,100.8686765373037,867.9858001289942,555.8063727639171,23.50309196870392,49.09794526612765,6.668934853533199,1.1176747701852905,10.36703096571717,0.0,2.21743497268315,3.1.0,2.0,,60.0,2.21743497268315,-43.6106722214796,80.79193596466224,13.5500001907349,741.8,23.3500003814697,empty,72.987571115697,-416.7176832693821,14.985800128994285,514.0,1578.0,853.0,898.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.002248277204883,0.000842220678799436,0.0,0.0,0.07461577114149358,7.889609579480403e-05,0.1746117603898404,0.0038444469756210927,322.0207445385967,1.0079727611325202,4.6951841304690625,0.01653150808687465,1.0,0.0,1.0,0.0,187.3494854790061,0.005196128800795952,-0.7873112840258403,0.027167849519977513,-3.7129740588630296,0.004200586759406979,0.24690063215260497,0.00028730872812220414,626.5130416953058,0.17702797505102408,949.37538589536,0.0,531.533652982018,0.0,-0.03418159104513598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1259290463113985,0.0035995846312197204,-2.12049613297911,0.007520265010797455,-0.4303989341094801,0.017401252544700006,2.4692188125120524,0.001291927522605813,-0.4885769901040823,0.0026522507548937284,-0.3981314979165342,0.005922716703696211,11333.333333333272,0.0,949.37538589536,0.0,531.533652982018,0.0,-0.03418159104513598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.704062019998729,0.031414900954300475,0.0,0.0,0.0,0.0,2.792979453145083,0.013397149792435194,0.0,0.0,0.0,0.0,11333.333333333272,0.0,949.37538589536,0.0,531.533652982018,0.0,-0.03418159104513598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.889105771511754,0.0,0.0,0.0,0.0,0.0,2.7558786960908095,0.0,0.0,0.0,0.0,0.0,11333.333333333272,0.0,1.0,0.0,0.0,0.0,0.0739133654889408,0.0005692872248808295,0.026317544641389697,0.01872197901241561,399.43160633095397,6.464326349195494,0.0,0.02569694050583126,2.489764189423986,0.09761823500709851,186.99093746711472,0.01627498768880027,1.1176747701852905,0.0,0.0,0.0,2023-12-21 04:40:41.695490283+00:00,2920.630005,-2920.630005
6,z,2023122100575,2023-12-22 06:20:43.859010048,13.977415356118067,14.54623614880108,0.0036080026398592,0.0044786045104067,13.957713325168855,14.548853364686645,0.0039002730422839,0.0056625634332698,y,2023122100576,2023-12-22 06:21:31.577991936,14.074996054160213,14.670855449173184,0.0081435574093014,0.0098736232177426,14.05656653293616,14.616717318565907,0.0105490368907828,0.0151851111728321,47.718981,1.011945495891592,1.0116156128464993,2457.836684167949,1646.614782517412,3944.272155689199,925.583328182944,2455.153676451849,1642.1430581979498,3941.711256397288,921.2354593895442,-0.5688207926830131,0.005751137401407325,-0.5911400395177893,0.006875809366188883,-0.5958593950129707,0.01279867034986578,-0.5601507856297481,0.018489720945821943,-0.09758069804214564,0.008907031510431445,-0.09885320776730389,0.011246968886213873,-0.12461930037210323,0.010841878702816268,-0.0678639538792627,0.016206548860478426,0.027038602329957584,0.01403144839759601,0.03098925388804119,0.01972679738565126,14.54623614880108,14.670855449173184,14.548853364686645,14.616717318565907,2983.0,2023-12-22 06:51:07.669490844+00:00,2023122100607.0,-64.0,2.0,1064.0,3.0,True,HD73495,9.4e-05,holo4_003,0.4043482327366734,187.03658536797803,0.0,-123.92483491014306,104.7058286591747,870.4021276413806,566.122903956069,0.09093896351773136,57.445204918390715,5.109343602618352,0.9492137305018495,664.5389350825765,0.0,1.00843264242231,3.1.0,2.0,,60.0,1.00843264242231,-26.2595548826778,-7.165964202099475,13.3249998092651,741.5,25.9750003814697,empty,122.45096416469701,-416.7493447003221,22.402127641380574,519.0,1583.0,848.0,893.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.792361588322227,0.0005034727253502122,0.0,0.0,0.46545770211855003,0.00016003237682102136,2.99999986255239,0.0025242013114286977,0.0,2.06962221239286,4.018279380486362,0.016727624550539368,1.0,0.0,1.0,0.0,185.03658536797803,0.0017376569604059956,1.5471372363253577,0.0034280244913029176,5.5504929485326455,0.0007647382674246379,0.22563958890169417,4.641205453087958e-05,2312.617296439841,0.9427351350042331,949.176603309765,0.0,531.4757266682677,0.0,0.02212111287011024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.635381934568807,0.0011373992272143462,-3.0324147609924053,0.0028101735646677696,2.784900270705379,0.006293833726711704,2.224098170619022,0.000434571204655974,-0.4436174954411153,0.0010346182858637168,-0.30314794450477933,0.0021163309337018754,11333.333333333272,0.0,949.176603309765,0.0,531.4757266682677,0.0,0.02212111287011024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.427757317427504,0.0021758739461790457,0.0,0.0,0.0,0.0,2.0161292793185415,0.0008997740258785004,0.0,0.0,0.0,0.0,11333.333333333272,0.0,949.176603309765,0.0,531.4757266682677,0.0,0.02212111287011024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004289406170346,0.0,0.0,0.0,0.0,0.0,2.7098783571786815,0.0,0.0,0.0,0.0,0.0,11333.333333333272,0.0,1.0,0.0,0.0,0.0,0.5676382457093964,0.015371105407922398,3.0,0.20322099464536883,600.0,306.688346901098,0.0,1.5507995715146723,10.0,2.0823463109727385,189.03658536797803,0.41848511446213915,0.9492137305018495,0.0,0.0,0.0,2023-12-22 06:51:07.669490844+00:00,1823.81048,1823.81048
7,z,2024030500547,2024-03-06 05:38:48.607994880,13.976102036296645,14.618998337687286,0.0036346621461628,0.0046315295826728,13.970670179606213,14.549828667809171,0.0038358186562889,0.0057923161474441,y,2024030500548,2024-03-06 05:39:36.622006016,14.136459252337206,14.673924714125157,0.0072764225810431,0.00956864912141,14.121761317397183,14.663939225238064,0.0107236266677959,0.0160446142647721,48.014011,1.4478083533690704,1.4520400462963072,2510.5421981439376,3063.3025810561653,3997.341689331431,2343.19250623074,2501.1212561595644,3064.283743635792,3986.937584069826,2343.961361636819,-0.6428963013906408,0.005887430270663259,-0.5791584882029586,0.006947260691515444,-0.5374654617879511,0.012021038706641547,-0.5421779078408804,0.019298337125659086,-0.16035721604056086,0.00813370115597215,-0.15109113779097072,0.011389015483095868,-0.05492637643787113,0.010630621443915387,-0.11411055742889253,0.017058152691814845,0.10543083960268973,0.01338533551236189,0.036980580362078186,0.020510734919340835,14.618998337687286,14.673924714125157,14.549828667809171,14.663939225238064,3499.0,2024-03-06 06:04:39.631506805+00:00,2024030500571.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.22778354890019292,187.04949147821858,0.0,-123.52132896536881,104.77654407901169,872.6100145911629,616.5324009389434,1.403823473413304,53.7765579363203,6.527280209165605,1.0208058504011936,2.295035213008004,0.0,2.07033301266873,3.1.0,2.0,,60.0,2.07033301266873,-87.4761425533813,-122.3196046776595,13.8625001907349,741.95,46.9249992370605,empty,-55.59567292449799,-416.4796996039659,17.61001459116288,518.0,1582.0,855.0,900.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.0619884551010246,0.0018262660844133695,0.0,0.0,0.05745555689033394,0.00012687312140837237,0.19941659796467087,0.0065716250586663125,300.775602177698,1.2994679632857034,8.568184348381466,0.02192741714011263,1.0,0.0,1.0,0.0,187.0934365989295,0.0042771896311777705,0.1816615784832902,0.021489514369151665,-2.147927134329539,0.0062255881900588565,0.23306373296230998,0.0003912658586874331,626.7915260329726,0.3358097326654265,949.0158378936626,0.0,531.5298108646415,0.0,-0.029006340815369045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787732809421002,0.0028994774046694357,-1.3414194057711373,0.0070418637263387944,1.1005719731471726,0.01670993408781372,2.041531943267606,0.0009249676791299784,-0.12605983627102635,0.0023619778651612806,0.14138007051436322,0.005450916629180385,11333.333333333272,0.0,949.0158378936626,0.0,531.5298108646415,0.0,-0.029006340815369045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203108036587079,0.025173096822701295,0.0,0.0,0.0,0.0,1.8086603292419594,0.007133921885852299,0.0,0.0,0.0,0.0,11333.333333333272,0.0,949.0158378936626,0.0,531.5298108646415,0.0,-0.029006340815369045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838244807453241,0.0,0.0,0.0,0.0,0.0,2.059370261783894,0.0,0.0,0.0,0.0,0.0,11333.333333333272,0.0,1.0,0.0,0.0,0.0,0.05508007729449381,0.0005950999228866822,0.2717794772252897,0.02628127994909743,341.1649339597154,6.737572404256593,8.532831482764532,0.07346899021650911,1.832993093084134,0.06081834114011167,186.88149905241394,0.006707184881352479,1.0208058504011936,0.0,0.0,0.0,2024-03-06 06:04:39.631506805+00:00,1551.023511,1551.023511
8,z,2024030800485,2024-03-09 04:28:39.263493120,13.974257932408696,14.608270577797724,0.0036592991151021,0.0045507454987326,13.95537036690456,14.549160521465485,0.0035786682436058,0.0054230066217246,y,2024030800486,2024-03-09 04:29:27.069004032,14.109748124320404,14.678531261571193,0.0071133059161603,0.0090253313945488,14.095886897806588,14.66549469243738,0.0092613013392734,0.014097802580984,47.80551,1.2146713917078629,1.217029146040145,2397.3290165182552,3087.3563765983918,3883.985787659683,2367.0428594219065,2388.036758986038,3086.614175046561,3874.9576703917537,2366.1425531608347,-0.6340126453890278,0.005839499516912561,-0.5937901545609243,0.006497373870808227,-0.5687831372507883,0.01149155028002355,-0.5696077946307909,0.016867712948388302,-0.13549019191170864,0.007999349415462993,-0.14051653090202798,0.00992867407535467,-0.07026068377346917,0.010107714448660645,-0.11633417097189458,0.015104868037545644,0.06522950813823947,0.012890131203611982,0.0241823599301334,0.01807582936759163,14.608270577797724,14.678531261571193,14.549160521465485,14.66549469243738,3666.0,2024-03-09 03:54:57.528990868+00:00,2024030800449.0,-64.0,2.0,1064.0,3.0,True,HD111235,0.0,holo4_003,0.2262388939625093,187.09126251543785,0.0,-76.28364986479465,101.94604549270669,874.904701619757,569.1941437210434,0.5314959995066477,55.96293832034834,5.473372808909269,0.9912694416191975,11.631850802405463,0.0,1.18539087928562,3.1.0,2.0,,60.0,1.18539087928562,-44.7078264606945,-37.05225054649049,14.2749996185303,744.65,24.5,empty,257.1228201797515,-416.20309719013477,18.904701619757034,515.0,1579.0,856.0,901.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.0344390750964907,0.00044627839156170877,0.0,0.0,0.07542417650546127,0.000122834451246569,0.0,0.007345365205786301,20.04436544330856,1.7510998214410745,4.034435196085385,0.02241526049587294,1.0,0.0,1.0,0.0,187.3476290404021,0.0038833117462238427,-1.1495170726316535,0.008181582260651611,-0.9688310076641304,0.0014014055482437315,0.23320881006086938,8.878737967997512e-05,438.0981704501626,0.29709589236497047,948.7002413931422,0.0,531.5075241593521,0.0,-0.00727612243053453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8822590157740002,0.0017523521994014357,-1.0611656044035198,0.004790842318034443,0.9486631502702437,0.009460800669283002,1.9841360209966612,0.0005723889156237548,-0.15243813580555826,0.0019621684225988806,0.15925153587379784,0.0035151267149796175,11333.333333333272,0.0,948.7002413931422,0.0,531.5075241593521,0.0,-0.00727612243053453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335625933486688,0.005004666594361036,0.0,0.0,0.0,0.0,1.9340585450961933,0.001747644132482399,0.0,0.0,0.0,0.0,11333.333333333272,0.0,948.7002413931422,0.0,531.5075241593521,0.0,-0.00727612243053453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.008993182973594,0.0,0.0,0.0,0.0,0.0,2.028543979137322,0.0,0.0,0.0,0.0,0.0,11333.333333333272,0.0,1.0,0.0,0.0,0.0,0.05884350064131802,0.0011539108727753797,0.0,0.05311915214436412,331.83242385679523,12.842148639926364,3.481917482477073,0.07813288181018563,9.527650689544418,0.2911821805174972,187.02939546469207,0.04100054675599829,0.9912694416191975,0.0,0.0,0.0,2024-03-09 03:54:57.528990868+00:00,2021.734503,-2021.734503
9,z,2024030800517,2024-03-09 04:59:12.180004096,13.933100863549976,14.610585702915612,0.0033800808702823,0.0042978075677093,13.928483908542672,14.541110818697604,0.0039388800736835,0.0058115218851338,y,2024030800518,2024-03-09 05:00:00.571990016,14.00294081325822,14.649342935110475,0.006661945069337,0.0087145877668837,13.994346776027989,14.627337896732836,0.0102945462139021,0.0157284593824293,48.391985,1.3199615259825035,1.3231877428649088,2376.6861327983283,1605.2308638739662,3863.0528046190393,885.1132250300641,2366.624577074083,1603.7035097288394,3853.080211210857,883.9101968813561,-0.6774848393656363,0.005467732306789322,-0.6126269101549315,0.007020581375943879,-0.6464021218522547,0.010969300435924919,-0.6329911207048475,0.01879792851074007,-0.06983994970824448,0.007470372065467149,-0.06586286748531656,0.011022361724468447,-0.03875723219486282,0.009716747904303083,-0.08622707803523255,0.016767773291827315,0.031082717513381652,0.012256494141160037,0.020364210549915995,0.020066157558215884,14.610585702915612,14.649342935110475,14.541110818697604,14.627337896732836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
