,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,P [hPa],P [hPa]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023112000361,2023-11-21 08:11:55.907504896,14.32401166934774,15.601542094255954,0.0033512332383874,0.0055961873999178,14.321756184544078,15.53836936103826,0.0029070374424754,0.0073673877493115,r,2023112000362,2023-11-21 08:12:42.578496000,14.007485527122762,14.922259272663132,0.0030160297025997,0.0044121233403713,13.983714790303369,14.888229636946605,0.0026739907726772,0.0051872057062634,46.670991,1.0170887438153011,1.0166505848596452,3531.429034681486,1205.6627241373135,2036.605851924737,745.2836201098813,3534.0315502566177,1206.7559621426694,2039.302333447866,746.4168957059228,-1.277530424908214,0.0065228887490950856,-1.2166131764941817,0.007920181117920163,-0.9147737455403693,0.005344461388915897,-0.9045148466432362,0.005835865804784615,0.3165261422249781,0.004508569549761447,0.3380413942407099,0.0039498219383051585,0.6792828215928228,0.007126299585735078,0.6501397240916553,0.009010299955484097,0.3627566793678447,0.008432754305129735,0.31209832985094543,0.009838018023571284,15.601542094255954,14.922259272663132,15.53836936103826,14.888229636946605,2576.0,2023-11-21 08:29:09.247002842+00:00,2023112000378.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.20607928290675973,186.9774470746461,0.0,169.68869994743966,94.49842059126003,878.2183160285309,616.5324009389434,0.7599980885496083,51.021447659989946,9.548682722825077,1.0178910631512055,3.2215474951190433,0.0,2.13996025510354,3.1.0,2.0,,60.0,2.13996025510354,-87.4694308381905,-190.56548635119253,10.0,743.0,,empty,11.057624622291996,-416.72063853224984,18.21831602853095,508.0,1572.0,860.0,905.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.0637134780292712,0.0018831084328700663,0.0,0.0,0.0455295548522607,0.00012674968551748764,0.0,0.007666645154204676,315.9726922558299,1.2406989017024275,2.91575767125462,0.011823002520540285,1.0,0.0,1.0,0.0,187.24209991553272,0.00577403765581879,-0.5583253111322725,0.02370032789565237,-1.7894644850581536,0.008755154705614259,0.22113779476063505,0.0005526349265920574,637.2185734703447,0.44197732567908027,949.2501549674428,0.0,531.5298091151025,0.0,-0.028761440257033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.916707670283195,0.006859093779853965,-3.1512197814502483,0.017162849811321892,1.908869282827734,0.040085381617586124,2.9733181433705367,0.002486291613146245,-0.5111414614294456,0.006481906832214847,0.48699667906364885,0.015210067642805525,11333.333333333416,0.0,949.2501549674428,0.0,531.5298091151025,0.0,-0.028761440257033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431236574237896,0.044813223822332375,0.0,0.0,0.0,0.0,2.088309201485761,0.01228502338521907,0.0,0.0,0.0,0.0,11333.333333333416,0.0,949.2501549674428,0.0,531.5298091151025,0.0,-0.028761440257033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.005612744275723,0.0,0.0,0.0,0.0,0.0,3.0071734741424025,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.04409584767802131,0.0005861774321907245,0.059818568990664345,0.030927099314740233,350.15071036806796,6.601406288125543,2.6155684539243675,0.03201050619200784,2.0542365235456734,0.09101005759524389,186.8385746480305,0.0096367594473071,1.0178910631512055,0.0,0.0,0.0,2023-11-21 08:29:09.247002842+00:00,1033.339497,1033.339497
1,g,2023112100554,2023-11-22 07:48:34.453500928,14.351036583885111,15.606064191420176,0.0032049464064688,0.0053793226233552,14.346644448621133,15.537509178238142,0.0026127617934711,0.0065939648001045,r,2023112100555,2023-11-22 07:49:21.006501888,13.977820157511578,14.945245620468857,0.0028493875218713,0.0042300843621616,13.98326327160908,14.890432698507423,0.0024238339639637,0.0048031271373939,46.553,1.03100024808378,1.0303427900133164,3111.5208498801767,3182.3518663204723,1616.8300455326626,2721.833299032753,3112.1594305833432,3183.139812433845,1617.6043436133093,2722.47610290232,-1.2550276075350641,0.0062616925311355185,-1.1908647296170098,0.007092735436659082,-0.9674254629572783,0.005100257146536827,-0.9071694268983439,0.005380055890307618,0.37321642637353314,0.00428843686185691,0.3633811770120534,0.003563915722107679,0.660818570951319,0.006843297859741688,0.6470764797307194,0.008157842979794775,0.2876021445777859,0.008075977731227242,0.28369530271866594,0.00890235347294597,15.606064191420176,14.945245620468857,15.537509178238142,14.890432698507423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023112700357,2023-11-28 07:36:23.772502016,14.308315471383366,15.604576660239983,0.0034934458987689,0.0055061083203396,14.312441914463925,15.571093059530224,0.0028430738657256,0.0076939851340889,r,2023112700354,2023-11-28 07:33:20.533491968,13.992430258272709,14.947195119595534,0.0028453800312567,0.0041252105268851,13.980660232017447,14.896629689958791,0.0025103680937171,0.0049853125245338,-183.239011,1.0222720071953,1.0243814018625468,2399.712387151272,2578.8611378971896,905.1805303111488,2117.939557626132,2953.272233207699,2576.4868094563785,1458.584993526194,2115.581225175085,-1.296261188856617,0.00652084297333851,-1.258651145066299,0.008202467692685714,-0.9547648613228255,0.005011342077068579,-0.915969457941344,0.0055816923001206714,0.31588521311065776,0.0045055911676382294,0.33178168244647743,0.0037927584911149736,0.6573815406444492,0.006880013860918931,0.6744633695714324,0.00916791951376399,0.34149632753379144,0.008224046601055727,0.34268168712495495,0.009921479989536807,15.604576660239983,14.947195119595534,15.571093059530224,14.896629689958791,2608.0,2023-11-28 08:20:11.280997722+00:00,2023112700403.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.21693611993580547,186.94446706269989,0.0,174.01415461812365,106.80508261442237,869.9922253836327,616.5324009389434,5.700822249500507,54.209363392080995,7.3413375406314705,1.0063873333208184,8.244565882524272,0.0,2.14256249399399,3.1.0,2.0,,60.0,2.14256249399399,-87.4705010256381,-186.13380782091352,10.0,743.0,,empty,6.500497873956988,-416.3648501150441,17.99222538363267,520.0,1584.0,852.0,897.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.1481220249958768,0.0016987200409704364,0.0,0.0,0.041779031178858575,0.00011426177928019769,0.0,0.007414553005703111,319.80420058018893,1.187856773730076,3.2868727569279272,0.011756858954873826,1.0,0.0,1.0,0.0,186.96422551604996,0.004076755039449687,0.4788992553758803,0.018123721981487345,-1.7673494677765291,0.0055029740566235425,0.22733248595208033,0.00034471915979055866,631.2010857380224,0.2786302685233547,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.645640179515849,0.004558322533696528,-2.4386107384824847,0.011415631224302399,1.693927749490282,0.026245308329561286,2.8476363431608505,0.0020195803715791502,-0.3929241556799821,0.0052680078695609076,0.5622610895602075,0.012268965238062344,11333.333333333416,0.0,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854302207152186,0.020012081505169702,0.0,0.0,0.0,0.0,1.8028201500865295,0.005830246279602127,0.0,0.0,0.0,0.0,11333.333333333416,0.0,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.831172860196839,0.0,0.0,0.0,0.0,0.0,2.9363461817556797,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.04008187872983083,0.0005844815032860197,0.009794542234778278,0.03397014221754319,366.6246742089549,6.588185252912911,2.812214310976531,0.033398918581327104,2.3979470326700487,0.08419155573682909,186.7730324788511,0.00997656714851968,1.0063873333208184,0.0,0.0,0.0,2023-11-28 08:20:11.280997722+00:00,2627.508495,2627.508495
3,g,2023112700385,2023-11-28 08:03:00.046499072,14.33388737956323,15.591199489054304,0.0035067668159169,0.0056244842872109,14.317281784151731,15.550024387050987,0.0031158870279692,0.0080657245799172,r,2023112700386,2023-11-28 08:03:46.774498048,13.959290146550558,14.954913693564423,0.0031011097870321,0.0044356370084431,13.98308552481756,14.900212109667184,0.0027868691486864,0.0053444426585804,46.727998,1.008955318822483,1.008717539009549,3016.73790913566,1054.53944701537,1522.2280371576248,594.0447579858551,3019.644252466809,1054.6130711180708,1524.9114543867956,594.056455824044,-1.2573121094910746,0.006628139784154998,-1.2327426028992559,0.008646656288424284,-0.9956235470138655,0.005412186026172449,-0.9171265848496244,0.006027412959367724,0.3745972330126719,0.004681270704887961,0.3341962593341723,0.004180357834320741,0.6362857954898811,0.007163078888840493,0.6498122773838038,0.009675690173312414,0.2616885624772092,0.008557101996598766,0.31561601804963146,0.010540131495996679,15.591199489054304,14.954913693564423,15.550024387050987,14.900212109667184,2608.0,2023-11-28 08:20:11.280997722+00:00,2023112700403.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.21693611993580547,186.94446706269989,0.0,174.01415461812365,106.80508261442237,869.9922253836327,616.5324009389434,5.700822249500507,54.209363392080995,7.3413375406314705,1.0063873333208184,8.244565882524272,0.0,2.14256249399399,3.1.0,2.0,,60.0,2.14256249399399,-87.4705010256381,-186.13380782091352,10.0,743.0,,empty,6.500497873956988,-416.3648501150441,17.99222538363267,520.0,1584.0,852.0,897.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.1481220249958768,0.0016987200409704364,0.0,0.0,0.041779031178858575,0.00011426177928019769,0.0,0.007414553005703111,319.80420058018893,1.187856773730076,3.2868727569279272,0.011756858954873826,1.0,0.0,1.0,0.0,186.96422551604996,0.004076755039449687,0.4788992553758803,0.018123721981487345,-1.7673494677765291,0.0055029740566235425,0.22733248595208033,0.00034471915979055866,631.2010857380224,0.2786302685233547,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.645640179515849,0.004558322533696528,-2.4386107384824847,0.011415631224302399,1.693927749490282,0.026245308329561286,2.8476363431608505,0.0020195803715791502,-0.3929241556799821,0.0052680078695609076,0.5622610895602075,0.012268965238062344,11333.333333333416,0.0,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854302207152186,0.020012081505169702,0.0,0.0,0.0,0.0,1.8028201500865295,0.005830246279602127,0.0,0.0,0.0,0.0,11333.333333333416,0.0,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.831172860196839,0.0,0.0,0.0,0.0,0.0,2.9363461817556797,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.04008187872983083,0.0005844815032860197,0.009794542234778278,0.03397014221754319,366.6246742089549,6.588185252912911,2.812214310976531,0.033398918581327104,2.3979470326700487,0.08419155573682909,186.7730324788511,0.00997656714851968,1.0063873333208184,0.0,0.0,0.0,2023-11-28 08:20:11.280997722+00:00,1031.234498,1031.234498
4,g,2023112900589,2023-11-30 07:19:30.987008000,14.29337542584381,15.601935600959884,0.0033530838673011,0.0054397188719998,14.320347473948727,15.551719574926455,0.0027224783881829,0.0072916726803012,r,2023112900590,2023-11-30 07:20:17.676994048,13.991219528226193,14.934436691512843,0.0029867023836137,0.0043113785842495,13.990793739487044,14.891492895075888,0.0024804908883997,0.0049574694329354,46.689986,1.0289694040750268,1.028337874410412,3209.894269628,2663.7848775732687,1715.3849920011637,2203.2775890772714,3211.831652439997,2663.5806815608607,1717.3241617625,2202.9702225844867,-1.3085601751160745,0.00639012619809231,-1.2313721009777279,0.0077833398390905325,-0.9432171632866506,0.005244842840830312,-0.9006991555888444,0.005543404930719275,0.30215589761761663,0.004490385568015141,0.32955373446168323,0.003683031851824919,0.6674989094470405,0.006941075327578285,0.6602266798505667,0.008817312155931631,0.36534301182942386,0.00826692743723777,0.3306729453888835,0.009555611821160203,15.601935600959884,14.934436691512843,15.551719574926455,14.891492895075888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,g,2023113000595,2023-12-01 07:23:39.860994048,14.365685404540828,15.57838732635612,0.0030877834768234,0.0053779557281644,14.344978333188012,15.565105191286907,0.0027227996532561,0.0072476988064967,r,2023113000596,2023-12-01 07:24:26.568002048,13.98604268631325,14.949005396203477,0.0028129179243868,0.0041942319513426,13.990553813600224,14.899374935316631,0.002468557242308,0.004987214186017,46.707008,1.0228441832891837,1.0223053763948684,3364.511553147855,2807.4576999645005,1869.663893144997,2346.6517441242986,3366.839522935619,2807.341759322859,1872.0454275719192,2346.667703849867,-1.2127019218152917,0.006201355868988643,-1.2201268580988955,0.007742272014174213,-0.9629627098902276,0.00505015731547045,-0.9088211217164073,0.0055647174407835375,0.3796427182275792,0.0041769503287781805,0.35442451958778776,0.003675243231450514,0.6293819301526433,0.00682011652948536,0.665730255970276,0.00879780900718485,0.2497392119250641,0.00799755609701111,0.31130573638248826,0.009534613580907498,15.57838732635612,14.949005396203477,15.565105191286907,14.899374935316631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,g,2023121900469,2023-12-20 06:27:04.648505088,14.334889559774624,15.5838480681666,0.0034994059403686,0.0060119301520267,14.320360437707333,15.549571369887628,0.0030226380360566,0.0076254474690335,r,2023121900470,2023-12-20 06:27:51.430990080,13.998926561073665,14.945093376681784,0.003139150493371,0.0046625538294487,13.985328643554563,14.901261588020663,0.0027819267092702,0.0053428390896008,46.782484,1.012529829133509,1.0121903579943188,2916.8554993456337,1556.0418330421503,1422.1462080311935,1095.5997644115807,2916.2947230402283,1557.7502884536098,1421.6943070962284,1096.9840251826438,-1.2489585083919756,0.006956230738577813,-1.2292109321802958,0.00820266967517317,-0.9461668156081195,0.005620825031304402,-0.9159329444660997,0.006023706977693821,0.3359629987009587,0.004701075170162506,0.3350317941527692,0.004107974794563256,0.6387546914848148,0.0076080688985677904,0.6483097818669652,0.009310927915108983,0.3027916927838561,0.008943311473994011,0.313277987714196,0.010176877495240018,15.5838480681666,14.945093376681784,15.549571369887628,14.901261588020663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,g,2023122100480,2023-12-22 04:43:06.856005120,14.325462480060745,15.564957069820606,0.0039909174047474,0.0063353790964393,14.321287214841334,15.54688841008968,0.0031223979811768,0.0078391751148859,r,2023122100481,2023-12-22 04:43:53.596009984,13.999153046985676,14.962519779307462,0.0034039615087427,0.0047865804995289,13.985871811624008,14.893331064891948,0.002807064233445,0.0053406547683328,46.740004,1.1269634602199723,1.1253608510628377,2648.1595206445554,1109.477265937118,1153.9399801125626,648.1245133128499,2651.4060570596093,1111.1091549564117,1157.0832675847118,649.7542896632135,-1.239494589759861,0.007487619783824213,-1.2256011952483465,0.008438129865953908,-0.963366732321786,0.005873525928390222,-0.9074592532679393,0.006033423817800474,0.3263094330750693,0.0052454147295059135,0.33541540321732555,0.004198687743038666,0.6024372905131443,0.007940301075782351,0.6535573451977328,0.00948552896977086,0.276127857438075,0.009516446650855978,0.31814194198040724,0.010373246290332904,15.564957069820606,14.962519779307462,15.54688841008968,14.893331064891948,2982.0,2023-12-22 04:26:48.214991110+00:00,2023122100469.0,-64.0,2.0,1064.0,3.0,True,HD2811,0.0,holo4_003,0.30328777420522146,187.54186338470214,0.0,106.07897516246929,95.43327770685823,871.1993212816244,555.8063727639171,2.038508374785837,50.14413652783146,8.990595322669012,-0.4305208628923014,14.572980080282644,0.0,2.09374507819166,3.1.0,2.0,,60.0,2.09374507819166,-43.6121018574987,78.29788306484447,12.1750001907349,743.15,19.9874992370605,empty,74.44131523980701,-418.2795238221868,16.19932128162442,515.0,1579.0,855.0,900.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,0.9784811159920505,0.0008745972328257827,0.0,0.0,0.04580238385017922,7.670654580689888e-05,0.1687472441218325,0.006388328068894513,310.5522489152367,1.0275643899312845,3.9429110267760588,0.015580162174178234,1.0,0.0,1.0,0.0,187.48004289228612,0.003591951549567683,-0.2667084920789871,0.011538652208157443,-2.843045462034407,0.007724787519462745,0.2393498326931566,0.0005413819224665519,632.3377141170608,0.3418201660651518,949.388253019227,0.0,531.5345236501992,0.0,-0.034623185338186556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61761317618918,0.00699040127295815,-3.828483243459374,0.01567834443674785,-0.09707085418321051,0.03454704568559044,3.0742883372501852,0.0024508649528305654,-0.7668902249378053,0.005823956699081493,-0.2947594622880844,0.012268816559067744,11333.333333333416,0.0,949.388253019227,0.0,531.5345236501992,0.0,-0.034623185338186556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.785398606731528,0.07588826842754655,0.0,0.0,0.0,0.0,3.173154775741224,0.029059380588841773,0.0,0.0,0.0,0.0,11333.333333333416,0.0,949.388253019227,0.0,531.5345236501992,0.0,-0.034623185338186556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078811949721912,0.0,0.0,0.0,0.0,0.0,2.844539192586286,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.033371995077351176,0.0006966388872036724,1.936103242095769,0.10346396706257867,500.93380441045866,7.602288399407541,0.0,0.02952117027945833,9.742331158447065,0.32059463917890596,185.76915977857354,0.0551071364843656,-0.4305208628923014,0.0,0.0,0.0,2023-12-22 04:26:48.214991110+00:00,978.641015,-978.641015
8,g,2024022000315,2024-02-21 02:09:41.925504000,14.31634748366008,15.647275120867484,0.003452474992481,0.0056939131110473,14.321560480367356,15.58839802769755,0.0031560571649047,0.0088677119461521,r,2024022000316,2024-02-21 02:10:28.687004928,13.980008053919027,14.986532154749284,0.0030180159865564,0.004446929179924,13.980896118598798,14.9018707578189,0.0028213878339562,0.0057840613378553,46.7615,1.0175144548228203,1.0170689578832464,3087.3123267276173,2898.2663927499752,1592.4658497580072,2437.540802257864,3091.193065229501,2896.591187209696,1596.4200849369029,2435.899580110205,-1.3309276372074041,0.006658846002864387,-1.2668375473301943,0.009412598577867588,-1.0065241008302568,0.005374346437137221,-0.9209746392201019,0.006435494920335848,0.33633942974105224,0.0045856301713959316,0.3406643617685585,0.00423331148602868,0.6607429661181996,0.0072246678572385516,0.6865272698786509,0.010587335865079614,0.32440353637714736,0.008557092363427695,0.34586290811009235,0.01140230708487293,15.647275120867484,14.986532154749284,15.58839802769755,14.9018707578189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,g,2024030500477,2024-03-06 04:29:13.476004096,14.32204786691139,15.571657852964954,0.0036374954561929,0.0060546225580602,14.312172841593345,15.542100960283689,0.002769251633106,0.0073190132040718,r,2024030500478,2024-03-06 04:30:00.198500096,13.98744731337002,14.937243134594066,0.0030504649479205,0.0044527472365826,13.98718034618977,14.881795912983543,0.002523526726918,0.0050096603454753,46.722496,1.1835415248572485,1.1856084924839665,3247.0654495795675,2660.233425143392,1752.5500149990714,2199.097147419256,3247.288975625328,2662.983513829816,1752.8762725680865,2201.7774278007755,-1.2496099860535637,0.007063273144541094,-1.229928118690344,0.007825388737234566,-0.9497958212240469,0.0053974340525277005,-0.8946155667937727,0.005609356818610952,0.33460055354137097,0.004747284444007502,0.3249924954035741,0.003746590683398671,0.6344147183708877,0.007515677765409146,0.6603050473001453,0.008869309502909742,0.2998141648295167,0.008889438782385592,0.33531255189657116,0.009628166637908527,15.571657852964954,14.937243134594066,15.542100960283689,14.881795912983543,3498.0,2024-03-06 04:00:54.717509751+00:00,2024030500447.0,-64.0,2.0,1064.0,3.0,True,HD38666,0.0,holo4_003,0.23596914957588053,187.16063292191342,0.0,107.15945047175224,102.05250209114685,865.4494862521462,500.89484580386375,3.5213791340021543,136.37162511785556,5.694317772797453,1.34691904295841,32.68069085500756,0.0,1.7988907618906,3.1.0,2.0,,30.0,1.7988907618906,-32.3171032812187,67.05759870933299,14.5749998092651,742.55,42.4249992370605,empty,73.08458087094499,-416.6252359680304,16.449486252146286,516.0,1580.0,849.0,894.0,1064.0,45.0,2.0,22666.666666666668,1.0,1.0,0.0,0.9772660134797837,0.00028597431902536346,0.0,0.0,0.06131023190545855,6.58539571771557e-05,0.3262214213439277,0.004889001653771997,283.78608980541145,0.9230469905816713,7.7807795292279875,0.021680334536522957,1.0,0.0,1.0,0.0,187.23201763544063,0.002611996989333616,-0.7514698845038924,0.009156246569870555,-3.239629694291486,0.0015438705122194083,0.23755150662369395,0.00011430048720602371,610.0612219769041,0.09254085393427541,949.5036743076649,0.0,531.5221771991395,0.0,-0.022448046023412563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9707187618007427,0.0013709487463188944,-0.908286302156102,0.0037599572978040713,0.8293986577443381,0.007461934635034935,1.995692416656753,0.00043569504478243866,-0.13922122872441994,0.0014819955292556125,0.043518596586790755,0.002625618450526715,22666.66666666683,0.0,949.5036743076649,0.0,531.5221771991395,0.0,-0.022448046023412563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.304360415451069,0.006302651739959594,0.0,0.0,0.0,0.0,2.1689719377347947,0.002177788087967983,0.0,0.0,0.0,0.0,22666.66666666683,0.0,949.5036743076649,0.0,531.5221771991395,0.0,-0.022448046023412563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192764889160409,0.0,0.0,0.0,0.0,0.0,2.071544060262218,0.0,0.0,0.0,0.0,0.0,22666.66666666683,0.0,1.0,0.0,0.0,0.0,0.06263270939104566,0.0006804941451587464,0.08223578610694006,0.025669886723767587,287.97198472061234,7.745947191404711,9.11190818286427,0.08344911066361185,2.0430849466113576,0.06778244022730097,186.8439145021818,0.007336130835481991,1.34691904295841,0.0,0.0,0.0,2024-03-06 04:00:54.717509751+00:00,1698.758495,-1698.758495
