,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,P [hPa],P [hPa]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,g,2023111500512,2023-11-16 07:42:58.140508928,16.416772149340733,15.735466044433416,0.0081624392082031,0.0053284497726723,16.446130639493745,15.734310406192376,0.0153807097132459,0.0072923725724826,r,2023111500513,2023-11-16 07:43:44.833007104,15.20697730495449,15.13075024173314,0.004660606677081,0.0043810232646593,15.187409120739597,15.108719514613709,0.0063559399185516,0.0053108486830836,46.692498,1.0620967961323615,1.0610783399470525,1833.4011361974124,1788.7206681649805,3763.605833023919,2222.572565663241,1833.9432766731384,1788.5405060379233,3764.350575781815,2222.436579121337,0.6813061049073177,0.009747706951252828,0.7118202333013688,0.017021895576551784,0.07622706322135109,0.0063964536615172965,0.07868960612588793,0.008282697989353984,1.2097948443862432,0.009399290846976873,1.2587215187541485,0.01664224154167264,0.6047158027002766,0.00689824193728935,0.6255908915786677,0.0090212976600103,0.6050790416859666,0.011659005542988678,0.6331306271754809,0.0189300822766802,16.416772149340733,15.20697730495449,16.446130639493745,15.187409120739597,2515.0,2023-11-16 07:12:19.012506126+00:00,2023111500486.0,-64.0,2.0,1064.0,3.0,True,HD38666,0.0,holo4_003,0.32908622847589064,187.01354115680977,0.0,68.33137123669596,210.1461347570047,1495.0589842824766,500.89484580386375,125.89254117941739,38.4698553919184,18.85682717572295,-1.987699100056883,0.541664114729435,0.0,1.00399252067771,3.1.0,2.0,,60.0,1.00399252067771,-32.3034214524954,5.633748697458993,10.0,743.0,,empty,-66.460739374009,-420.25208050059854,18.05898428247656,630.0,1694.0,1477.0,1522.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,0.9350179327759878,0.000925829674094212,0.0,0.0,1.0,0.0005593214982986027,0.0,0.0019144138556394638,542.5436881869384,13.329417459347123,9.679025923202706,0.1950413328840326,1.0,0.0,1.0,0.0,186.61329849781293,0.010776099234262043,1.8209722957937555,0.02611515406356543,4.34064584730585,0.005826596641175554,0.13651443701675367,0.0002702194963755122,1479.2572756543057,4.358195518152695,949.76500999676,0.0,531.4858451408035,0.0,0.01332062336438528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.503285846775618,0.014157612818955067,-30.41218207200164,0.04778916929945128,24.29497188758128,0.05815430696652585,3.633500222306097,0.004320104206578879,-1.2876279956445602,0.004915127134817378,-2.164965396049359,0.005630096028996811,11333.333333333268,0.0,949.76500999676,0.0,531.4858451408035,0.0,0.01332062336438528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.887719450559684,0.019036757794196956,0.0,0.0,0.0,0.0,4.055379203586969,0.006282909269083094,0.0,0.0,0.0,0.0,11333.333333333268,0.0,949.76500999676,0.0,531.4858451408035,0.0,0.01332062336438528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.465802190727922,0.0,0.0,0.0,0.0,0.0,4.315880806584969,0.0,0.0,0.0,0.0,0.0,11333.333333333268,0.0,1.0,0.0,0.0,0.0,1.0,0.03550305492445376,0.006967453066387269,0.14348241095067996,499.22888101180433,29637.30606552074,7.235529148119448,44.268600076662075,1.8862793732623726,2.3650021867912154,186.89296388524056,0.446005407092534,-1.987699100056883,0.0,0.0,0.0,2023-11-16 07:12:19.012506126+00:00,1839.128003,-1839.128003
1,g,2023111500542,2023-11-16 08:13:51.979494912,16.441940630453885,15.716412759885404,0.0082405104393722,0.005680122765802,16.422710980093488,15.733072051625149,0.0160571136481455,0.0091769127296948,r,2023111500543,2023-11-16 08:14:38.663009024,15.1664241397631,15.125509505231465,0.0046613518032373,0.0045098672915218,15.17981782788923,15.10461896492431,0.0066357214601678,0.0063963801975168,46.683514,1.0293096011741287,1.0286726604908598,723.8925173401059,317.630116263778,2654.253553226218,751.818858275278,725.4850547696042,318.36624529238475,2655.8724515752506,752.7000116732273,0.7255278705684809,0.01000848674555671,0.6896389284683391,0.01849450258746893,0.04091463453163513,0.006485915788898418,0.07519886296492118,0.009216641412581729,1.2755164906907854,0.009467534680947614,1.2428931522042568,0.01737422510520662,0.5909032546539397,0.007252771719950955,0.6284530867008389,0.011186125642045127,0.6846132360368458,0.011926311691242442,0.6144400655034179,0.020663811480121752,16.441940630453885,15.1664241397631,16.422710980093488,15.17981782788923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,g,2023112000325,2023-11-21 07:35:11.131995904,16.443007758462844,15.755905536546017,0.0094146016112698,0.0061835224626901,16.46058261052336,15.745018982506338,0.015972741519961,0.0090525224933644,r,2023112000326,2023-11-21 07:35:57.818505984,15.172635619387083,15.132454413487238,0.0047288651868852,0.0046424070491916,15.177736133606146,15.130733047799358,0.0064103244696554,0.006505846916639,46.68651,1.0476887677274225,1.0468233680911396,1535.0787235670691,1258.6633323598344,3465.5482255482834,1692.325602171638,1536.0769020108416,1259.1505254076571,3466.605177149077,1693.0264781380492,0.6871022219168275,0.01126368827451812,0.7155636280170228,0.01835964692352101,0.040181205899845196,0.006626772152874931,0.04700308580678758,0.00913336213609227,1.2703721390757607,0.010535506131869446,1.2828464769172143,0.017211064216652867,0.6234511230587785,0.007732263139403424,0.6142859347069791,0.011147834210985091,0.6469210160169823,0.013068465201072221,0.6685605422102352,0.020505973253307396,16.443007758462844,15.172635619387083,16.46058261052336,15.177736133606146,2576.0,2023-11-21 08:29:09.247002842+00:00,2023112000378.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.20607928290675973,186.9774470746461,0.0,169.68869994743966,94.49842059126003,878.2183160285309,616.5324009389434,0.7599980885496083,51.021447659989946,9.548682722825077,1.0178910631512055,3.2215474951190433,0.0,2.13996025510354,3.1.0,2.0,,60.0,2.13996025510354,-87.4694308381905,-190.56548635119253,10.0,743.0,,empty,11.057624622291996,-416.72063853224984,18.21831602853095,508.0,1572.0,860.0,905.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.0637134780292712,0.0018831084328700663,0.0,0.0,0.0455295548522607,0.00012674968551748764,0.0,0.007666645154204676,315.9726922558299,1.2406989017024275,2.91575767125462,0.011823002520540285,1.0,0.0,1.0,0.0,187.24209991553272,0.00577403765581879,-0.5583253111322725,0.02370032789565237,-1.7894644850581536,0.008755154705614259,0.22113779476063505,0.0005526349265920574,637.2185734703447,0.44197732567908027,949.2501549674428,0.0,531.5298091151025,0.0,-0.028761440257033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.916707670283195,0.006859093779853965,-3.1512197814502483,0.017162849811321892,1.908869282827734,0.040085381617586124,2.9733181433705367,0.002486291613146245,-0.5111414614294456,0.006481906832214847,0.48699667906364885,0.015210067642805525,11333.333333333416,0.0,949.2501549674428,0.0,531.5298091151025,0.0,-0.028761440257033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431236574237896,0.044813223822332375,0.0,0.0,0.0,0.0,2.088309201485761,0.01228502338521907,0.0,0.0,0.0,0.0,11333.333333333416,0.0,949.2501549674428,0.0,531.5298091151025,0.0,-0.028761440257033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.005612744275723,0.0,0.0,0.0,0.0,0.0,3.0071734741424025,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.04409584767802131,0.0005861774321907245,0.059818568990664345,0.030927099314740233,350.15071036806796,6.601406288125543,2.6155684539243675,0.03201050619200784,2.0542365235456734,0.09101005759524389,186.8385746480305,0.0096367594473071,1.0178910631512055,0.0,0.0,0.0,2023-11-21 08:29:09.247002842+00:00,3238.115006,3238.115006
3,g,2023112100574,2023-11-22 08:07:38.919497984,16.479544118351384,15.740990279731406,0.0092915352628375,0.0062949167500091,16.520360356131775,15.768640318131135,0.0175221335765878,0.0095458816418492,r,2023112100575,2023-11-22 08:08:25.476005120,15.15466516720444,15.10028686319819,0.0050733471209873,0.0048486736279461,15.182957859832648,15.10287593464268,0.006938205811784,0.0066490277088505,46.556507,1.0172170645377363,1.016777909688913,637.6640079856851,307.2152218045061,2568.158570834322,741.4851092871946,641.021209099762,307.7700777015176,2571.600891535189,741.9923964786001,0.7385538386199784,0.011223128103612551,0.7517200380006397,0.01995367187752618,0.05437830400624932,0.007017726623370999,0.08008192518996715,0.009609800693028706,1.3248789511469443,0.010586381749709523,1.337402496299127,0.018845791704315818,0.6407034165332153,0.007945792146783424,0.6657643834884546,0.011633289551681214,0.684175534613729,0.013236581559846484,0.6716381128106725,0.02214717342587343,16.479544118351384,15.15466516720444,16.520360356131775,15.182957859832648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,g,2023112700297,2023-11-28 06:42:48.618001920,16.47742097773943,15.735305619943729,0.0091274081602456,0.0060328302785976,16.480527867691535,15.747063530905264,0.0170177326530422,0.0090297233403445,r,2023112700298,2023-11-28 06:43:35.059003904,15.186426071800764,15.10840997817576,0.0046392671413904,0.0045048036149077,15.187319067914837,15.109460834187992,0.00632236839757,0.005989639735426,46.441001,1.080947070286061,1.0797533403247508,450.2804927730479,2154.2582952800794,2380.086897779329,2589.512438872634,450.3785755179324,2155.2010663828114,2380.331222655505,2590.2831756697065,0.7421153577957025,0.010940960693379808,0.7334643367862714,0.019264971535239313,0.07801609362500272,0.00646653347768881,0.07785823372684497,0.008709082977833309,1.2909949059386676,0.010238768448055782,1.2932087997766981,0.018154216226678878,0.6268956417679679,0.00752916308624335,0.6376026967172717,0.010835667388922396,0.6640992641706998,0.012709078491855817,0.6556061030594265,0.02114207309060223,16.47742097773943,15.186426071800764,16.480527867691535,15.187319067914837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,g,2023112700337,2023-11-28 07:17:10.736506880,16.462739220212033,15.760671398775091,0.0095103409331646,0.0061310165559408,16.4534941410723,15.737662431376222,0.0185286162805829,0.0100280251304653,r,2023112700338,2023-11-28 07:17:57.176508928,15.211333618279404,15.148649704665427,0.0046002871246679,0.004431662884629,15.182507458203098,15.129004243102385,0.0069976060874294,0.0068309521208838,46.440002,1.037841030048476,1.037095806943213,970.9389148098091,1156.9798807724253,2901.061530289018,1591.0400928303177,971.6091236036405,1156.98832943547,2901.961771444878,1591.4039749303329,0.7020678214369411,0.01131529710941106,0.7158317096960793,0.02106824409604002,0.06268391361397718,0.006387666048908903,0.05350321510071332,0.009778977340838655,1.2514056019326283,0.010564526789895105,1.2709866828692036,0.019805961532526277,0.6120216941096643,0.007564985124388442,0.6086581882738376,0.012133556564134462,0.639383907822964,0.012993776442075252,0.662328494595366,0.02322712438342209,16.462739220212033,15.211333618279404,16.4534941410723,15.182507458203098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,g,2023112700341,2023-11-28 07:21:02.903995904,16.433212215926186,15.724588608352292,0.0082917953026081,0.0056942231022813,16.421881887710818,15.739909224259922,0.0169852937858298,0.0098061706642551,r,2023112700342,2023-11-28 07:21:49.638501888,15.170040019328685,15.140653439338504,0.0045028013229945,0.0044353618417938,15.169957127497016,15.111665777809907,0.0066200723155137,0.0066002754154836,46.734505,1.034273918170566,1.0335695460041066,423.05797237289727,1162.8275647889448,2353.301677128141,1597.3601311628995,423.6733037627489,1162.540468601257,2354.118375511159,1597.0460707823893,0.7086236075738945,0.010058729844215313,0.681972663450896,0.01961278124304265,0.029386579990180905,0.006320415684272792,0.05829134968710825,0.009348208011317898,1.2631721965975018,0.009435522725038331,1.251924760213802,0.018229798749673003,0.5839351690137882,0.007217798238119057,0.6282434464500142,0.011820516852351868,0.6792370275837136,0.011879633853823499,0.6236813137637878,0.021726715838117687,16.433212215926186,15.170040019328685,16.421881887710818,15.169957127497016,2608.0,2023-11-28 08:20:11.280997722+00:00,2023112700403.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.21693611993580547,186.94446706269989,0.0,174.01415461812365,106.80508261442237,869.9922253836327,616.5324009389434,5.700822249500507,54.209363392080995,7.3413375406314705,1.0063873333208184,8.244565882524272,0.0,2.14256249399399,3.1.0,2.0,,60.0,2.14256249399399,-87.4705010256381,-186.13380782091352,10.0,743.0,,empty,6.500497873956988,-416.3648501150441,17.99222538363267,520.0,1584.0,852.0,897.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.1481220249958768,0.0016987200409704364,0.0,0.0,0.041779031178858575,0.00011426177928019769,0.0,0.007414553005703111,319.80420058018893,1.187856773730076,3.2868727569279272,0.011756858954873826,1.0,0.0,1.0,0.0,186.96422551604996,0.004076755039449687,0.4788992553758803,0.018123721981487345,-1.7673494677765291,0.0055029740566235425,0.22733248595208033,0.00034471915979055866,631.2010857380224,0.2786302685233547,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.645640179515849,0.004558322533696528,-2.4386107384824847,0.011415631224302399,1.693927749490282,0.026245308329561286,2.8476363431608505,0.0020195803715791502,-0.3929241556799821,0.0052680078695609076,0.5622610895602075,0.012268965238062344,11333.333333333416,0.0,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854302207152186,0.020012081505169702,0.0,0.0,0.0,0.0,1.8028201500865295,0.005830246279602127,0.0,0.0,0.0,0.0,11333.333333333416,0.0,948.883638151324,0.0,531.5310092943057,0.0,-0.029936223289298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.831172860196839,0.0,0.0,0.0,0.0,0.0,2.9363461817556797,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.04008187872983083,0.0005844815032860197,0.009794542234778278,0.03397014221754319,366.6246742089549,6.588185252912911,2.812214310976531,0.033398918581327104,2.3979470326700487,0.08419155573682909,186.7730324788511,0.00997656714851968,1.0063873333208184,0.0,0.0,0.0,2023-11-28 08:20:11.280997722+00:00,3548.377001,3548.377001
7,g,2023112800555,2023-11-29 07:26:54.895495936,16.46968410041545,15.723548673235191,0.0093958784083164,0.0061789066581142,16.43585833853621,15.737951189114206,0.0170235581755927,0.0097793388903802,r,2023112800556,2023-11-29 07:27:41.534497024,15.199604047490968,15.145616507098698,0.0048100976454271,0.0046846097609342,15.188800836529468,15.136838336590648,0.0067294442736718,0.0067669085670094,46.639001,1.0260147607602377,1.0254274623393,1114.3631972057742,1195.4248553775574,3044.776517906842,1629.4335999218604,1113.0242776380635,1196.5275185910823,3043.5247081164403,1630.7695537760078,0.746135427180258,0.011245506593904709,0.6979071494220044,0.019632549556557643,0.053987540392270716,0.006714358343936025,0.05196249993882063,0.009543399383171563,1.270080052924481,0.010555546903046267,1.2470575020067418,0.018305380443745037,0.5779321661364936,0.00775399613760079,0.6011128525235581,0.011892288286413505,0.6921478867879873,0.013097481686352443,0.6459446494831838,0.021829188575790238,16.46968410041545,15.199604047490968,16.43585833853621,15.188800836529468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,g,2023112800611,2023-11-29 08:20:02.166991104,16.46970586807547,15.719316298959248,0.0095202201665871,0.0060536879695767,16.49184484867672,15.756138050771789,0.0163725117733124,0.0081471412044145,r,2023112800612,2023-11-29 08:20:48.852499968,15.210986190294795,15.11353479470916,0.0050598783325809,0.0048584501344111,15.190060414454791,15.138255477352548,0.0063022299677688,0.005716719326638,46.685508,1.0055703195428085,1.0055580754526094,1778.444021191305,2570.697548316696,3709.060244905686,3003.913579307887,1776.2056104123849,2568.5262633373954,3706.460819111804,3001.804724030285,0.750389569116221,0.011281920494901981,0.7357067979049319,0.018287565490570954,0.09745139558563487,0.007014763463516136,0.05180493710224354,0.008508759159019578,1.2587196777806735,0.0107813246292287,1.3017844342219291,0.01754358128586909,0.6057815042500874,0.007762195291382258,0.6178825734192408,0.009952727749929915,0.6529381735305861,0.013284902577827594,0.6839018608026883,0.02017012726777204,16.46970586807547,15.210986190294795,16.49184484867672,15.190060414454791,2644.0,2023-11-29 08:27:05.895497502+00:00,2023112800618.0,-64.0,2.0,1064.0,3.0,True,HD185975,0.0,holo4_003,0.2668304470394825,187.982020071409,0.0,176.81116057142782,101.03677146466373,876.3330512282358,616.5324009389434,37.27593720314938,71.6942148968687,11.145857104122351,1.9999912521447096,84.88906533559357,0.0,2.1436312123023,3.1.0,2.0,,60.0,2.1436312123023,-87.4686304377261,-183.2678095010185,10.8000001907349,740.75,6.55000019073486,empty,4.146378949469977,-415.96321978748097,17.333051228235774,511.0,1575.0,859.0,904.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,1.053935289903522,0.0023828555629410338,0.0,0.0,0.03681084683698028,0.00012063299722135152,0.0,0.009554167196863835,317.2503592648135,1.1760571507620465,2.748002668015817,0.01207648946841592,1.0,0.0,1.0,0.0,187.1371813119212,0.008061268449421793,-1.0992807272933673,0.03955109899046917,-1.7290635937408723,0.01193340012668487,0.2120313218880129,0.0007534769500142078,645.7513299805081,0.6048308681515502,949.484079851877,0.0,531.5321626028004,0.0,-0.031617869175864566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.426791004859114,0.011182220386190309,-4.442269483982571,0.03088337934592269,4.346674645290275,0.07333290870563389,3.0964619372091704,0.0032273775740832567,-0.673672964130185,0.009703780619957823,1.161998262895918,0.023271950996493516,11333.333333333272,0.0,949.484079851877,0.0,531.5321626028004,0.0,-0.031617869175864566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43326475457225,0.10607320438938737,0.0,0.0,0.0,0.0,2.5287682999373895,0.02627670203934622,0.0,0.0,0.0,0.0,11333.333333333272,0.0,949.484079851877,0.0,531.5321626028004,0.0,-0.031617869175864566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.289011217666612,0.0,0.0,0.0,0.0,0.0,8.246342434671579,0.0,0.0,0.0,0.0,0.0,11333.333333333272,0.0,1.0,0.0,0.0,0.0,0.02593753975758498,0.0006368725313777631,0.0,0.0,487.2806458405956,8.144958170924568,1.4761599111916928,0.0325183840567947,4.996231989699693,0.23561644294944958,186.13968144658847,0.023851752572568018,1.9999912521447096,0.0,0.0,0.0,2023-11-29 08:27:05.895497502+00:00,423.728506,423.728506
9,g,2023112900547,2023-11-30 06:44:08.611503104,16.44558920877842,15.722993907951214,0.0090687984294833,0.0057038980647203,16.437522061551622,15.74536557014386,0.0165714724932393,0.0086021648803781,r,2023112900548,2023-11-30 06:44:55.341997056,15.212559040617853,15.121834470690136,0.0047116296577298,0.0044638260770834,15.21002553111536,15.128591870319989,0.0066551048167606,0.0059685279136421,46.730493,1.0671915841450408,1.0661213154018323,1788.4413941268526,1232.1967212906998,3718.566029443692,1666.0342780288856,1787.9398093953298,1234.7462085156058,3718.32740708652,1668.6181177966018,0.722595300827205,0.010713428866955657,0.6921564914077614,0.018671125869196992,0.09072456992771727,0.006490392690588822,0.08143366079537095,0.00893944884083997,1.2330301681605658,0.010219714232120085,1.2274965304362624,0.01785788679313028,0.601159437261078,0.007242941141495612,0.616773699823872,0.010469984053719246,0.6318707308994878,0.012526083001695606,0.6107228306123904,0.020700837828488784,16.44558920877842,15.212559040617853,16.437522061551622,15.21002553111536,2672.0,2023-11-30 06:01:13.001502429+00:00,2023112900508.0,-64.0,2.0,1064.0,3.0,True,HD2811,0.0,holo4_003,0.3045324016427563,186.998799679334,0.0,107.23254063241419,103.14772272097508,869.1843388713122,555.8063727639171,4.402379728241408,51.31233523092905,8.055167751521136,1.0204757085726315,15.43110774637154,0.0,2.19082034906294,3.1.0,2.0,,60.0,2.19082034906294,-43.6135997046553,80.28393232518985,11.5749998092651,739.4,31.7749996185303,empty,73.289088006226,-416.30431949104974,15.184338871312264,516.0,1580.0,854.0,899.0,1064.0,45.0,2.0,11333.333333333334,1.0,1.0,0.0,0.9816216465166295,0.0008895071115091999,0.0,0.0,0.05860559362405912,7.563453327740062e-05,0.002889809877413252,0.004723827230490244,316.03598368126194,0.9869471208947711,3.317023733855064,0.013952519258955983,1.0,0.0,1.0,0.0,187.25613134933107,0.005022332636998812,-0.4697322738540832,0.021236485407182384,-3.0010874502082956,0.006202263692703332,0.2390395669859396,0.00043378124541933085,634.4558669824481,0.2584171177961807,948.866579957738,0.0,531.5370736321223,0.0,-0.03733663955626948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.304692536675981,0.005656362107153926,-3.2750051054823235,0.01272798201958087,0.4142506460568756,0.029255366672582304,2.860054301323177,0.0020164563959149686,-0.6920892750426691,0.004690424635743832,-0.1401943292244354,0.010467465403869069,11333.333333333416,0.0,948.866579957738,0.0,531.5370736321223,0.0,-0.03733663955626948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.313820054205014,0.06485419910222753,0.0,0.0,0.0,0.0,3.2870026650724182,0.026964014397824695,0.0,0.0,0.0,0.0,11333.333333333416,0.0,948.866579957738,0.0,531.5370736321223,0.0,-0.03733663955626948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801548394103598,0.0,0.0,0.0,0.0,0.0,2.645299727497446,0.0,0.0,0.0,0.0,0.0,11333.333333333416,0.0,1.0,0.0,0.0,0.0,0.052590046862541,0.0006272865963301363,0.4013283350123623,0.031485458359850255,436.3863699506467,6.815018789269105,0.0,0.030823139068731152,2.573628456456487,0.11040409365824841,186.92667529142577,0.020574811891289957,1.0204757085726315,0.0,0.0,0.0,2023-11-30 06:01:13.001502429+00:00,2575.610001,-2575.610001
